t,missing,delta_l1,delta_l1_wrist,delta_angles,delta_base_l1,delta_base_l1_wrist,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
37,0,,,,0.000000,0.000000,0.180733,0.750570,0.000000,0.242830,0.731131,-0.024050,0.294804,0.679194,-0.032475,0.327152,0.623599,-0.039161,0.355423,0.581167,-0.045236,0.259724,0.570028,-0.014251,0.282167,0.497551,-0.028291,0.291772,0.451177,-0.040383,0.297776,0.410398,-0.049362,0.225065,0.552834,-0.013630,0.239825,0.469341,-0.025903,0.246274,0.416716,-0.037690,0.248891,0.373432,-0.046152,0.191087,0.553667,-0.016457,0.193107,0.473793,-0.030259,0.195174,0.424054,-0.040269,0.197962,0.381693,-0.046687,0.157309,0.569086,-0.021758,0.151832,0.506084,-0.035741,0.149859,0.464660,-0.042255,0.150592,0.426742,-0.045618
68,0,0.024783,0.014911,0.046491,0.024783,0.014911,0.180216,0.751176,0.000000,0.242395,0.730957,-0.023771,0.294265,0.678907,-0.032134,0.326602,0.623972,-0.038874,0.354758,0.581642,-0.044983,0.259190,0.569783,-0.013757,0.281709,0.497534,-0.027800,0.291321,0.451361,-0.039981,0.297242,0.410665,-0.048993,0.224603,0.552895,-0.013394,0.239275,0.469763,-0.025661,0.245488,0.417256,-0.037537,0.247814,0.373852,-0.046091,0.190608,0.553974,-0.016496,0.192668,0.474542,-0.030282,0.194677,0.424745,-0.040248,0.197184,0.382224,-0.046664,0.156637,0.569380,-0.022053,0.151220,0.506316,-0.036010,0.149069,0.464872,-0.042463,0.149511,0.426875,-0.045785
97,0,0.033830,0.024937,0.043322,0.043733,0.025880,0.179798,0.751142,0.000000,0.241626,0.731389,-0.023995,0.293502,0.679267,-0.032477,0.325905,0.623963,-0.039240,0.353789,0.581647,-0.045391,0.258170,0.570373,-0.014462,0.280660,0.497549,-0.028637,0.290409,0.451234,-0.040806,0.296486,0.410324,-0.049824,0.223555,0.553503,-0.013956,0.238260,0.469485,-0.026287,0.244453,0.416942,-0.038094,0.246995,0.373608,-0.046576,0.189694,0.554502,-0.016888,0.191629,0.474304,-0.030586,0.193670,0.424243,-0.040501,0.196365,0.381354,-0.046881,0.155980,0.569884,-0.022314,0.150382,0.506046,-0.036126,0.148211,0.464579,-0.042526,0.148708,0.426248,-0.045850
130,0,0.018741,0.026860,0.070346,0.052327,0.024349,0.179235,0.750369,0.000000,0.241611,0.730619,-0.024207,0.293401,0.679328,-0.032747,0.325817,0.624461,-0.039625,0.353251,0.581379,-0.045853,0.258481,0.569969,-0.014167,0.280478,0.497429,-0.028314,0.289760,0.451009,-0.040542,0.295581,0.410260,-0.049636,0.223559,0.553290,-0.013632,0.237863,0.469631,-0.026098,0.243863,0.416858,-0.038192,0.246206,0.373424,-0.046923,0.189545,0.554525,-0.016593,0.191426,0.474361,-0.030588,0.193327,0.424445,-0.040809,0.195959,0.381981,-0.047382,0.155393,0.569846,-0.022048,0.149917,0.506299,-0.036186,0.147904,0.464596,-0.042873,0.148460,0.426488,-0.046350
164,0,0.017760,0.027174,0.064063,0.051232,0.021570,0.178571,0.750572,0.000000,0.241443,0.730835,-0.023851,0.293082,0.678581,-0.032061,0.325504,0.623357,-0.038595,0.353367,0.581228,-0.044577,0.258545,0.570304,-0.014049,0.280838,0.497646,-0.028003,0.290210,0.451061,-0.040119,0.295895,0.409934,-0.049225,0.223514,0.553517,-0.013611,0.238067,0.470191,-0.025908,0.244171,0.417329,-0.037948,0.246541,0.373436,-0.046672,0.189362,0.554443,-0.016621,0.191364,0.474632,-0.030385,0.193621,0.424611,-0.040538,0.196116,0.381832,-0.047130,0.155104,0.569616,-0.022098,0.149748,0.506172,-0.036062,0.147850,0.464734,-0.042634,0.148689,0.426633,-0.046101
197,0,0.030146,0.045960,0.042473,0.068076,0.035473,0.179201,0.751311,0.000000,0.241658,0.731703,-0.023182,0.293194,0.678593,-0.030915,0.325109,0.623094,-0.037049,0.352748,0.581480,-0.042592,0.258665,0.570365,-0.013457,0.280779,0.497837,-0.027086,0.289996,0.451441,-0.038934,0.295690,0.410813,-0.047773,0.223453,0.553304,-0.013134,0.237895,0.469915,-0.025105,0.244114,0.417244,-0.036782,0.246348,0.373940,-0.045220,0.189229,0.554366,-0.016191,0.191148,0.474273,-0.029658,0.193377,0.424452,-0.039620,0.196002,0.382204,-0.046135,0.155208,0.569818,-0.021639,0.149729,0.506566,-0.035429,0.147718,0.465026,-0.041944,0.148513,0.427040,-0.045373
236,0,0.021830,0.028350,0.072818,0.070616,0.027844,0.178650,0.750882,0.000000,0.241338,0.731182,-0.023581,0.293194,0.679104,-0.031505,0.325355,0.623745,-0.037863,0.352925,0.581676,-0.043648,0.258331,0.570606,-0.013146,0.280247,0.498105,-0.026998,0.289477,0.451861,-0.039104,0.295270,0.411113,-0.048192,0.223352,0.553747,-0.012850,0.237336,0.470164,-0.025051,0.243354,0.417323,-0.037080,0.245714,0.373722,-0.045825,0.189240,0.554796,-0.016048,0.190998,0.474905,-0.029882,0.192895,0.424980,-0.040097,0.195336,0.382691,-0.046741,0.155263,0.569704,-0.021709,0.149864,0.506486,-0.035743,0.147818,0.465089,-0.042388,0.148366,0.427138,-0.045977
287,0,0.020283,0.025701,0.055918,0.078514,0.023328,0.178469,0.751964,0.000000,0.240557,0.732079,-0.023621,0.292353,0.679671,-0.031659,0.325135,0.624488,-0.038098,0.352834,0.582348,-0.043965,0.257795,0.570531,-0.013515,0.279984,0.498361,-0.027354,0.289576,0.452291,-0.039508,0.295545,0.411357,-0.048651,0.223027,0.553737,-0.013239,0.237451,0.470518,-0.025392,0.243588,0.417909,-0.037412,0.246014,0.374103,-0.046175,0.188955,0.554764,-0.016439,0.190750,0.475333,-0.030116,0.192786,0.425534,-0.040308,0.195469,0.382814,-0.047013,0.154790,0.569882,-0.022097,0.149585,0.506784,-0.035965,0.147757,0.465343,-0.042555,0.148624,0.427401,-0.046099
321,0,0.021368,0.030482,0.033710,0.072866,0.032345,0.178994,0.751975,0.000000,0.240677,0.731919,-0.024166,0.292368,0.679790,-0.032514,0.324858,0.624386,-0.039124,0.352583,0.581865,-0.045161,0.257948,0.570659,-0.014165,0.279931,0.498151,-0.028121,0.289355,0.451787,-0.040270,0.295236,0.410792,-0.049364,0.223081,0.553792,-0.013621,0.237136,0.470184,-0.025905,0.243199,0.417324,-0.037902,0.245701,0.373790,-0.046613,0.188994,0.555154,-0.016582,0.190465,0.475080,-0.030432,0.192419,0.425054,-0.040691,0.195119,0.382326,-0.047377,0.154880,0.570491,-0.022046,0.149460,0.506692,-0.036106,0.147503,0.465295,-0.042869,0.148292,0.427241,-0.046498
355,0,0.019335,0.032143,0.046153,0.083026,0.031743,0.178532,0.750901,0.000000,0.240227,0.730988,-0.023996,0.292215,0.679176,-0.032364,0.324761,0.624062,-0.039070,0.352404,0.581442,-0.045203,0.257669,0.570877,-0.014396,0.279862,0.498430,-0.028562,0.289061,0.452060,-0.040694,0.294926,0.411323,-0.049750,0.222802,0.553974,-0.013966,0.236964,0.470250,-0.026518,0.243022,0.417491,-0.038535,0.245287,0.374054,-0.047190,0.188635,0.555252,-0.017013,0.190254,0.474950,-0.031046,0.192110,0.424913,-0.041152,0.194690,0.382330,-0.047686,0.154503,0.570349,-0.022506,0.149191,0.506660,-0.036644,0.147364,0.465182,-0.043254,0.148172,0.426991,-0.046769
