t,missing,delta_l1,delta_l1_wrist,delta_angles,delta_base_l1,delta_base_l1_wrist,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
32,0,,,,0.000000,0.000000,0.144117,0.820519,0.000000,0.220646,0.817928,-0.031288,0.290639,0.777361,-0.042944,0.338072,0.723020,-0.052147,0.376815,0.677558,-0.060263,0.268385,0.626858,-0.015750,0.310353,0.548542,-0.032303,0.330496,0.497374,-0.047545,0.345113,0.452315,-0.058470,0.231866,0.594932,-0.013591,0.266955,0.499166,-0.026852,0.283530,0.438953,-0.040868,0.292756,0.389828,-0.051014,0.192970,0.583909,-0.015821,0.216021,0.492129,-0.029754,0.230374,0.438322,-0.040325,0.241508,0.393409,-0.047309,0.149877,0.590212,-0.021425,0.161756,0.516500,-0.034969,0.170457,0.469969,-0.040396,0.178846,0.428922,-0.042873
68,0,0.039092,0.032423,0.049141,0.039092,0.032423,0.143477,0.820706,0.000000,0.219543,0.818219,-0.031132,0.290276,0.778308,-0.042712,0.337747,0.723862,-0.051886,0.376763,0.678715,-0.060046,0.267948,0.627232,-0.015896,0.309929,0.549132,-0.032641,0.330305,0.498045,-0.047947,0.345081,0.452919,-0.058914,0.231327,0.595567,-0.013997,0.266436,0.499894,-0.027594,0.282944,0.439603,-0.041910,0.292591,0.390188,-0.052310,0.192471,0.585084,-0.016474,0.215430,0.493381,-0.030683,0.229846,0.439241,-0.041532,0.241150,0.393835,-0.048726,0.149155,0.591486,-0.022276,0.161362,0.517478,-0.036014,0.170286,0.470967,-0.041627,0.179127,0.429631,-0.044268
101,0,0.050016,0.048374,0.045842,0.061893,0.046145,0.142494,0.821559,0.000000,0.219574,0.818194,-0.030601,0.290415,0.778125,-0.041744,0.337366,0.723468,-0.050602,0.376251,0.678811,-0.058376,0.267818,0.627518,-0.014535,0.309713,0.549503,-0.030766,0.329720,0.498686,-0.045937,0.344366,0.453638,-0.056868,0.231003,0.596072,-0.012756,0.265984,0.500666,-0.025913,0.282511,0.440569,-0.040213,0.292038,0.391225,-0.050649,0.192133,0.585694,-0.015336,0.214974,0.494229,-0.029329,0.229537,0.440365,-0.040284,0.240953,0.394857,-0.047610,0.148859,0.591996,-0.021214,0.161063,0.518725,-0.034912,0.169967,0.472240,-0.040613,0.178711,0.431100,-0.043346
134,0,0.036687,0.021517,0.034636,0.089194,0.040358,0.141983,0.821834,0.000000,0.219153,0.818735,-0.030682,0.289474,0.778848,-0.041931,0.336050,0.723917,-0.050987,0.374407,0.678426,-0.058911,0.266882,0.627811,-0.014645,0.308709,0.549669,-0.031130,0.328669,0.498861,-0.046412,0.343419,0.453816,-0.057401,0.230285,0.596569,-0.012841,0.265278,0.501716,-0.026248,0.281533,0.441777,-0.040587,0.290830,0.392402,-0.051034,0.191456,0.586316,-0.015388,0.214359,0.495187,-0.029502,0.228813,0.441039,-0.040351,0.239994,0.395510,-0.047520,0.147981,0.592829,-0.021260,0.160271,0.519699,-0.035044,0.169077,0.473053,-0.040681,0.177715,0.431533,-0.043322
167,0,0.051719,0.043598,0.035250,0.126734,0.046514,0.141612,0.823117,0.000000,0.217935,0.819919,-0.030990,0.288500,0.778982,-0.042285,0.335346,0.723957,-0.051250,0.373661,0.678348,-0.059203,0.266283,0.627689,-0.015107,0.307774,0.549310,-0.031602,0.327561,0.498411,-0.046944,0.342224,0.453089,-0.058027,0.229402,0.596993,-0.013271,0.263933,0.501853,-0.026731,0.279947,0.442025,-0.041202,0.289229,0.392661,-0.051768,0.190442,0.587337,-0.015824,0.213239,0.496386,-0.030072,0.227291,0.442331,-0.041014,0.238419,0.396891,-0.048285,0.146846,0.594863,-0.021707,0.158941,0.521339,-0.035767,0.167835,0.474657,-0.041602,0.176434,0.432996,-0.044379
202,0,0.040906,0.024945,0.057703,0.157115,0.056514,0.140533,0.823450,0.000000,0.217217,0.819148,-0.030508,0.288281,0.778177,-0.041675,0.334814,0.723382,-0.050651,0.372833,0.678058,-0.058614,0.265042,0.628243,-0.014783,0.306287,0.549738,-0.031380,0.326387,0.498870,-0.046787,0.341105,0.453426,-0.057954,0.228374,0.597259,-0.013263,0.262532,0.502187,-0.026880,0.278562,0.442212,-0.041534,0.287916,0.392658,-0.052253,0.189348,0.587341,-0.016079,0.211370,0.496242,-0.030461,0.225417,0.442145,-0.041604,0.236498,0.396417,-0.049002,0.146004,0.594386,-0.022192,0.157768,0.520621,-0.036186,0.166399,0.474195,-0.042005,0.175017,0.432759,-0.044808
234,0,0.031927,0.025977,0.051473,0.165951,0.053167,0.140187,0.823389,0.000000,0.216688,0.819424,-0.030986,0.287440,0.778270,-0.042335,0.334472,0.723867,-0.051376,0.372603,0.678202,-0.059382,0.264261,0.628247,-0.015234,0.305471,0.549775,-0.031739,0.325384,0.498925,-0.047067,0.340052,0.453591,-0.058110,0.227539,0.597468,-0.013327,0.261467,0.502075,-0.026724,0.277443,0.442217,-0.041087,0.286582,0.392773,-0.051565,0.188532,0.587566,-0.015811,0.210732,0.496427,-0.029856,0.224967,0.442273,-0.040663,0.236168,0.396661,-0.047868,0.145080,0.594526,-0.021662,0.156757,0.520976,-0.035412,0.165309,0.474526,-0.041063,0.173783,0.433017,-0.043724
266,0,0.047966,0.035607,0.025184,0.185437,0.080166,0.139647,0.823192,0.000000,0.215926,0.818954,-0.030153,0.286951,0.777504,-0.041066,0.334195,0.723055,-0.049815,0.372013,0.677881,-0.057530,0.264007,0.627083,-0.014441,0.304736,0.548139,-0.030599,0.324354,0.497381,-0.045699,0.338742,0.452145,-0.056636,0.226673,0.596680,-0.012889,0.260364,0.501486,-0.025990,0.276207,0.441743,-0.040219,0.285466,0.392695,-0.050568,0.187555,0.587238,-0.015641,0.209677,0.495966,-0.029447,0.223585,0.442010,-0.040031,0.234740,0.396781,-0.047063,0.144020,0.594650,-0.021697,0.155857,0.520890,-0.035162,0.164337,0.474470,-0.040525,0.172809,0.433257,-0.042947
299,0,0.033877,0.037346,0.022709,0.200430,0.095693,0.139443,0.823684,0.000000,0.215590,0.818699,-0.030459,0.286695,0.776702,-0.041420,0.333254,0.721932,-0.050146,0.371075,0.676477,-0.057861,0.263244,0.627049,-0.014759,0.303856,0.547993,-0.031094,0.323497,0.497363,-0.046336,0.337985,0.452090,-0.057344,0.226270,0.596575,-0.013172,0.259819,0.501287,-0.026437,0.275508,0.441230,-0.040785,0.284594,0.391973,-0.051228,0.187136,0.587238,-0.015947,0.208848,0.496167,-0.029965,0.222646,0.441811,-0.040856,0.233705,0.396191,-0.048124,0.143478,0.594674,-0.022051,0.155064,0.521236,-0.035775,0.163341,0.474698,-0.041444,0.171687,0.433190,-0.044149
331,0,0.058876,0.035915,0.040080,0.233017,0.114960,0.138551,0.823248,0.000000,0.215446,0.818476,-0.030047,0.286022,0.775831,-0.040762,0.332606,0.720669,-0.049357,0.370318,0.675218,-0.056892,0.262680,0.625909,-0.013776,0.302922,0.546895,-0.029812,0.322227,0.495958,-0.044835,0.336279,0.450669,-0.055762,0.225201,0.595690,-0.012245,0.258681,0.500455,-0.025385,0.274141,0.440634,-0.039631,0.283178,0.391651,-0.049969,0.185936,0.586646,-0.015083,0.207578,0.495222,-0.029105,0.221422,0.441301,-0.039843,0.232372,0.396130,-0.046955,0.142374,0.594324,-0.021193,0.153708,0.520671,-0.035016,0.161979,0.473875,-0.040691,0.170463,0.432206,-0.043352
