t,missing,delta_l1,delta_l1_wrist,delta_angles,delta_base_l1,delta_base_l1_wrist,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
32,0,,,,0.000000,0.000000,0.145317,0.665366,0.000000,0.200306,0.673983,-0.028338,0.252470,0.651677,-0.040666,0.291834,0.617556,-0.050494,0.328064,0.593251,-0.059628,0.247168,0.536102,-0.021879,0.276013,0.481026,-0.037263,0.289211,0.442852,-0.049834,0.298025,0.406387,-0.059558,0.220220,0.506215,-0.019673,0.243418,0.434876,-0.033808,0.253628,0.390012,-0.045841,0.258508,0.349922,-0.054557,0.189407,0.495903,-0.020889,0.199452,0.425293,-0.036360,0.203799,0.379996,-0.047230,0.207753,0.338675,-0.054280,0.156701,0.500516,-0.024796,0.156484,0.442609,-0.040319,0.156088,0.404434,-0.048306,0.157643,0.368103,-0.052821
67,0,0.035870,0.027422,0.043919,0.035870,0.027422,0.145902,0.665653,0.000000,0.201050,0.673735,-0.027795,0.252836,0.651260,-0.039944,0.292159,0.616938,-0.049705,0.328375,0.592939,-0.058809,0.247752,0.535983,-0.021097,0.276784,0.480623,-0.036310,0.289841,0.442411,-0.048805,0.298533,0.406176,-0.058497,0.220865,0.506237,-0.019003,0.244049,0.435379,-0.033039,0.254215,0.390584,-0.045171,0.258796,0.350583,-0.053894,0.190110,0.495806,-0.020284,0.200185,0.425695,-0.035548,0.204600,0.380557,-0.046313,0.208461,0.339591,-0.053340,0.157389,0.500173,-0.024212,0.157107,0.442620,-0.039494,0.156631,0.404531,-0.047386,0.158255,0.368233,-0.051782
98,0,0.021396,0.023230,0.050056,0.052374,0.039487,0.146023,0.665196,0.000000,0.200840,0.673319,-0.027884,0.252961,0.651132,-0.039958,0.292375,0.617080,-0.049575,0.328307,0.592497,-0.058467,0.247955,0.536203,-0.021294,0.277040,0.480929,-0.036395,0.290196,0.442743,-0.048814,0.299080,0.406351,-0.058536,0.221069,0.506495,-0.019097,0.244455,0.435689,-0.033004,0.254658,0.391051,-0.045113,0.259466,0.351102,-0.053900,0.190445,0.495844,-0.020238,0.200856,0.426080,-0.035357,0.205685,0.381421,-0.046081,0.209712,0.340633,-0.053104,0.157769,0.499907,-0.024044,0.158119,0.442244,-0.039231,0.157672,0.404216,-0.047154,0.159305,0.367607,-0.051582
127,0,0.024044,0.020285,0.061073,0.071703,0.050666,0.146531,0.665070,0.000000,0.201604,0.673688,-0.027678,0.253728,0.651067,-0.039644,0.292765,0.616896,-0.049244,0.328680,0.592484,-0.058119,0.248983,0.536002,-0.020979,0.277845,0.480690,-0.036053,0.290468,0.442470,-0.048415,0.298732,0.406210,-0.057981,0.221839,0.506466,-0.018855,0.245049,0.436162,-0.032668,0.254923,0.391650,-0.044720,0.259342,0.351923,-0.053492,0.191078,0.495896,-0.020081,0.201455,0.426339,-0.035068,0.206057,0.381867,-0.045756,0.210067,0.341352,-0.052732,0.158427,0.500166,-0.023931,0.158385,0.442702,-0.039022,0.157908,0.404825,-0.046827,0.159370,0.368783,-0.051213
174,0,0.036298,0.032264,0.049127,0.095045,0.072148,0.146562,0.665237,0.000000,0.201351,0.674888,-0.027646,0.253721,0.652359,-0.039505,0.293351,0.618178,-0.048950,0.329113,0.593622,-0.057740,0.249098,0.537609,-0.021131,0.278079,0.482023,-0.036195,0.290859,0.443922,-0.048536,0.299317,0.407705,-0.058119,0.222106,0.507930,-0.018994,0.245435,0.437159,-0.032748,0.255509,0.392444,-0.044848,0.260039,0.352676,-0.053638,0.191417,0.497296,-0.020166,0.201754,0.427607,-0.035144,0.206352,0.383085,-0.045916,0.210277,0.342534,-0.053018,0.158817,0.501471,-0.023992,0.158968,0.444025,-0.039125,0.158562,0.406051,-0.047054,0.160090,0.369914,-0.051535
205,0,0.040789,0.020746,0.045406,0.134615,0.064332,0.147202,0.666985,0.000000,0.201903,0.676349,-0.027507,0.254194,0.653823,-0.039256,0.293632,0.619419,-0.048648,0.329541,0.594915,-0.057353,0.249667,0.539474,-0.020918,0.278440,0.483878,-0.035850,0.291127,0.445313,-0.048132,0.299583,0.408677,-0.057663,0.222568,0.509423,-0.018923,0.245543,0.438270,-0.032581,0.255466,0.393533,-0.044554,0.260052,0.353794,-0.053259,0.191735,0.498559,-0.020247,0.202017,0.428635,-0.035179,0.206415,0.384175,-0.045758,0.210263,0.343795,-0.052674,0.159062,0.502743,-0.024204,0.159360,0.445168,-0.039222,0.159183,0.407508,-0.046859,0.160960,0.371899,-0.051126
252,0,0.033681,0.032019,0.040479,0.166124,0.066170,0.148146,0.668294,0.000000,0.202738,0.677044,-0.027267,0.254544,0.654304,-0.038938,0.293721,0.620274,-0.048267,0.329441,0.596036,-0.056943,0.250038,0.539520,-0.020570,0.278759,0.484347,-0.035392,0.291407,0.446256,-0.047544,0.299824,0.410106,-0.057012,0.222853,0.509842,-0.018625,0.245752,0.439116,-0.032207,0.255500,0.394572,-0.043998,0.260007,0.355122,-0.052571,0.192110,0.499328,-0.019985,0.201939,0.429543,-0.034858,0.206189,0.385228,-0.045341,0.209940,0.345037,-0.052192,0.159606,0.503754,-0.023962,0.159461,0.446350,-0.038903,0.159080,0.408709,-0.046546,0.160750,0.373195,-0.050815
298,0,0.038249,0.015687,0.042403,0.201265,0.071037,0.147992,0.669697,0.000000,0.203105,0.678047,-0.027244,0.254738,0.655520,-0.038999,0.294053,0.621601,-0.048465,0.329648,0.597062,-0.057242,0.249916,0.540305,-0.020136,0.278591,0.485788,-0.035040,0.291274,0.448222,-0.047432,0.299522,0.412537,-0.057001,0.222897,0.510777,-0.018209,0.245702,0.440434,-0.031753,0.255541,0.395992,-0.043680,0.260038,0.356405,-0.052320,0.192110,0.500530,-0.019654,0.202004,0.431194,-0.034455,0.206284,0.386888,-0.044954,0.210116,0.346646,-0.051838,0.159542,0.505155,-0.023733,0.159458,0.447878,-0.038586,0.159292,0.410239,-0.046158,0.161107,0.374466,-0.050427
333,0,0.048199,0.038018,0.051038,0.196614,0.061718,0.147910,0.670115,0.000000,0.202752,0.678529,-0.027604,0.254594,0.656120,-0.039607,0.293618,0.622250,-0.049285,0.329471,0.597712,-0.058239,0.249749,0.541900,-0.021267,0.278417,0.486807,-0.036370,0.291122,0.448886,-0.048665,0.299606,0.412945,-0.058205,0.222766,0.512246,-0.019235,0.245317,0.441815,-0.033080,0.255241,0.397421,-0.045014,0.259822,0.357889,-0.053693,0.192017,0.501886,-0.020544,0.201711,0.432346,-0.035646,0.206009,0.387950,-0.046288,0.209768,0.347542,-0.053246,0.159398,0.506328,-0.024487,0.159449,0.448973,-0.039641,0.159153,0.411560,-0.047459,0.160852,0.375850,-0.051902
383,0,0.045229,0.031433,0.050675,0.225170,0.087739,0.147778,0.670837,0.000000,0.202472,0.679502,-0.027664,0.254573,0.657045,-0.039378,0.293503,0.622931,-0.048673,0.328893,0.598311,-0.057317,0.249218,0.542435,-0.020546,0.277819,0.487268,-0.035262,0.290672,0.449302,-0.047438,0.299375,0.413170,-0.056940,0.222195,0.512967,-0.018403,0.244494,0.442466,-0.031969,0.254254,0.397929,-0.043837,0.258930,0.358513,-0.052446,0.191626,0.502735,-0.019637,0.201513,0.433066,-0.034576,0.205674,0.388769,-0.045175,0.209469,0.348337,-0.052069,0.159380,0.507600,-0.023513,0.159341,0.450645,-0.038623,0.158881,0.413347,-0.046375,0.160405,0.377753,-0.050663
