t,missing,delta_l1,delta_l1_wrist,delta_angles,delta_base_l1,delta_base_l1_wrist,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
27,0,,,,0.000000,0.000000,0.213004,0.719317,0.000000,0.266181,0.717465,-0.030098,0.313572,0.688081,-0.044222,0.351506,0.655340,-0.055943,0.384699,0.633456,-0.067111,0.292086,0.565066,-0.026450,0.312040,0.498162,-0.042770,0.319875,0.453926,-0.056220,0.324298,0.412541,-0.066696,0.261347,0.542915,-0.023494,0.271132,0.467246,-0.037929,0.273069,0.420031,-0.050204,0.271470,0.378602,-0.059401,0.230350,0.540826,-0.023736,0.230292,0.471070,-0.038344,0.226760,0.428113,-0.048613,0.222800,0.388331,-0.055528,0.199106,0.555018,-0.026986,0.189879,0.500666,-0.041491,0.182870,0.465576,-0.048821,0.177699,0.431098,-0.052901
63,0,0.026436,0.035126,0.035068,0.026436,0.035126,0.212349,0.719115,0.000000,0.265731,0.717604,-0.029625,0.313554,0.688204,-0.043310,0.351540,0.655290,-0.054636,0.384222,0.633684,-0.065412,0.292301,0.565214,-0.025769,0.312248,0.498161,-0.041657,0.319976,0.454017,-0.054774,0.324130,0.412948,-0.065033,0.261376,0.542980,-0.022963,0.271089,0.466723,-0.036975,0.272958,0.419566,-0.049024,0.271133,0.378836,-0.058044,0.230199,0.540862,-0.023325,0.230213,0.471044,-0.037560,0.226684,0.428010,-0.047751,0.222689,0.388508,-0.054636,0.199054,0.554921,-0.026647,0.189714,0.500346,-0.040865,0.182649,0.465269,-0.048095,0.177530,0.431010,-0.052123
92,0,0.018704,0.030446,0.058197,0.020521,0.021203,0.213432,0.719477,0.000000,0.266279,0.717693,-0.029888,0.314101,0.688465,-0.043841,0.351630,0.655576,-0.055396,0.384371,0.633639,-0.066330,0.292218,0.564706,-0.026111,0.312324,0.497750,-0.042047,0.320057,0.453798,-0.055155,0.324302,0.412955,-0.065365,0.261435,0.543060,-0.023231,0.271323,0.466810,-0.037322,0.273276,0.419524,-0.049360,0.271681,0.378860,-0.058362,0.230438,0.541152,-0.023559,0.230519,0.471097,-0.037839,0.227171,0.427888,-0.048152,0.223284,0.388421,-0.055120,0.199203,0.555349,-0.026853,0.189813,0.500638,-0.041116,0.182884,0.465609,-0.048428,0.177993,0.431302,-0.052568
124,0,0.019240,0.025141,0.053438,0.033677,0.034077,0.213121,0.720076,0.000000,0.266599,0.718389,-0.029593,0.314456,0.688780,-0.043252,0.351547,0.655547,-0.054530,0.384289,0.633658,-0.065257,0.292487,0.565564,-0.025851,0.312620,0.498615,-0.041630,0.320301,0.454296,-0.054668,0.324511,0.413120,-0.064843,0.261710,0.543355,-0.023040,0.271547,0.466890,-0.036905,0.273333,0.419640,-0.048805,0.271298,0.378894,-0.057738,0.230510,0.541195,-0.023368,0.230539,0.471163,-0.037526,0.226925,0.428061,-0.047735,0.222747,0.388448,-0.054634,0.199230,0.555330,-0.026661,0.190071,0.500676,-0.040872,0.183006,0.465910,-0.048115,0.177674,0.431691,-0.052116
159,0,0.013796,0.013834,0.042340,0.028372,0.028779,0.212870,0.720076,0.000000,0.266179,0.718458,-0.029497,0.314025,0.688874,-0.043226,0.351539,0.655679,-0.054602,0.384250,0.633632,-0.065461,0.292257,0.565382,-0.025780,0.312319,0.498518,-0.041739,0.320133,0.454514,-0.054914,0.324518,0.413440,-0.065184,0.261480,0.543312,-0.023065,0.271293,0.467519,-0.037174,0.273120,0.420431,-0.049173,0.271217,0.379432,-0.058164,0.230476,0.541307,-0.023549,0.230453,0.471455,-0.037866,0.227121,0.428399,-0.047998,0.223067,0.388527,-0.054845,0.199249,0.555586,-0.026973,0.189951,0.500785,-0.041324,0.182927,0.465571,-0.048551,0.177599,0.431050,-0.052597
205,0,0.010957,0.019379,0.078533,0.033263,0.032062,0.213397,0.720152,0.000000,0.266406,0.718790,-0.029586,0.313817,0.688815,-0.043335,0.351295,0.655577,-0.054652,0.384274,0.634081,-0.065451,0.292278,0.565505,-0.025963,0.312250,0.498613,-0.041782,0.319789,0.454419,-0.054824,0.323827,0.413421,-0.065003,0.261434,0.543553,-0.023151,0.271340,0.467197,-0.037159,0.273054,0.420232,-0.049062,0.270986,0.379548,-0.057964,0.230295,0.541432,-0.023513,0.230513,0.471377,-0.037711,0.227079,0.428433,-0.047820,0.222968,0.388925,-0.054686,0.199030,0.555611,-0.026826,0.189912,0.500843,-0.040954,0.182940,0.466032,-0.048131,0.177853,0.431854,-0.052133
236,0,0.019246,0.015319,0.068563,0.046710,0.035432,0.213111,0.721079,0.000000,0.266623,0.719049,-0.029644,0.314038,0.689463,-0.043404,0.351374,0.656284,-0.054799,0.384110,0.634500,-0.065607,0.292271,0.566079,-0.025846,0.312236,0.499273,-0.041678,0.319983,0.455091,-0.054764,0.324276,0.413988,-0.065020,0.261482,0.544180,-0.023014,0.271203,0.468041,-0.036912,0.273049,0.420926,-0.048791,0.271231,0.380168,-0.057734,0.230350,0.542078,-0.023359,0.230330,0.472105,-0.037534,0.226705,0.428955,-0.047720,0.222620,0.389350,-0.054626,0.199179,0.556151,-0.026674,0.189859,0.501524,-0.040883,0.182716,0.466532,-0.048100,0.177230,0.432362,-0.052175
268,0,0.020299,0.039811,0.053263,0.055660,0.037709,0.212013,0.720342,0.000000,0.265500,0.719029,-0.029727,0.313180,0.689634,-0.043528,0.350947,0.656865,-0.054997,0.384100,0.635485,-0.065913,0.291887,0.566630,-0.025840,0.312045,0.499888,-0.041869,0.319707,0.455788,-0.055101,0.323825,0.414641,-0.065430,0.260943,0.544414,-0.022990,0.270863,0.468312,-0.037102,0.272566,0.421473,-0.049193,0.270797,0.380692,-0.058210,0.229838,0.542106,-0.023336,0.229966,0.472290,-0.037620,0.226598,0.429216,-0.047777,0.222682,0.389567,-0.054617,0.198636,0.556119,-0.026652,0.189454,0.501800,-0.040902,0.182506,0.466854,-0.048053,0.177356,0.432648,-0.052026
297,0,0.034436,0.033098,0.045479,0.079682,0.056043,0.212092,0.721452,0.000000,0.265602,0.720022,-0.029512,0.313654,0.690643,-0.043036,0.351256,0.657367,-0.054200,0.383840,0.635858,-0.064743,0.292267,0.566957,-0.025308,0.312095,0.500100,-0.040865,0.319691,0.456210,-0.053752,0.323719,0.415304,-0.063882,0.261488,0.545015,-0.022483,0.271418,0.469034,-0.036179,0.273284,0.422073,-0.048066,0.271542,0.381538,-0.056991,0.230293,0.542686,-0.022862,0.230325,0.472844,-0.036937,0.226832,0.429766,-0.047102,0.222911,0.390248,-0.053993,0.199031,0.556686,-0.026170,0.189631,0.501873,-0.040245,0.182807,0.466936,-0.047412,0.177837,0.432941,-0.051443
333,0,0.026956,0.034028,0.051459,0.075557,0.054458,0.211615,0.721335,0.000000,0.265138,0.719964,-0.029523,0.312915,0.690414,-0.043231,0.350971,0.657633,-0.054557,0.384063,0.636358,-0.065330,0.292259,0.567528,-0.025707,0.311988,0.500931,-0.041608,0.319614,0.457100,-0.054730,0.323842,0.416032,-0.065054,0.261378,0.545283,-0.022980,0.271404,0.469627,-0.037016,0.273497,0.422813,-0.048998,0.271983,0.381965,-0.057975,0.230222,0.542935,-0.023446,0.230259,0.473219,-0.037741,0.226933,0.430026,-0.047927,0.223182,0.390166,-0.054799,0.198940,0.557088,-0.026864,0.189844,0.502270,-0.041090,0.183087,0.467106,-0.048307,0.178135,0.432865,-0.052347
