t,missing,delta_l1,delta_l1_wrist,delta_angles,delta_base_l1,delta_base_l1_wrist,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
28,0,,,,0.000000,0.000000,0.162763,0.751013,0.000000,0.220751,0.732651,-0.023681,0.269756,0.684543,-0.033364,0.304702,0.638610,-0.041500,0.335186,0.608016,-0.049364,0.230363,0.578023,-0.018821,0.258154,0.510763,-0.033310,0.272140,0.468053,-0.044959,0.280700,0.430144,-0.053623,0.196871,0.561141,-0.018803,0.212693,0.480590,-0.031708,0.219115,0.429366,-0.042629,0.220088,0.386372,-0.050419,0.163742,0.563394,-0.021879,0.159697,0.487298,-0.036149,0.156758,0.439446,-0.046706,0.154163,0.397618,-0.053514,0.131241,0.581991,-0.027285,0.114731,0.525044,-0.041828,0.105275,0.486675,-0.048927,0.099020,0.449498,-0.052749
64,0,0.023418,0.028201,0.064390,0.023418,0.028201,0.163105,0.750933,0.000000,0.220558,0.732352,-0.023421,0.269682,0.684785,-0.033146,0.304732,0.639317,-0.041378,0.335045,0.609100,-0.049355,0.230594,0.578631,-0.019086,0.257985,0.511601,-0.033729,0.271869,0.468945,-0.045531,0.280577,0.430910,-0.054273,0.196909,0.561484,-0.019287,0.212956,0.480484,-0.032272,0.219298,0.429268,-0.043272,0.219922,0.386258,-0.051104,0.163613,0.563672,-0.022547,0.159769,0.487022,-0.036807,0.156635,0.439016,-0.047352,0.153714,0.397001,-0.054200,0.130896,0.582216,-0.028102,0.114549,0.524507,-0.042544,0.104953,0.486463,-0.049501,0.098553,0.449308,-0.053253
93,0,0.024926,0.027227,0.069190,0.035728,0.044149,0.163324,0.750493,0.000000,0.220872,0.732479,-0.023512,0.269437,0.684973,-0.033438,0.304891,0.639586,-0.041852,0.335481,0.608932,-0.050047,0.230771,0.578589,-0.019596,0.258626,0.511202,-0.034385,0.272478,0.468443,-0.046041,0.281358,0.430541,-0.054673,0.197068,0.561506,-0.019797,0.213113,0.480663,-0.033073,0.219555,0.429246,-0.044147,0.220415,0.386006,-0.051941,0.163774,0.563758,-0.023020,0.159425,0.487457,-0.037554,0.156493,0.439379,-0.048226,0.153895,0.397331,-0.055110,0.131218,0.582250,-0.028520,0.114923,0.524930,-0.043272,0.105482,0.486487,-0.050412,0.099354,0.449286,-0.054273
124,0,0.030758,0.037628,0.047382,0.021584,0.017785,0.163112,0.750870,0.000000,0.220816,0.732685,-0.023950,0.269731,0.685446,-0.033817,0.304998,0.639494,-0.042122,0.335353,0.608541,-0.050045,0.230884,0.578877,-0.019080,0.258404,0.511236,-0.033708,0.272485,0.468500,-0.045502,0.281180,0.430310,-0.054224,0.197314,0.561522,-0.018935,0.213447,0.480262,-0.031928,0.219827,0.429262,-0.042958,0.220664,0.386269,-0.050771,0.164037,0.563421,-0.021933,0.159990,0.487062,-0.036234,0.157045,0.439242,-0.046737,0.154389,0.397663,-0.053461,0.131212,0.581752,-0.027257,0.115187,0.524310,-0.041722,0.105858,0.486138,-0.048664,0.099692,0.449000,-0.052334
156,0,0.027403,0.034910,0.052309,0.038199,0.041777,0.163569,0.750829,0.000000,0.220820,0.732548,-0.023502,0.269306,0.685085,-0.033402,0.304692,0.639548,-0.041825,0.335094,0.609196,-0.049994,0.230584,0.579014,-0.019582,0.258264,0.511538,-0.034532,0.272457,0.468780,-0.046384,0.281422,0.430868,-0.055099,0.197132,0.561716,-0.019764,0.213496,0.480086,-0.032983,0.219964,0.429087,-0.043977,0.220749,0.386671,-0.051707,0.163938,0.563739,-0.022973,0.159962,0.486771,-0.037377,0.157123,0.438630,-0.047842,0.154181,0.396866,-0.054552,0.131309,0.582136,-0.028443,0.115025,0.524507,-0.042956,0.105651,0.486309,-0.049775,0.099533,0.449347,-0.053458
190,0,0.023148,0.025213,0.056944,0.045086,0.051898,0.163769,0.751022,0.000000,0.221022,0.732767,-0.024030,0.269478,0.685718,-0.034368,0.304723,0.639988,-0.043102,0.335252,0.608260,-0.051525,0.230733,0.578196,-0.020056,0.258432,0.510643,-0.035116,0.272720,0.467882,-0.047003,0.281795,0.429995,-0.055791,0.197115,0.561046,-0.020001,0.213117,0.479931,-0.033384,0.219782,0.428932,-0.044451,0.221094,0.386204,-0.052254,0.163787,0.563364,-0.023046,0.159717,0.486946,-0.037632,0.156716,0.438896,-0.048207,0.154155,0.396994,-0.055026,0.131300,0.582127,-0.028406,0.114953,0.524624,-0.043138,0.105630,0.486212,-0.050212,0.099567,0.449019,-0.054005
220,0,0.040366,0.042228,0.074211,0.015668,0.018849,0.163292,0.750997,0.000000,0.220938,0.732351,-0.023880,0.269561,0.685191,-0.033877,0.304542,0.639096,-0.042359,0.334920,0.607856,-0.050459,0.230793,0.577319,-0.018717,0.258332,0.510582,-0.033329,0.272213,0.468283,-0.045242,0.280729,0.430426,-0.054071,0.197210,0.560456,-0.018717,0.213163,0.480073,-0.031614,0.219569,0.429291,-0.042651,0.220690,0.386499,-0.050496,0.163868,0.562884,-0.021873,0.159915,0.487001,-0.036139,0.156742,0.439389,-0.046701,0.153961,0.397586,-0.053560,0.130972,0.581468,-0.027382,0.114825,0.524568,-0.041849,0.105400,0.486637,-0.048854,0.099125,0.449558,-0.052612
252,0,0.027626,0.030431,0.035183,0.031933,0.033443,0.162927,0.750686,0.000000,0.220671,0.731972,-0.023789,0.269347,0.685312,-0.033877,0.304406,0.639511,-0.042469,0.334856,0.608394,-0.050751,0.230602,0.577850,-0.019483,0.258208,0.511037,-0.034296,0.272228,0.468567,-0.046191,0.280830,0.430745,-0.055057,0.197058,0.560850,-0.019575,0.212937,0.479968,-0.032746,0.219247,0.429062,-0.043783,0.220076,0.386428,-0.051664,0.163710,0.563143,-0.022785,0.159504,0.486944,-0.037252,0.156340,0.439206,-0.047833,0.153401,0.397470,-0.054692,0.130801,0.582083,-0.028295,0.114669,0.524759,-0.042944,0.105303,0.486621,-0.049985,0.099140,0.449364,-0.053816
285,0,0.024298,0.020142,0.056655,0.025681,0.022867,0.162593,0.751025,0.000000,0.220223,0.732457,-0.023338,0.268836,0.685290,-0.033202,0.304235,0.639392,-0.041643,0.334692,0.608535,-0.049812,0.229983,0.578151,-0.019071,0.257516,0.511081,-0.033895,0.271613,0.468602,-0.045728,0.280274,0.430827,-0.054406,0.196345,0.561174,-0.019308,0.212408,0.480082,-0.032363,0.219026,0.429298,-0.043211,0.220274,0.386765,-0.050906,0.162984,0.563517,-0.022609,0.159022,0.487385,-0.036794,0.156237,0.439361,-0.047113,0.153610,0.397638,-0.053823,0.130258,0.581932,-0.028206,0.114120,0.524875,-0.042482,0.105021,0.486635,-0.049265,0.099038,0.449738,-0.052948
331,0,0.024805,0.027777,0.042948,0.031686,0.020961,0.161466,0.751107,0.000000,0.219207,0.732378,-0.023497,0.267932,0.685402,-0.033439,0.303720,0.639510,-0.041959,0.334618,0.608532,-0.050168,0.229427,0.578514,-0.018507,0.256993,0.511203,-0.033129,0.271006,0.468730,-0.044987,0.279603,0.430905,-0.053780,0.195994,0.561561,-0.018717,0.212116,0.480596,-0.031615,0.218544,0.429650,-0.042615,0.219409,0.386789,-0.050460,0.162701,0.563560,-0.022056,0.159106,0.487244,-0.036194,0.156176,0.439505,-0.046556,0.153499,0.397616,-0.053269,0.129734,0.581528,-0.027711,0.113652,0.524548,-0.041995,0.104564,0.486504,-0.048745,0.098679,0.449341,-0.052357
