t,missing,delta_l1,delta_l1_wrist,delta_angles,delta_base_l1,delta_base_l1_wrist,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
52,0,,,,0.000000,0.000000,0.138169,0.715012,0.000000,0.191697,0.721167,-0.026829,0.244227,0.700742,-0.038362,0.282849,0.669027,-0.047608,0.315117,0.640786,-0.055858,0.238217,0.584181,-0.018871,0.268290,0.528863,-0.032604,0.282106,0.491474,-0.044205,0.292121,0.456856,-0.053143,0.213126,0.556442,-0.016972,0.240005,0.490065,-0.029098,0.252510,0.446955,-0.040183,0.260235,0.410305,-0.048433,0.184057,0.545495,-0.018511,0.201715,0.478765,-0.031951,0.210879,0.438556,-0.041971,0.218637,0.404021,-0.048708,0.151112,0.548123,-0.022670,0.152261,0.492066,-0.036712,0.153338,0.454727,-0.044137,0.155958,0.420437,-0.048330
82,0,0.014040,0.017357,0.044606,0.014040,0.017357,0.137975,0.715334,0.000000,0.191701,0.721091,-0.027019,0.244340,0.700529,-0.038648,0.282728,0.668871,-0.048027,0.315310,0.640617,-0.056409,0.238312,0.584599,-0.018723,0.268240,0.529212,-0.032533,0.282176,0.491686,-0.044248,0.292339,0.456859,-0.053317,0.213205,0.556953,-0.016833,0.239860,0.490429,-0.029166,0.252366,0.446901,-0.040469,0.260117,0.409759,-0.048886,0.184258,0.546037,-0.018431,0.202094,0.479133,-0.032138,0.211168,0.438683,-0.042290,0.218954,0.403919,-0.049092,0.151389,0.548479,-0.022674,0.152424,0.492136,-0.036965,0.153565,0.454495,-0.044488,0.156140,0.419989,-0.048748
129,0,0.023535,0.017361,0.042713,0.023254,0.022988,0.138092,0.714876,0.000000,0.191619,0.720647,-0.026331,0.244648,0.699514,-0.037478,0.283269,0.667612,-0.046512,0.315107,0.639482,-0.054585,0.238228,0.584278,-0.018241,0.268221,0.528788,-0.031913,0.282253,0.491247,-0.043524,0.292416,0.456315,-0.052455,0.213206,0.556756,-0.016609,0.239946,0.490119,-0.028838,0.252467,0.446494,-0.040054,0.260376,0.409458,-0.048402,0.184188,0.545669,-0.018395,0.202050,0.478747,-0.031981,0.211194,0.438065,-0.042081,0.218979,0.403187,-0.048882,0.151409,0.548084,-0.022792,0.152638,0.491829,-0.036997,0.153741,0.454277,-0.044417,0.156424,0.419821,-0.048642
162,0,0.019773,0.017396,0.031739,0.031105,0.019191,0.138265,0.714119,0.000000,0.191579,0.719700,-0.026419,0.244388,0.698392,-0.037732,0.282800,0.666856,-0.046933,0.314982,0.639041,-0.055139,0.238366,0.583416,-0.018454,0.268174,0.527984,-0.032221,0.282128,0.490579,-0.043877,0.292275,0.455661,-0.052907,0.213290,0.556045,-0.016883,0.239936,0.489554,-0.029114,0.252378,0.446069,-0.040273,0.260227,0.409142,-0.048581,0.184317,0.545182,-0.018746,0.201998,0.478331,-0.032307,0.211158,0.437869,-0.042298,0.218898,0.403067,-0.048993,0.151439,0.547860,-0.023226,0.152498,0.491679,-0.037354,0.153543,0.454108,-0.044736,0.156228,0.419506,-0.048890
209,0,0.038634,0.028108,0.046954,0.054389,0.034099,0.137696,0.713772,0.000000,0.190834,0.719579,-0.026973,0.243344,0.698773,-0.038719,0.281767,0.667139,-0.048253,0.313843,0.638942,-0.056826,0.237489,0.583556,-0.019136,0.267618,0.527967,-0.033335,0.281607,0.490213,-0.045269,0.291700,0.454865,-0.054426,0.212674,0.555730,-0.017456,0.239339,0.489183,-0.030042,0.251849,0.445558,-0.041360,0.259770,0.408221,-0.049796,0.183883,0.544843,-0.019222,0.201350,0.477904,-0.033077,0.210519,0.437158,-0.043109,0.218394,0.402086,-0.049830,0.151074,0.547729,-0.023663,0.152019,0.491693,-0.037999,0.153209,0.454120,-0.045372,0.155931,0.419595,-0.049522
258,0,0.042383,0.035568,0.037128,0.065341,0.027564,0.137441,0.713693,0.000000,0.190605,0.719174,-0.026338,0.243048,0.697964,-0.037656,0.281590,0.666083,-0.046881,0.313238,0.637694,-0.055146,0.237016,0.583117,-0.018279,0.266927,0.527168,-0.032169,0.280853,0.489273,-0.043897,0.290979,0.454127,-0.052883,0.212175,0.555616,-0.016753,0.238866,0.488743,-0.029013,0.251346,0.445180,-0.040228,0.259408,0.408094,-0.048527,0.183443,0.544606,-0.018656,0.200725,0.477509,-0.032186,0.209861,0.436561,-0.042183,0.217736,0.401488,-0.048870,0.150661,0.547166,-0.023183,0.151513,0.491052,-0.037244,0.152597,0.453562,-0.044480,0.155306,0.419200,-0.048561
287,0,0.036070,0.029982,0.043282,0.094782,0.047162,0.137024,0.713824,0.000000,0.189950,0.718944,-0.026560,0.242818,0.697260,-0.037919,0.281037,0.665356,-0.047150,0.312792,0.637154,-0.055420,0.236627,0.582357,-0.018959,0.266295,0.526145,-0.032943,0.280031,0.488502,-0.044679,0.290179,0.453450,-0.053670,0.211523,0.555068,-0.017398,0.238081,0.488213,-0.029769,0.250569,0.444470,-0.040973,0.258477,0.407294,-0.049277,0.182581,0.544490,-0.019268,0.200086,0.477221,-0.032892,0.209206,0.436429,-0.042860,0.217131,0.401395,-0.049517,0.149513,0.547422,-0.023781,0.150665,0.490896,-0.037884,0.151792,0.453460,-0.045159,0.154667,0.418902,-0.049243
337,0,0.045341,0.027894,0.046927,0.117050,0.046830,0.136383,0.713421,0.000000,0.189663,0.718557,-0.026266,0.242308,0.697116,-0.037381,0.280623,0.665291,-0.046416,0.311917,0.636729,-0.054490,0.236068,0.581606,-0.018123,0.265613,0.525525,-0.031797,0.279362,0.487593,-0.043393,0.289164,0.452484,-0.052257,0.210868,0.554391,-0.016534,0.237332,0.487545,-0.028654,0.249823,0.443774,-0.039786,0.257607,0.406612,-0.048066,0.181926,0.543800,-0.018364,0.199417,0.476657,-0.031780,0.208513,0.435917,-0.041744,0.216338,0.401133,-0.048443,0.149035,0.546708,-0.022830,0.149922,0.490520,-0.036831,0.150902,0.453157,-0.044149,0.153567,0.418957,-0.048237
367,0,0.041048,0.020500,0.045116,0.140624,0.047307,0.135321,0.713358,0.000000,0.188821,0.718597,-0.026453,0.241180,0.697178,-0.037918,0.279371,0.665013,-0.047268,0.310784,0.636154,-0.055656,0.234926,0.581484,-0.018701,0.264572,0.525091,-0.032744,0.278125,0.487230,-0.044518,0.287942,0.452029,-0.053491,0.209789,0.554359,-0.017163,0.236497,0.487153,-0.029478,0.248758,0.443513,-0.040634,0.256495,0.406383,-0.048850,0.180882,0.543668,-0.019028,0.198494,0.476422,-0.032521,0.207542,0.435711,-0.042318,0.215287,0.400758,-0.048850,0.147949,0.546940,-0.023548,0.149013,0.490548,-0.037505,0.150076,0.453079,-0.044587,0.152642,0.418614,-0.048540
415,0,0.039344,0.014117,0.028745,0.177454,0.057678,0.134557,0.712852,0.000000,0.188055,0.718007,-0.026188,0.240498,0.696538,-0.037465,0.278562,0.664152,-0.046694,0.309661,0.635451,-0.054992,0.233946,0.580946,-0.018509,0.263388,0.524417,-0.032506,0.276870,0.486674,-0.044283,0.286487,0.451581,-0.053236,0.208703,0.553905,-0.017054,0.235294,0.486625,-0.029390,0.247506,0.442767,-0.040599,0.255280,0.405511,-0.048897,0.179839,0.543283,-0.018974,0.197320,0.475965,-0.032455,0.206219,0.434964,-0.042355,0.213879,0.399872,-0.048966,0.146911,0.546445,-0.023502,0.147969,0.489958,-0.037431,0.148863,0.452635,-0.044524,0.151357,0.418399,-0.048450
