t,missing,delta_l1,delta_l1_wrist,delta_angles,delta_base_l1,delta_base_l1_wrist,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
32,0,,,,0.000000,0.000000,0.168740,0.820673,0.000000,0.223811,0.802137,-0.028810,0.270581,0.756108,-0.041239,0.301475,0.704592,-0.051161,0.329301,0.665405,-0.060217,0.233159,0.648638,-0.023343,0.253321,0.579627,-0.039579,0.262125,0.535333,-0.052532,0.267030,0.494427,-0.062309,0.200586,0.631412,-0.021251,0.211201,0.551110,-0.035701,0.214361,0.501063,-0.047986,0.212701,0.457004,-0.056970,0.168639,0.633962,-0.022604,0.162345,0.561755,-0.038136,0.156781,0.515595,-0.049357,0.150867,0.473196,-0.056753,0.136986,0.652710,-0.026681,0.121336,0.597701,-0.042033,0.110643,0.561738,-0.049862,0.101746,0.526008,-0.054300
70,0,0.028555,0.027510,0.043554,0.028555,0.027510,0.169263,0.820961,0.000000,0.224328,0.802939,-0.028760,0.270915,0.756747,-0.040952,0.301887,0.705104,-0.050641,0.329525,0.665840,-0.059429,0.233401,0.648474,-0.022997,0.253548,0.579450,-0.038971,0.262478,0.535516,-0.051721,0.267285,0.494883,-0.061338,0.200660,0.631269,-0.020764,0.211432,0.550834,-0.034865,0.214650,0.500956,-0.046931,0.213100,0.457415,-0.055719,0.168738,0.633877,-0.021989,0.162504,0.561444,-0.037170,0.156995,0.515497,-0.048300,0.151091,0.473530,-0.055575,0.137309,0.652727,-0.025951,0.121714,0.597752,-0.041060,0.110904,0.562237,-0.048732,0.101912,0.526809,-0.053090
111,0,0.038762,0.038669,0.034179,0.032300,0.017757,0.169164,0.821057,0.000000,0.224230,0.803066,-0.029153,0.270908,0.757261,-0.041745,0.301981,0.705762,-0.051775,0.329823,0.666229,-0.060940,0.233489,0.649249,-0.024066,0.253953,0.580155,-0.040482,0.262843,0.535805,-0.053435,0.267810,0.495000,-0.063177,0.200814,0.631890,-0.021775,0.211883,0.551256,-0.036315,0.215111,0.501237,-0.048528,0.213584,0.457548,-0.057440,0.168981,0.634525,-0.022929,0.162672,0.562027,-0.038462,0.157279,0.516018,-0.049647,0.151344,0.473871,-0.057007,0.137343,0.653326,-0.026826,0.121782,0.598224,-0.042178,0.111112,0.562295,-0.049971,0.102157,0.526729,-0.054409
163,0,0.012634,0.011572,0.045627,0.042556,0.024429,0.169341,0.821238,0.000000,0.224068,0.803333,-0.029154,0.270404,0.757269,-0.041792,0.301778,0.705972,-0.051853,0.329649,0.666703,-0.061047,0.233431,0.649270,-0.024051,0.253871,0.580400,-0.040494,0.262923,0.536290,-0.053511,0.267862,0.495416,-0.063319,0.200919,0.631850,-0.021852,0.211827,0.551681,-0.036419,0.215257,0.501737,-0.048679,0.213770,0.457623,-0.057622,0.168962,0.634495,-0.023114,0.162712,0.562470,-0.038655,0.157256,0.516661,-0.049869,0.151553,0.474329,-0.057297,0.137396,0.653365,-0.027152,0.121893,0.598546,-0.042549,0.111244,0.562904,-0.050410,0.102385,0.527180,-0.054881
197,0,0.015192,0.022847,0.048760,0.035171,0.026650,0.169717,0.821479,0.000000,0.224246,0.802837,-0.028653,0.270438,0.757048,-0.041170,0.301704,0.705906,-0.051183,0.329510,0.666634,-0.060404,0.233243,0.649492,-0.023827,0.253649,0.580364,-0.040234,0.262776,0.536248,-0.053201,0.267672,0.495410,-0.062962,0.200638,0.632109,-0.021846,0.211513,0.551711,-0.036326,0.214793,0.501707,-0.048446,0.213110,0.457871,-0.057271,0.168719,0.634804,-0.023250,0.162625,0.562302,-0.038649,0.157158,0.516403,-0.049635,0.151341,0.474260,-0.056911,0.137204,0.653705,-0.027393,0.121720,0.598671,-0.042611,0.110911,0.563200,-0.050211,0.101865,0.527795,-0.054497
242,0,0.013648,0.011021,0.039701,0.025748,0.022684,0.169400,0.821195,0.000000,0.223886,0.802875,-0.028962,0.270435,0.756654,-0.041498,0.301739,0.705548,-0.051548,0.329221,0.665898,-0.060734,0.233280,0.649103,-0.023883,0.253441,0.580005,-0.040309,0.262290,0.535949,-0.053313,0.267130,0.495339,-0.063075,0.200480,0.632021,-0.021721,0.211460,0.551506,-0.036238,0.214681,0.501588,-0.048486,0.212983,0.457718,-0.057348,0.168479,0.634714,-0.022982,0.162403,0.562159,-0.038436,0.156927,0.516172,-0.049531,0.151018,0.474150,-0.056807,0.136936,0.653612,-0.026981,0.121662,0.598464,-0.042290,0.110928,0.562636,-0.049999,0.101874,0.526997,-0.054322
276,0,0.015874,0.012790,0.041581,0.020426,0.018346,0.169640,0.821078,0.000000,0.224644,0.802698,-0.028727,0.271016,0.756499,-0.041137,0.301700,0.705249,-0.051006,0.329173,0.665952,-0.060048,0.233303,0.648676,-0.023594,0.253650,0.579652,-0.039840,0.262657,0.535648,-0.052699,0.267416,0.495089,-0.062353,0.200496,0.631683,-0.021451,0.211425,0.551306,-0.035895,0.214698,0.501396,-0.048053,0.213134,0.457707,-0.056878,0.168581,0.634498,-0.022730,0.162582,0.561934,-0.038183,0.157255,0.516046,-0.049313,0.151503,0.474048,-0.056626,0.137243,0.653404,-0.026728,0.121834,0.598327,-0.042073,0.111082,0.562462,-0.049854,0.102154,0.526991,-0.054248
320,0,0.016254,0.014104,0.044229,0.023999,0.025695,0.169909,0.820970,0.000000,0.224617,0.802702,-0.028980,0.270709,0.756334,-0.041570,0.301781,0.705151,-0.051620,0.329457,0.665711,-0.060806,0.233451,0.648609,-0.023973,0.253801,0.579722,-0.040345,0.262781,0.535547,-0.053313,0.267741,0.494894,-0.063039,0.200786,0.631420,-0.021740,0.211841,0.551084,-0.036239,0.215192,0.501049,-0.048378,0.213468,0.457291,-0.057204,0.168786,0.634121,-0.022964,0.162811,0.561601,-0.038400,0.157377,0.516023,-0.049423,0.151411,0.474303,-0.056663,0.137270,0.652877,-0.026927,0.121763,0.597666,-0.042182,0.111166,0.562041,-0.049927,0.102332,0.526471,-0.054322
368,0,0.019689,0.015839,0.027707,0.036262,0.039110,0.169940,0.821421,0.000000,0.224336,0.803012,-0.029159,0.270665,0.756660,-0.041918,0.301739,0.705432,-0.052118,0.329469,0.665654,-0.061381,0.233353,0.648894,-0.024329,0.253669,0.580107,-0.040873,0.262627,0.535978,-0.053920,0.267465,0.495266,-0.063760,0.200664,0.631713,-0.022112,0.211564,0.551443,-0.036710,0.214776,0.501419,-0.048946,0.213063,0.457487,-0.057813,0.168647,0.634433,-0.023320,0.162596,0.562176,-0.038818,0.157283,0.516458,-0.049883,0.151464,0.474451,-0.057128,0.137094,0.653367,-0.027266,0.121674,0.598166,-0.042639,0.111029,0.562360,-0.050352,0.102123,0.526759,-0.054677
402,0,0.013575,0.019607,0.031131,0.034002,0.038392,0.169504,0.820786,0.000000,0.224058,0.802656,-0.029322,0.270196,0.757128,-0.042207,0.301249,0.705698,-0.052516,0.328917,0.666025,-0.061887,0.233473,0.648838,-0.024582,0.253751,0.579866,-0.041126,0.262557,0.535688,-0.054210,0.267119,0.494975,-0.064014,0.200655,0.631676,-0.022239,0.211531,0.551086,-0.036873,0.214785,0.501240,-0.049091,0.213132,0.457419,-0.057958,0.168552,0.634265,-0.023320,0.162598,0.561749,-0.038819,0.157105,0.516156,-0.049812,0.151209,0.474383,-0.057057,0.136815,0.653034,-0.027177,0.121457,0.597890,-0.042495,0.110811,0.562267,-0.050173,0.101872,0.526680,-0.054462
