t,missing,delta_l1,delta_l1_wrist,delta_angles,delta_base_l1,delta_base_l1_wrist,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
33,0,,,,0.000000,0.000000,0.156927,0.752396,0.000000,0.219296,0.733539,-0.025651,0.274413,0.682750,-0.034084,0.308870,0.626096,-0.040536,0.339308,0.582841,-0.046093,0.246097,0.573416,-0.011582,0.272594,0.503947,-0.024912,0.283110,0.458825,-0.037524,0.290109,0.418677,-0.047065,0.211682,0.553621,-0.010105,0.228850,0.471010,-0.021453,0.235415,0.419141,-0.033832,0.238313,0.375623,-0.043062,0.177445,0.552147,-0.012398,0.183934,0.474485,-0.025029,0.189091,0.426693,-0.034628,0.193846,0.385074,-0.041196,0.141416,0.564650,-0.017450,0.141458,0.502894,-0.030198,0.142685,0.462261,-0.035891,0.145719,0.423945,-0.039000
60,0,0.019337,0.020690,0.062302,0.019337,0.020690,0.156863,0.752859,0.000000,0.219028,0.734087,-0.025960,0.273710,0.682507,-0.034451,0.308310,0.625812,-0.040921,0.338998,0.582037,-0.046479,0.245693,0.573672,-0.011688,0.272008,0.503964,-0.025085,0.282743,0.458859,-0.037715,0.289762,0.418445,-0.047333,0.211433,0.553828,-0.010094,0.228617,0.471744,-0.021607,0.235479,0.419647,-0.034101,0.238480,0.375579,-0.043447,0.177041,0.552341,-0.012339,0.183465,0.474957,-0.025221,0.188613,0.427050,-0.034975,0.193414,0.385081,-0.041621,0.140993,0.564728,-0.017361,0.140985,0.503074,-0.030390,0.142212,0.462234,-0.036374,0.145242,0.423717,-0.039678
95,0,0.025089,0.031038,0.051543,0.036366,0.038983,0.157075,0.752399,0.000000,0.219379,0.733597,-0.025855,0.273984,0.682663,-0.034337,0.308128,0.625239,-0.040762,0.338443,0.581467,-0.046391,0.245733,0.573437,-0.011831,0.271595,0.503926,-0.025350,0.282019,0.458724,-0.038025,0.288970,0.418335,-0.047633,0.211043,0.553840,-0.010297,0.227707,0.471255,-0.021992,0.234419,0.419428,-0.034531,0.237402,0.375689,-0.043867,0.176641,0.552602,-0.012568,0.182753,0.475012,-0.025622,0.187752,0.426928,-0.035443,0.192528,0.384835,-0.042120,0.140679,0.565440,-0.017595,0.140463,0.503793,-0.030765,0.141686,0.463022,-0.036821,0.144771,0.424595,-0.040141
124,0,0.016629,0.016631,0.035992,0.049661,0.051936,0.157091,0.752548,0.000000,0.219351,0.733284,-0.026007,0.273552,0.682156,-0.034650,0.307779,0.624839,-0.041278,0.338481,0.581124,-0.047130,0.245122,0.573343,-0.011686,0.271148,0.503672,-0.025367,0.281342,0.458533,-0.038274,0.288238,0.418110,-0.048061,0.210731,0.553839,-0.010184,0.227349,0.471395,-0.021899,0.234102,0.419611,-0.034611,0.237190,0.375759,-0.044068,0.176340,0.552859,-0.012500,0.182314,0.475375,-0.025561,0.187479,0.427391,-0.035328,0.192390,0.385545,-0.041976,0.140573,0.565839,-0.017606,0.140298,0.504136,-0.030716,0.141568,0.463485,-0.036627,0.144585,0.425111,-0.039844
157,0,0.016903,0.018299,0.045733,0.056196,0.055618,0.156830,0.752209,0.000000,0.219083,0.733473,-0.025898,0.273478,0.681985,-0.034459,0.307766,0.624846,-0.041026,0.338093,0.581087,-0.046837,0.244605,0.573730,-0.011787,0.270641,0.503905,-0.025472,0.281177,0.458613,-0.038353,0.288172,0.418010,-0.048115,0.210468,0.554315,-0.010295,0.227107,0.472121,-0.022063,0.233661,0.420204,-0.034827,0.236843,0.376187,-0.044396,0.176219,0.552989,-0.012629,0.182548,0.475594,-0.025743,0.187733,0.427673,-0.035602,0.192634,0.386041,-0.042304,0.140433,0.565352,-0.017724,0.140124,0.503369,-0.030915,0.141256,0.462704,-0.036919,0.144155,0.424493,-0.040212
192,0,0.028832,0.025675,0.032964,0.057843,0.053580,0.156636,0.752254,0.000000,0.218809,0.733721,-0.026235,0.273290,0.682594,-0.034826,0.307634,0.625231,-0.041351,0.337934,0.581505,-0.047026,0.244450,0.574243,-0.011573,0.270494,0.504535,-0.024961,0.281007,0.459487,-0.037721,0.287870,0.419051,-0.047412,0.210211,0.554734,-0.009802,0.226752,0.472263,-0.021293,0.233366,0.420375,-0.033957,0.236179,0.376494,-0.043435,0.176122,0.553212,-0.011882,0.182299,0.475819,-0.024729,0.187408,0.427932,-0.034497,0.191954,0.386354,-0.041158,0.140332,0.565429,-0.016776,0.140186,0.503712,-0.029691,0.141403,0.463215,-0.035559,0.144103,0.425205,-0.038764
221,0,0.020819,0.028714,0.032128,0.062356,0.055120,0.156842,0.752847,0.000000,0.219043,0.733700,-0.025950,0.273601,0.682337,-0.034535,0.307591,0.625383,-0.041057,0.337936,0.581553,-0.046767,0.244753,0.573814,-0.011779,0.270380,0.504304,-0.025294,0.280770,0.459311,-0.038105,0.287648,0.418903,-0.047809,0.210152,0.554272,-0.010206,0.226606,0.471804,-0.021744,0.233059,0.420126,-0.034342,0.235963,0.376484,-0.043719,0.175882,0.552975,-0.012444,0.181773,0.475826,-0.025313,0.186562,0.428243,-0.034998,0.191124,0.386692,-0.041558,0.139893,0.565928,-0.017461,0.139891,0.504304,-0.030349,0.141068,0.463803,-0.036117,0.143884,0.425691,-0.039243
253,0,0.012252,0.027485,0.042737,0.067480,0.074607,0.157055,0.752037,0.000000,0.219253,0.733573,-0.025986,0.273365,0.682660,-0.034597,0.307240,0.625716,-0.041214,0.337341,0.581524,-0.047057,0.244392,0.573686,-0.011648,0.270285,0.504044,-0.025231,0.280720,0.458936,-0.038002,0.287781,0.418420,-0.047715,0.210112,0.554453,-0.010052,0.226373,0.472359,-0.021787,0.232866,0.420485,-0.034461,0.235818,0.376685,-0.043884,0.175899,0.553191,-0.012287,0.181664,0.476163,-0.025386,0.186519,0.428325,-0.035100,0.191255,0.386672,-0.041678,0.140079,0.565918,-0.017289,0.139579,0.504467,-0.030417,0.140683,0.464027,-0.036299,0.143596,0.425880,-0.039473
300,0,0.017840,0.016158,0.050357,0.081903,0.086202,0.157030,0.752164,0.000000,0.219427,0.733312,-0.026145,0.273569,0.682431,-0.034905,0.307195,0.625024,-0.041662,0.337638,0.581109,-0.047553,0.244434,0.574059,-0.011754,0.269872,0.504428,-0.025394,0.280147,0.459406,-0.038293,0.287182,0.419013,-0.048092,0.210132,0.554673,-0.010175,0.226140,0.472560,-0.021909,0.232491,0.420809,-0.034635,0.235436,0.377150,-0.044165,0.175932,0.553534,-0.012447,0.181498,0.476467,-0.025529,0.186314,0.428866,-0.035290,0.190993,0.387496,-0.041932,0.140137,0.566313,-0.017520,0.139705,0.504862,-0.030611,0.140734,0.464596,-0.036541,0.143663,0.426484,-0.039775
334,0,0.018347,0.022962,0.060371,0.087025,0.067924,0.156169,0.752582,0.000000,0.218484,0.734464,-0.026341,0.273018,0.683152,-0.035019,0.307156,0.625877,-0.041638,0.337412,0.581745,-0.047372,0.243930,0.573936,-0.011930,0.269531,0.504786,-0.025572,0.280052,0.459913,-0.038463,0.286985,0.419492,-0.048257,0.209656,0.554533,-0.010217,0.225966,0.472440,-0.021858,0.232178,0.420822,-0.034519,0.234900,0.377115,-0.043947,0.175477,0.553368,-0.012362,0.181190,0.476406,-0.025321,0.186004,0.428914,-0.035000,0.190552,0.387150,-0.041561,0.139654,0.566265,-0.017336,0.139408,0.504752,-0.030305,0.140570,0.464566,-0.036077,0.143515,0.426479,-0.039194
