t,missing,delta_l1,delta_l1_wrist,delta_angles,delta_base_l1,delta_base_l1_wrist,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
32,0,,,,0.000000,0.000000,0.121843,0.708653,0.000000,0.178595,0.718807,-0.034826,0.229608,0.699368,-0.050802,0.267378,0.664765,-0.063047,0.301342,0.636320,-0.074257,0.213201,0.570531,-0.031077,0.238763,0.511083,-0.048196,0.250250,0.470741,-0.061655,0.257144,0.431795,-0.072115,0.183849,0.538656,-0.026240,0.205057,0.463775,-0.041627,0.214650,0.416158,-0.054086,0.219036,0.372972,-0.063297,0.150751,0.528265,-0.025044,0.157963,0.454029,-0.042091,0.159793,0.407081,-0.054408,0.160664,0.363238,-0.062476,0.116086,0.534848,-0.026882,0.109662,0.474572,-0.044233,0.104041,0.436056,-0.053515,0.100058,0.398447,-0.058870
61,0,0.028009,0.027039,0.053734,0.028009,0.027039,0.121757,0.708437,0.000000,0.178165,0.719142,-0.035146,0.229472,0.699647,-0.051309,0.267094,0.664843,-0.063691,0.301317,0.636459,-0.075073,0.213276,0.570925,-0.031899,0.238767,0.511136,-0.049311,0.250330,0.470696,-0.062941,0.257301,0.431643,-0.073503,0.183759,0.538550,-0.027046,0.205064,0.463263,-0.042603,0.214841,0.415616,-0.055092,0.219386,0.372458,-0.064297,0.150636,0.527916,-0.025815,0.158104,0.453185,-0.042996,0.160148,0.406467,-0.055270,0.161104,0.362683,-0.063334,0.115679,0.534585,-0.027617,0.109560,0.474162,-0.045172,0.103972,0.435829,-0.054449,0.099919,0.398338,-0.059766
92,0,0.022265,0.026023,0.037767,0.028344,0.027724,0.122095,0.708662,0.000000,0.178610,0.719143,-0.034706,0.229932,0.699006,-0.050605,0.267323,0.664228,-0.062846,0.301360,0.635733,-0.074087,0.213436,0.570181,-0.031316,0.238858,0.510336,-0.048642,0.250492,0.469761,-0.062167,0.257585,0.430775,-0.072660,0.183879,0.538254,-0.026658,0.205121,0.462903,-0.042218,0.214922,0.415255,-0.054709,0.219553,0.372264,-0.063916,0.150857,0.527657,-0.025606,0.158209,0.452988,-0.042754,0.160224,0.406060,-0.055030,0.161252,0.362303,-0.063095,0.116045,0.534570,-0.027569,0.109647,0.473928,-0.045038,0.104126,0.435277,-0.054316,0.100191,0.397673,-0.059669
125,0,0.026340,0.031876,0.068774,0.039434,0.025429,0.122004,0.707871,0.000000,0.179111,0.718544,-0.035286,0.230357,0.698919,-0.051529,0.267649,0.664035,-0.064010,0.301703,0.635166,-0.075457,0.213510,0.569845,-0.031524,0.238895,0.510362,-0.048997,0.250413,0.469845,-0.062797,0.257523,0.430591,-0.073460,0.184166,0.538046,-0.026585,0.205701,0.463150,-0.042329,0.215169,0.415437,-0.055024,0.219285,0.371888,-0.064402,0.151249,0.527303,-0.025337,0.158653,0.453480,-0.042614,0.160471,0.406853,-0.054917,0.160976,0.363096,-0.062904,0.116525,0.533519,-0.027137,0.110418,0.473215,-0.044540,0.104876,0.434817,-0.053668,0.100869,0.397256,-0.058946
159,0,0.027740,0.022395,0.065859,0.063681,0.031473,0.122648,0.707584,0.000000,0.179209,0.718186,-0.035104,0.230398,0.698395,-0.051274,0.267879,0.663417,-0.063682,0.301802,0.635257,-0.075092,0.213844,0.570074,-0.032109,0.239331,0.510172,-0.049776,0.251005,0.469578,-0.063575,0.258193,0.430429,-0.074165,0.184434,0.537869,-0.027259,0.205857,0.462539,-0.043037,0.215730,0.414807,-0.055588,0.220255,0.371519,-0.064788,0.151498,0.527109,-0.026011,0.159094,0.452648,-0.043180,0.161213,0.405899,-0.055303,0.162242,0.362249,-0.063254,0.116762,0.533501,-0.027812,0.110713,0.473108,-0.045105,0.105375,0.434756,-0.054162,0.101519,0.397554,-0.059368
190,0,0.021666,0.033306,0.064813,0.065503,0.042534,0.121752,0.707330,0.000000,0.178745,0.718110,-0.035081,0.230332,0.698222,-0.051154,0.268110,0.663477,-0.063471,0.302141,0.634734,-0.074755,0.214185,0.569674,-0.031450,0.239495,0.509944,-0.048947,0.251094,0.469388,-0.062687,0.258189,0.430354,-0.073331,0.184726,0.537392,-0.026663,0.206059,0.461996,-0.042326,0.215772,0.414184,-0.054891,0.220279,0.370819,-0.064182,0.151626,0.526597,-0.025541,0.159105,0.452240,-0.042788,0.161078,0.405427,-0.055069,0.162171,0.361677,-0.063079,0.116701,0.533067,-0.027481,0.110780,0.472413,-0.044960,0.105396,0.433967,-0.054180,0.101645,0.396259,-0.059484
221,0,0.038302,0.040056,0.076135,0.070017,0.043761,0.122237,0.707798,0.000000,0.179502,0.717859,-0.034076,0.231294,0.697967,-0.049497,0.268894,0.662758,-0.061362,0.302645,0.635038,-0.072298,0.214175,0.569237,-0.030449,0.239696,0.509373,-0.047424,0.251375,0.468902,-0.060826,0.258576,0.429781,-0.071262,0.184617,0.537301,-0.026017,0.206073,0.462082,-0.041277,0.216127,0.414377,-0.053571,0.220919,0.371124,-0.062613,0.151698,0.526836,-0.025177,0.159190,0.452324,-0.042028,0.161367,0.405483,-0.054107,0.162439,0.361911,-0.061934,0.117062,0.533823,-0.027322,0.110823,0.473147,-0.044530,0.105417,0.434534,-0.053571,0.101492,0.396914,-0.058718
275,0,0.029753,0.036835,0.039704,0.076131,0.044561,0.123006,0.708292,0.000000,0.180178,0.718599,-0.034507,0.231669,0.698254,-0.050224,0.268920,0.662687,-0.062226,0.302607,0.634630,-0.073300,0.214458,0.569761,-0.031238,0.239855,0.509491,-0.048509,0.251537,0.468897,-0.062048,0.258825,0.429817,-0.072478,0.185055,0.537686,-0.026630,0.206333,0.461754,-0.042151,0.216315,0.413736,-0.054510,0.220911,0.370235,-0.063548,0.152114,0.527094,-0.025630,0.159387,0.452094,-0.042722,0.161677,0.405192,-0.054832,0.162746,0.361396,-0.062691,0.117365,0.533684,-0.027612,0.111424,0.472735,-0.044901,0.106087,0.434140,-0.053975,0.102336,0.396425,-0.059154
304,0,0.020321,0.034730,0.057726,0.080871,0.037484,0.122532,0.707167,0.000000,0.179572,0.717922,-0.034823,0.231291,0.697716,-0.050693,0.268728,0.662519,-0.062806,0.302573,0.634279,-0.073956,0.214734,0.569356,-0.031189,0.240198,0.509837,-0.048592,0.251843,0.469107,-0.062307,0.258904,0.429768,-0.072959,0.185346,0.537134,-0.026415,0.206772,0.461737,-0.042001,0.216477,0.413883,-0.054541,0.220819,0.370212,-0.063767,0.152319,0.526417,-0.025293,0.159779,0.452000,-0.042393,0.161841,0.405218,-0.054612,0.162640,0.361504,-0.062521,0.117369,0.532572,-0.027217,0.111577,0.471977,-0.044459,0.106380,0.433471,-0.053508,0.102717,0.395803,-0.058744
334,0,0.015821,0.015894,0.058796,0.093293,0.048903,0.122673,0.707344,0.000000,0.180036,0.717766,-0.034847,0.232013,0.697692,-0.050647,0.269097,0.662217,-0.062667,0.303164,0.634088,-0.073759,0.214859,0.569110,-0.031209,0.240375,0.509391,-0.048507,0.252172,0.468505,-0.062096,0.259424,0.429178,-0.072618,0.185483,0.537220,-0.026465,0.206928,0.461502,-0.042016,0.216816,0.413467,-0.054499,0.221545,0.369986,-0.063701,0.152365,0.526490,-0.025359,0.160129,0.451842,-0.042515,0.162411,0.404682,-0.054784,0.163593,0.360957,-0.062738,0.117498,0.532976,-0.027267,0.111675,0.472057,-0.044619,0.106498,0.433190,-0.053786,0.102801,0.395481,-0.059029
