t,missing,delta_l1,delta_l1_wrist,delta_angles,delta_base_l1,delta_base_l1_wrist,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
31,0,,,,0.000000,0.000000,0.131287,0.775124,0.000001,0.187785,0.786039,-0.031741,0.242576,0.776509,-0.049318,0.290297,0.765756,-0.064744,0.331802,0.765171,-0.079934,0.232473,0.637181,-0.030320,0.276650,0.588168,-0.049752,0.302745,0.554695,-0.065454,0.323606,0.521820,-0.077133,0.205014,0.603086,-0.028762,0.237926,0.530074,-0.045135,0.255470,0.482422,-0.058353,0.267298,0.438796,-0.068295,0.172436,0.591326,-0.030735,0.184603,0.515590,-0.047858,0.191511,0.466176,-0.060680,0.198406,0.420457,-0.069360,0.136869,0.597714,-0.035745,0.127430,0.536718,-0.052277,0.123143,0.495149,-0.060562,0.122081,0.454730,-0.065494
60,0,0.030288,0.050239,0.059140,0.030288,0.050239,0.130118,0.774597,0.000001,0.187385,0.786089,-0.031522,0.242700,0.776145,-0.048748,0.291009,0.765467,-0.063876,0.332285,0.765562,-0.078805,0.232459,0.636748,-0.029700,0.277155,0.587916,-0.048946,0.303319,0.554732,-0.064549,0.324230,0.522171,-0.076152,0.204981,0.602593,-0.028097,0.237915,0.529618,-0.044274,0.255458,0.482242,-0.057381,0.267448,0.438872,-0.067242,0.172488,0.590735,-0.030017,0.184593,0.515123,-0.046966,0.191424,0.466101,-0.059639,0.198207,0.420557,-0.068153,0.136933,0.597020,-0.034987,0.127572,0.536055,-0.051322,0.123197,0.494771,-0.059441,0.122016,0.454396,-0.064232
94,0,0.027175,0.050716,0.051102,0.047093,0.056845,0.130510,0.775740,0.000001,0.187631,0.785964,-0.031217,0.242606,0.775973,-0.048347,0.290764,0.765352,-0.063507,0.332018,0.765662,-0.078469,0.232094,0.636635,-0.028849,0.276191,0.587737,-0.047949,0.302113,0.555198,-0.063627,0.322980,0.522724,-0.075286,0.204690,0.602671,-0.027496,0.237489,0.529516,-0.043373,0.255127,0.482283,-0.056425,0.267165,0.439024,-0.066253,0.172194,0.590917,-0.029704,0.184167,0.515381,-0.046437,0.191387,0.465968,-0.059051,0.198824,0.420076,-0.067606,0.136525,0.597363,-0.034957,0.126872,0.535965,-0.051172,0.122465,0.494459,-0.059130,0.121436,0.453836,-0.063866
128,0,0.035286,0.039074,0.060141,0.022361,0.025473,0.130878,0.775636,0.000001,0.187411,0.786412,-0.031902,0.242057,0.776497,-0.049523,0.290362,0.765601,-0.064957,0.331694,0.765989,-0.080192,0.231970,0.637026,-0.030331,0.276692,0.588036,-0.049683,0.302845,0.554997,-0.065355,0.323785,0.522437,-0.077050,0.204590,0.602890,-0.028620,0.237560,0.529502,-0.044790,0.255181,0.481914,-0.057877,0.267271,0.438582,-0.067782,0.172061,0.591065,-0.030450,0.184109,0.515028,-0.047375,0.191002,0.465713,-0.060144,0.198035,0.420136,-0.068776,0.136393,0.597611,-0.035343,0.127117,0.536079,-0.051711,0.122731,0.494421,-0.059866,0.121489,0.453823,-0.064758
175,0,0.010907,0.020552,0.062968,0.022766,0.032135,0.130117,0.775472,0.000001,0.186946,0.786407,-0.031713,0.241770,0.776254,-0.049265,0.290143,0.765430,-0.064695,0.331833,0.765291,-0.079887,0.231853,0.637078,-0.030146,0.276375,0.588108,-0.049622,0.302973,0.555138,-0.065369,0.323870,0.522469,-0.077111,0.204342,0.602794,-0.028559,0.237238,0.529233,-0.044862,0.255069,0.481987,-0.057952,0.267202,0.438756,-0.067829,0.171778,0.591003,-0.030543,0.184026,0.515025,-0.047639,0.190922,0.465611,-0.060372,0.197994,0.419851,-0.068939,0.136220,0.597624,-0.035560,0.127052,0.536228,-0.052081,0.122790,0.494637,-0.060213,0.121674,0.453906,-0.065052
205,0,0.028992,0.031739,0.042041,0.048025,0.054215,0.129910,0.775843,0.000001,0.186851,0.786372,-0.031314,0.241496,0.775928,-0.048626,0.289673,0.765160,-0.063936,0.331360,0.765217,-0.079047,0.231552,0.636609,-0.029251,0.275806,0.587743,-0.048507,0.301953,0.554779,-0.064214,0.322714,0.522040,-0.075914,0.204226,0.602663,-0.027883,0.236982,0.529007,-0.043946,0.254575,0.481666,-0.057035,0.266537,0.438471,-0.066831,0.171741,0.590952,-0.030044,0.183794,0.514929,-0.046960,0.190742,0.465394,-0.059573,0.197779,0.419354,-0.068061,0.136151,0.597784,-0.035260,0.126753,0.536242,-0.051561,0.122308,0.494800,-0.059533,0.121070,0.454086,-0.064174
238,0,0.011715,0.013745,0.038283,0.055750,0.060519,0.129841,0.776092,0.000001,0.186691,0.786900,-0.031269,0.241359,0.776476,-0.048477,0.289458,0.765654,-0.063607,0.330929,0.765334,-0.078498,0.231241,0.636532,-0.029288,0.275629,0.587465,-0.048398,0.301962,0.554607,-0.063923,0.322822,0.522201,-0.075488,0.203926,0.602675,-0.027843,0.236986,0.528809,-0.043883,0.254688,0.481448,-0.056834,0.266392,0.438433,-0.066577,0.171433,0.590797,-0.029942,0.183644,0.514659,-0.046853,0.190431,0.465099,-0.059567,0.197325,0.419335,-0.068122,0.135900,0.597671,-0.035031,0.126638,0.536170,-0.051448,0.122347,0.494544,-0.059606,0.121188,0.453974,-0.064399
271,0,0.013501,0.030825,0.075554,0.054832,0.050753,0.129270,0.775243,0.000001,0.186427,0.786893,-0.031543,0.241529,0.776273,-0.048671,0.289513,0.764850,-0.063680,0.331010,0.765018,-0.078452,0.231166,0.636748,-0.029405,0.275516,0.587787,-0.048592,0.301825,0.554783,-0.064314,0.322758,0.522026,-0.076036,0.203752,0.602742,-0.027801,0.236562,0.529079,-0.043840,0.254153,0.481745,-0.056987,0.266227,0.438356,-0.066928,0.171242,0.590960,-0.029761,0.183547,0.514962,-0.046770,0.190332,0.465545,-0.059562,0.197103,0.419533,-0.068234,0.135568,0.597621,-0.034771,0.126654,0.536302,-0.051245,0.122287,0.494880,-0.059443,0.120943,0.454422,-0.064274
300,0,0.021874,0.032980,0.070511,0.047336,0.028283,0.129817,0.775489,0.000001,0.186515,0.786804,-0.031704,0.240985,0.776417,-0.049150,0.288888,0.765608,-0.064477,0.330423,0.765299,-0.079527,0.230646,0.636620,-0.029882,0.275247,0.587807,-0.049189,0.301496,0.554733,-0.064833,0.322366,0.521871,-0.076556,0.203404,0.602659,-0.028298,0.236493,0.529212,-0.044516,0.254077,0.481749,-0.057625,0.265923,0.438329,-0.067487,0.171155,0.590829,-0.030258,0.183273,0.515322,-0.047328,0.190308,0.465801,-0.060081,0.197253,0.419833,-0.068715,0.135782,0.597508,-0.035268,0.126423,0.535990,-0.051803,0.121866,0.494658,-0.060002,0.120565,0.454103,-0.064873
332,0,0.028559,0.026086,0.063242,0.040343,0.031182,0.129393,0.776065,0.000001,0.186257,0.787445,-0.031596,0.241033,0.776967,-0.048995,0.288811,0.765784,-0.064259,0.330184,0.766036,-0.079365,0.231026,0.637623,-0.030370,0.275570,0.588314,-0.049905,0.301971,0.554954,-0.065643,0.322941,0.521996,-0.077388,0.203468,0.603392,-0.028828,0.236561,0.529896,-0.045318,0.254323,0.482397,-0.058486,0.266156,0.438813,-0.068372,0.170950,0.591445,-0.030825,0.183064,0.515456,-0.048046,0.189924,0.465809,-0.060898,0.196679,0.419782,-0.069598,0.135333,0.598149,-0.035827,0.126381,0.536932,-0.052475,0.121995,0.495390,-0.060779,0.120637,0.454616,-0.065683
367,0,0.022232,0.021614,0.068088,0.049084,0.037761,0.129302,0.776273,0.000001,0.186496,0.787039,-0.031367,0.240934,0.776942,-0.048780,0.288724,0.765985,-0.064157,0.330116,0.765677,-0.079336,0.230794,0.637409,-0.029588,0.275168,0.588302,-0.048977,0.301460,0.554835,-0.064750,0.322290,0.521816,-0.076490,0.203428,0.603523,-0.028205,0.236482,0.530039,-0.044550,0.254002,0.482459,-0.057793,0.265868,0.438788,-0.067754,0.171044,0.591890,-0.030359,0.183180,0.516047,-0.047475,0.190136,0.466523,-0.060204,0.196945,0.420690,-0.068782,0.135468,0.598656,-0.035518,0.126343,0.537355,-0.052021,0.122131,0.495661,-0.060164,0.120871,0.455084,-0.064908
400,0,0.015707,0.011659,0.038171,0.059971,0.044568,0.129107,0.776246,0.000001,0.186270,0.787006,-0.031310,0.240804,0.776623,-0.048555,0.288568,0.765672,-0.063726,0.329874,0.765510,-0.078699,0.230307,0.637667,-0.029591,0.274956,0.588234,-0.048832,0.301265,0.554713,-0.064398,0.321833,0.521616,-0.075934,0.203019,0.603654,-0.028149,0.236073,0.529834,-0.044367,0.253724,0.482292,-0.057405,0.265488,0.438865,-0.067203,0.170608,0.591797,-0.030204,0.182910,0.515935,-0.047172,0.189893,0.466365,-0.059815,0.196699,0.420558,-0.068309,0.135243,0.598122,-0.035261,0.126168,0.537085,-0.051637,0.121895,0.495561,-0.059696,0.120745,0.455091,-0.064437
429,0,0.013822,0.012465,0.030632,0.060253,0.046528,0.128881,0.776124,0.000001,0.185470,0.786752,-0.031517,0.239961,0.776669,-0.049013,0.288045,0.765529,-0.064377,0.329902,0.765354,-0.079504,0.230153,0.637611,-0.029779,0.274984,0.587923,-0.049053,0.301289,0.554301,-0.064574,0.322073,0.521281,-0.076146,0.202864,0.603274,-0.028239,0.236065,0.529598,-0.044432,0.253813,0.482058,-0.057386,0.265552,0.438930,-0.067063,0.170517,0.591321,-0.030214,0.182926,0.515404,-0.047157,0.189944,0.465999,-0.059677,0.196756,0.420426,-0.068089,0.135105,0.597842,-0.035210,0.125984,0.536838,-0.051581,0.121505,0.495394,-0.059598,0.120213,0.454855,-0.064258
460,0,0.032768,0.047573,0.050296,0.047864,0.019134,0.129810,0.775727,0.000001,0.186537,0.786887,-0.032113,0.241203,0.776608,-0.049669,0.288670,0.765435,-0.065094,0.329888,0.764607,-0.080283,0.230733,0.637575,-0.030575,0.274997,0.588126,-0.050024,0.301022,0.554446,-0.065686,0.321564,0.521294,-0.077363,0.203176,0.603628,-0.028839,0.235885,0.530073,-0.045290,0.253599,0.482283,-0.058506,0.265342,0.438828,-0.068447,0.170629,0.591896,-0.030673,0.182805,0.515895,-0.047893,0.189566,0.466448,-0.060715,0.196183,0.420685,-0.069394,0.135193,0.598555,-0.035565,0.126263,0.537370,-0.052194,0.121853,0.495827,-0.060557,0.120507,0.455291,-0.065528
496,0,0.025228,0.026780,0.050776,0.045271,0.020199,0.129790,0.775586,0.000001,0.186611,0.787071,-0.031869,0.241250,0.776668,-0.049302,0.289255,0.765431,-0.064487,0.330773,0.765136,-0.079475,0.230428,0.637754,-0.030528,0.275007,0.588320,-0.049854,0.301482,0.554778,-0.065434,0.322258,0.521608,-0.077069,0.203068,0.603672,-0.028694,0.236283,0.530333,-0.044924,0.254054,0.482900,-0.057900,0.265987,0.439523,-0.067642,0.170875,0.591520,-0.030390,0.183214,0.515907,-0.047291,0.190299,0.466563,-0.059833,0.197214,0.420975,-0.068313,0.135583,0.597968,-0.035142,0.126457,0.536922,-0.051471,0.122157,0.495526,-0.059517,0.120923,0.455128,-0.064290
