t,missing,delta_l1,delta_l1_wrist,delta_angles,delta_base_l1,delta_base_l1_wrist,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
35,0,,,,0.000000,0.000000,0.129016,0.783902,0.000000,0.190607,0.780491,-0.028124,0.246691,0.747510,-0.038252,0.284376,0.702819,-0.045917,0.316936,0.668128,-0.052509,0.226412,0.628105,-0.013997,0.254838,0.565123,-0.026588,0.267338,0.523800,-0.038511,0.276435,0.485845,-0.047769,0.196085,0.603387,-0.010970,0.218358,0.527576,-0.021700,0.228499,0.479524,-0.033457,0.234637,0.438865,-0.042399,0.163786,0.596109,-0.011831,0.177252,0.522854,-0.024477,0.185074,0.478461,-0.034679,0.191576,0.439995,-0.041511,0.128364,0.601952,-0.015608,0.130919,0.541698,-0.028846,0.133344,0.502251,-0.035660,0.137348,0.465464,-0.039474
77,0,0.022569,0.034970,0.042559,0.022569,0.034970,0.128811,0.784611,0.000000,0.190263,0.781060,-0.027712,0.246393,0.747453,-0.037836,0.284147,0.702911,-0.045596,0.316854,0.668218,-0.052210,0.226368,0.628076,-0.014318,0.254860,0.564600,-0.026955,0.267252,0.523054,-0.038760,0.276145,0.485160,-0.047887,0.196074,0.603484,-0.011547,0.218410,0.526869,-0.022207,0.228702,0.478617,-0.033716,0.234812,0.438278,-0.042455,0.163888,0.596159,-0.012600,0.177387,0.522256,-0.025107,0.185292,0.477519,-0.035158,0.192045,0.438981,-0.041864,0.128551,0.602427,-0.016507,0.131020,0.541768,-0.029652,0.133388,0.501873,-0.036414,0.137388,0.464840,-0.040164
116,0,0.028082,0.030555,0.045322,0.024798,0.029271,0.128698,0.783968,0.000000,0.190460,0.780383,-0.027369,0.246548,0.746732,-0.037265,0.284271,0.702522,-0.044860,0.316658,0.668211,-0.051395,0.226881,0.627258,-0.013517,0.254975,0.563808,-0.025958,0.267235,0.522545,-0.037785,0.276167,0.484812,-0.046976,0.196484,0.602764,-0.010816,0.218493,0.526889,-0.021353,0.228723,0.478674,-0.033069,0.234950,0.438238,-0.042000,0.164028,0.595693,-0.011939,0.177210,0.522405,-0.024287,0.185066,0.478008,-0.034462,0.191820,0.439700,-0.041369,0.128514,0.602002,-0.015903,0.130984,0.542101,-0.028873,0.133462,0.502784,-0.035631,0.137742,0.465918,-0.039438
158,0,0.027276,0.029915,0.064302,0.037556,0.040568,0.128561,0.783663,0.000000,0.190434,0.780103,-0.027580,0.246705,0.746864,-0.037422,0.284457,0.702165,-0.044892,0.316808,0.667469,-0.051231,0.226580,0.627734,-0.013225,0.255499,0.564648,-0.025560,0.267826,0.523150,-0.037329,0.276662,0.485233,-0.046449,0.196447,0.603101,-0.010324,0.218895,0.527303,-0.020796,0.229129,0.479069,-0.032473,0.235193,0.438302,-0.041370,0.164225,0.595498,-0.011279,0.177696,0.522320,-0.023614,0.185552,0.477888,-0.033734,0.192030,0.439528,-0.040517,0.128921,0.601241,-0.015087,0.131566,0.541313,-0.028025,0.133964,0.501614,-0.034753,0.137889,0.464898,-0.038479
198,0,0.019157,0.017185,0.025440,0.046141,0.051745,0.128753,0.783934,0.000000,0.190771,0.780318,-0.027196,0.247235,0.746689,-0.036767,0.285057,0.701992,-0.043987,0.317309,0.667696,-0.050171,0.226872,0.627364,-0.012802,0.255525,0.564206,-0.024919,0.267786,0.523067,-0.036601,0.276742,0.485358,-0.045691,0.196700,0.602969,-0.010043,0.219064,0.527383,-0.020309,0.229165,0.479370,-0.031898,0.235196,0.438876,-0.040766,0.164364,0.595720,-0.011117,0.177972,0.522519,-0.023345,0.185853,0.478228,-0.033435,0.192375,0.439930,-0.040211,0.128879,0.601935,-0.015023,0.131498,0.541659,-0.027973,0.133895,0.501976,-0.034657,0.137865,0.465135,-0.038359
241,0,0.052201,0.050204,0.041878,0.023845,0.043626,0.128062,0.784317,0.000000,0.189582,0.780997,-0.028342,0.246275,0.747447,-0.038604,0.284522,0.702981,-0.046310,0.316992,0.668076,-0.052867,0.226644,0.627724,-0.014513,0.255179,0.564434,-0.027175,0.267456,0.523192,-0.039160,0.276535,0.485102,-0.048533,0.196393,0.602772,-0.011392,0.218737,0.527125,-0.022118,0.229087,0.479079,-0.033917,0.235395,0.438488,-0.042901,0.163984,0.595333,-0.012179,0.177565,0.522432,-0.024748,0.185561,0.478464,-0.034992,0.192254,0.440352,-0.041901,0.128322,0.601648,-0.015894,0.131176,0.542045,-0.029101,0.133396,0.502584,-0.035992,0.137300,0.465506,-0.039901
279,0,0.016420,0.029708,0.035585,0.019904,0.024927,0.128862,0.784292,0.000000,0.190237,0.780845,-0.028085,0.246373,0.747143,-0.038227,0.284445,0.702754,-0.045880,0.317036,0.667805,-0.052493,0.226527,0.627411,-0.014275,0.254986,0.563849,-0.026915,0.267279,0.522654,-0.038859,0.276203,0.484684,-0.048109,0.196160,0.602838,-0.011312,0.218207,0.527085,-0.022030,0.228414,0.479133,-0.033843,0.234828,0.438654,-0.042871,0.163717,0.595894,-0.012222,0.177189,0.522671,-0.024816,0.185249,0.478240,-0.035069,0.192289,0.439611,-0.042016,0.128163,0.602314,-0.016030,0.130657,0.542086,-0.029293,0.133078,0.502451,-0.036184,0.137345,0.465316,-0.040085
315,0,0.021410,0.018767,0.051337,0.026965,0.027089,0.128593,0.784253,0.000000,0.190323,0.780697,-0.027346,0.246590,0.746934,-0.037220,0.284370,0.702367,-0.044724,0.316512,0.667822,-0.051245,0.225905,0.627948,-0.014127,0.254279,0.564686,-0.026753,0.266468,0.523222,-0.038573,0.275310,0.485352,-0.047762,0.195670,0.603250,-0.011477,0.217967,0.527243,-0.022232,0.228206,0.479338,-0.033830,0.234348,0.438774,-0.042649,0.163389,0.595938,-0.012608,0.176933,0.522379,-0.025178,0.184779,0.478002,-0.035201,0.191500,0.439772,-0.041982,0.127956,0.602262,-0.016572,0.130659,0.542138,-0.029736,0.133061,0.502340,-0.036479,0.136944,0.465304,-0.040240
351,0,0.029694,0.037298,0.055617,0.050742,0.056228,0.128424,0.784988,0.000000,0.189695,0.780764,-0.027516,0.245817,0.746566,-0.037663,0.283615,0.702568,-0.045477,0.315623,0.667601,-0.052254,0.225637,0.627657,-0.014526,0.253923,0.564202,-0.027423,0.266173,0.522895,-0.039478,0.275317,0.484901,-0.048810,0.195411,0.602988,-0.011990,0.217620,0.527152,-0.022979,0.227786,0.479056,-0.034700,0.234151,0.438581,-0.043625,0.163198,0.595910,-0.013258,0.176872,0.522313,-0.026035,0.184647,0.478097,-0.036163,0.191353,0.439885,-0.042959,0.127680,0.602532,-0.017378,0.130205,0.542332,-0.030719,0.132382,0.502766,-0.037589,0.136145,0.465677,-0.041440
387,0,0.025507,0.034986,0.059826,0.041062,0.050365,0.128895,0.784736,0.000000,0.190194,0.780574,-0.027524,0.245954,0.746527,-0.037546,0.283595,0.702014,-0.045211,0.315875,0.667563,-0.051856,0.225178,0.627555,-0.014124,0.253513,0.564281,-0.026726,0.265790,0.522977,-0.038567,0.274642,0.485148,-0.047735,0.194993,0.603217,-0.011423,0.217372,0.527128,-0.022142,0.227600,0.478886,-0.033723,0.233742,0.438367,-0.042539,0.162745,0.596092,-0.012546,0.176467,0.522561,-0.025130,0.184307,0.478216,-0.035208,0.190901,0.440034,-0.041982,0.127317,0.602427,-0.016518,0.129996,0.542256,-0.029695,0.132261,0.502697,-0.036470,0.135961,0.465864,-0.040274
