t,missing,delta_l1,delta_l1_wrist,delta_angles,delta_base_l1,delta_base_l1_wrist,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
46,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,0,,,,0.000000,0.000000,0.013787,1.043851,0.000000,0.079348,1.020101,-0.055731,0.122208,0.953802,-0.085518,0.141012,0.874705,-0.105592,0.146956,0.799985,-0.123895,0.056929,0.859999,-0.072783,0.051681,0.748524,-0.100411,0.045444,0.685144,-0.117334,0.037781,0.637698,-0.127694,0.007008,0.851479,-0.055904,-0.007901,0.754775,-0.079474,-0.008799,0.694785,-0.093159,-0.009236,0.654621,-0.102656,-0.028158,0.854990,-0.042155,-0.043309,0.768332,-0.061516,-0.042900,0.715692,-0.068768,-0.040386,0.675449,-0.072999,-0.050968,0.865184,-0.032765,-0.067261,0.789579,-0.048652,-0.071207,0.742873,-0.053314,-0.070231,0.709841,-0.054868
721,0,1.793714,0.801720,1.022487,1.793714,0.801720,0.037360,1.012759,0.000001,0.102562,0.978687,-0.059748,0.144182,0.903101,-0.087949,0.164549,0.823043,-0.105031,0.172198,0.748443,-0.121728,0.072086,0.816530,-0.081947,0.072256,0.706190,-0.111725,0.064618,0.630556,-0.130115,0.055870,0.569864,-0.140888,0.021784,0.812900,-0.061903,0.012612,0.703569,-0.091489,0.008053,0.620416,-0.109494,0.003794,0.555623,-0.120343,-0.013340,0.818680,-0.043898,-0.020444,0.715364,-0.068559,-0.022651,0.640517,-0.082409,-0.023020,0.580136,-0.089488,-0.033970,0.829787,-0.029893,-0.038502,0.740681,-0.050861,-0.040382,0.678343,-0.060826,-0.039698,0.629682,-0.064750
784,0,1.453022,0.999044,0.650970,2.600411,1.273655,0.012724,0.980014,0.000001,0.095332,0.955942,-0.053216,0.149330,0.878874,-0.076836,0.176738,0.791402,-0.090577,0.185105,0.717259,-0.103667,0.079651,0.763068,-0.065981,0.085771,0.660018,-0.093666,0.078275,0.589037,-0.112286,0.068920,0.530661,-0.124075,0.026151,0.747861,-0.050329,0.021396,0.639700,-0.076998,0.015945,0.561454,-0.095699,0.009702,0.498355,-0.107407,-0.017589,0.754066,-0.037056,-0.031588,0.661588,-0.060249,-0.039208,0.595100,-0.074274,-0.044564,0.540313,-0.081958,-0.050968,0.775354,-0.027421,-0.065717,0.699834,-0.046508,-0.075539,0.648935,-0.054679,-0.081378,0.606837,-0.057728
843,0,1.088153,0.763233,0.445235,3.607934,1.955288,0.015090,0.965982,0.000001,0.092650,0.945909,-0.051482,0.151342,0.866718,-0.069487,0.183973,0.776093,-0.079490,0.189655,0.694881,-0.088293,0.091051,0.727768,-0.045836,0.097947,0.623083,-0.069843,0.089836,0.555206,-0.088693,0.079170,0.499346,-0.101630,0.039009,0.709864,-0.033254,0.031160,0.599441,-0.054994,0.021661,0.524866,-0.074467,0.010946,0.463570,-0.087848,-0.007682,0.717583,-0.025496,-0.020925,0.616871,-0.046903,-0.029590,0.552830,-0.064152,-0.037130,0.497216,-0.075089,-0.046364,0.741539,-0.021962,-0.060100,0.664199,-0.042479,-0.068350,0.613640,-0.054727,-0.072985,0.568580,-0.061307
921,0,0.566173,0.542674,0.234980,4.117013,2.454956,0.013440,0.964201,0.000000,0.087038,0.942801,-0.049464,0.147949,0.857273,-0.066655,0.181755,0.761511,-0.077189,0.193554,0.678490,-0.086527,0.093365,0.710570,-0.039505,0.101576,0.603403,-0.063782,0.094372,0.535519,-0.083367,0.084566,0.476547,-0.097301,0.042758,0.691163,-0.030287,0.036256,0.575062,-0.052385,0.026084,0.499841,-0.072545,0.013909,0.435238,-0.086479,-0.004466,0.697927,-0.026408,-0.018765,0.591659,-0.047908,-0.026396,0.524936,-0.064692,-0.033684,0.463995,-0.075418,-0.047660,0.722939,-0.026959,-0.061908,0.638327,-0.047286,-0.069009,0.582418,-0.058754,-0.073152,0.530134,-0.064979
961,0,0.460722,0.403250,0.235061,4.519605,2.824045,0.008358,0.958960,0.000000,0.086061,0.931971,-0.049137,0.150093,0.843786,-0.065380,0.185512,0.746328,-0.075004,0.199530,0.663240,-0.083100,0.094936,0.697782,-0.035974,0.101922,0.588011,-0.059168,0.094403,0.519045,-0.078619,0.084443,0.458542,-0.092826,0.043530,0.677331,-0.026045,0.036079,0.559712,-0.047711,0.026362,0.482504,-0.068181,0.014268,0.417561,-0.082693,-0.003856,0.682517,-0.021603,-0.020244,0.573976,-0.042874,-0.029432,0.506652,-0.059474,-0.038859,0.446530,-0.070167,-0.045777,0.706380,-0.021679,-0.063170,0.619828,-0.041194,-0.073776,0.564303,-0.052090,-0.081598,0.513293,-0.058201
1032,0,0.485975,0.222627,0.196532,4.967397,3.021468,0.011716,0.949511,0.000000,0.091866,0.919789,-0.046884,0.159531,0.828736,-0.061310,0.195421,0.731389,-0.069673,0.208884,0.649632,-0.076573,0.101697,0.684809,-0.032720,0.108810,0.576436,-0.055247,0.101900,0.507578,-0.074587,0.093296,0.447720,-0.088490,0.049243,0.665306,-0.024200,0.043170,0.546154,-0.043565,0.034376,0.468365,-0.062199,0.024375,0.402350,-0.075632,0.001171,0.670601,-0.021299,-0.012442,0.561007,-0.040482,-0.020384,0.492247,-0.055195,-0.027438,0.430940,-0.065022,-0.043338,0.695293,-0.023037,-0.059575,0.609539,-0.040612,-0.067897,0.555293,-0.049472,-0.073124,0.505280,-0.054411
1095,0,0.891436,0.386386,0.160109,5.848905,3.339682,0.020075,0.930652,0.000000,0.106559,0.900163,-0.042271,0.176729,0.808748,-0.053427,0.212741,0.713025,-0.059745,0.228074,0.632385,-0.064820,0.115853,0.667300,-0.023898,0.125506,0.558185,-0.043725,0.120290,0.489217,-0.061807,0.113375,0.431243,-0.075025,0.062452,0.647917,-0.016575,0.057512,0.528658,-0.032965,0.050574,0.452268,-0.051047,0.042719,0.388670,-0.064609,0.013912,0.651758,-0.014830,0.003891,0.543060,-0.031406,-0.002268,0.475924,-0.046078,-0.007493,0.416934,-0.056361,-0.030181,0.674364,-0.017448,-0.043351,0.590813,-0.032992,-0.050213,0.538645,-0.041557,-0.054219,0.491312,-0.046606
1137,0,1.229193,0.531065,0.308412,7.078098,3.805067,0.035039,0.909245,0.000000,0.128187,0.871324,-0.035928,0.199707,0.785458,-0.043742,0.235930,0.691327,-0.048784,0.250843,0.611947,-0.052612,0.138403,0.646311,-0.008315,0.151388,0.539692,-0.025224,0.148659,0.471487,-0.042844,0.143543,0.415159,-0.055806,0.087343,0.627419,-0.003798,0.090248,0.510268,-0.017806,0.085905,0.433671,-0.036456,0.079308,0.372497,-0.050262,0.039593,0.632470,-0.005111,0.036409,0.521096,-0.021237,0.031373,0.451095,-0.036878,0.026013,0.394123,-0.047147,-0.005878,0.657033,-0.010355,-0.018021,0.570772,-0.027797,-0.026592,0.513362,-0.038040,-0.033263,0.463620,-0.043320
1208,0,1.169317,0.286646,0.284974,8.099920,3.917635,0.062159,0.893067,0.000000,0.152996,0.850950,-0.035468,0.226424,0.763927,-0.044202,0.261465,0.670990,-0.050078,0.280034,0.594564,-0.055001,0.166703,0.623616,-0.011408,0.179499,0.517231,-0.029989,0.178336,0.451538,-0.049496,0.174578,0.395684,-0.063471,0.113787,0.605962,-0.007590,0.118832,0.488062,-0.022908,0.117175,0.414038,-0.042614,0.113540,0.353912,-0.057066,0.063928,0.610576,-0.009198,0.064503,0.499540,-0.025965,0.063454,0.431438,-0.040841,0.061753,0.374889,-0.050475,0.015708,0.633007,-0.014584,0.016021,0.542402,-0.031286,0.016870,0.485328,-0.039597,0.018261,0.435434,-0.043514
1272,0,1.191455,0.259761,0.308336,9.178492,3.870911,0.100820,0.878143,0.000000,0.187511,0.830680,-0.030043,0.258241,0.742229,-0.038246,0.290690,0.655539,-0.044835,0.309462,0.581349,-0.050914,0.197439,0.603879,-0.010046,0.211433,0.500087,-0.029289,0.213853,0.435622,-0.048816,0.213405,0.380849,-0.062291,0.146943,0.587409,-0.010106,0.153716,0.468104,-0.025443,0.155956,0.394121,-0.044028,0.155188,0.334395,-0.057557,0.097728,0.591700,-0.015129,0.099289,0.478475,-0.031603,0.100994,0.410226,-0.045292,0.101818,0.354337,-0.054276,0.047200,0.614475,-0.023493,0.046579,0.523465,-0.039564,0.048382,0.466126,-0.046261,0.050946,0.416133,-0.049327
1313,0,1.002376,0.299141,0.130682,10.180867,4.035962,0.123122,0.860571,0.000000,0.209421,0.818117,-0.028705,0.279730,0.729503,-0.036289,0.314991,0.644046,-0.042215,0.334868,0.572180,-0.047434,0.224316,0.588633,-0.008529,0.238794,0.486486,-0.026095,0.242214,0.423865,-0.044226,0.242740,0.369189,-0.057084,0.175623,0.571705,-0.008590,0.183564,0.452834,-0.022793,0.186682,0.380038,-0.040013,0.186820,0.320087,-0.052517,0.128121,0.574822,-0.013360,0.133178,0.461644,-0.028787,0.137207,0.395282,-0.041073,0.139866,0.340630,-0.049038,0.079613,0.596161,-0.021379,0.082476,0.506321,-0.036398,0.086431,0.450263,-0.042052,0.090696,0.401059,-0.044389
1362,0,0.740004,0.271418,0.121101,10.907042,4.015379,0.143014,0.844904,0.000000,0.228756,0.804515,-0.025533,0.297832,0.719949,-0.032144,0.334422,0.638723,-0.037709,0.354596,0.570685,-0.042786,0.247360,0.579381,-0.007927,0.262556,0.477475,-0.024732,0.266326,0.415828,-0.041999,0.267240,0.361829,-0.054351,0.199886,0.562250,-0.009197,0.209519,0.445019,-0.022628,0.214097,0.374211,-0.039012,0.216239,0.316501,-0.051229,0.153281,0.564502,-0.014796,0.160120,0.452671,-0.028940,0.165546,0.385963,-0.040641,0.169747,0.331619,-0.048677,0.104931,0.583839,-0.023375,0.108303,0.494492,-0.037492,0.112733,0.437956,-0.042813,0.117509,0.388218,-0.045257
1412,0,0.582305,0.249472,0.140179,11.457848,3.956911,0.158443,0.831320,0.000000,0.244404,0.793132,-0.028091,0.314292,0.710488,-0.035207,0.350121,0.627711,-0.040745,0.369644,0.558624,-0.045614,0.262589,0.574192,-0.008835,0.280052,0.474527,-0.025750,0.285385,0.413156,-0.042966,0.288189,0.358909,-0.055379,0.216458,0.555919,-0.008661,0.229280,0.440829,-0.022566,0.235386,0.370509,-0.039140,0.238595,0.312563,-0.051446,0.171331,0.556949,-0.013096,0.180994,0.446859,-0.027850,0.187721,0.380435,-0.039728,0.192613,0.325530,-0.047754,0.124312,0.574094,-0.020734,0.130277,0.486324,-0.035314,0.136664,0.430191,-0.041066,0.142940,0.380644,-0.043795
1460,0,0.379411,0.149091,0.153496,11.833528,3.901507,0.170105,0.822454,0.000000,0.254370,0.783403,-0.027614,0.321275,0.703216,-0.034649,0.358043,0.623376,-0.040266,0.378510,0.554308,-0.045148,0.271034,0.567228,-0.006595,0.289868,0.468405,-0.022167,0.295788,0.407634,-0.038533,0.299441,0.353335,-0.050634,0.226422,0.550382,-0.006690,0.240424,0.436659,-0.019831,0.247462,0.365829,-0.036512,0.251685,0.307263,-0.049059,0.182368,0.552860,-0.011523,0.192558,0.444668,-0.025855,0.200215,0.377454,-0.038638,0.206500,0.321483,-0.047458,0.136615,0.570533,-0.019569,0.143577,0.483012,-0.034412,0.150440,0.425980,-0.041421,0.157574,0.374180,-0.045306
1510,0,0.238277,0.122040,0.111899,12.071805,3.895022,0.177278,0.817971,0.000000,0.260244,0.779663,-0.027451,0.327036,0.700316,-0.033938,0.361983,0.619821,-0.038971,0.381681,0.551080,-0.043253,0.278091,0.563702,-0.003474,0.295199,0.466385,-0.018344,0.300894,0.406763,-0.034612,0.305373,0.352894,-0.046729,0.233496,0.546953,-0.003542,0.247122,0.435908,-0.015996,0.254428,0.365389,-0.032692,0.259794,0.306505,-0.045328,0.189480,0.549515,-0.008608,0.199218,0.442990,-0.022794,0.206765,0.377047,-0.035702,0.213816,0.320808,-0.044576,0.144047,0.566955,-0.016969,0.150781,0.479545,-0.031551,0.157377,0.423825,-0.038530,0.164805,0.372329,-0.042474
1553,0,0.166847,0.146912,0.124616,12.235306,3.901118,0.179358,0.812556,0.000000,0.261807,0.777508,-0.027730,0.329308,0.697638,-0.033024,0.364453,0.617211,-0.036622,0.382277,0.549177,-0.039423,0.280138,0.560178,-0.002520,0.298008,0.463677,-0.015960,0.304217,0.404487,-0.031405,0.308610,0.351451,-0.043047,0.235816,0.543494,-0.001732,0.249881,0.433483,-0.012631,0.256539,0.363297,-0.028629,0.260888,0.305629,-0.040888,0.192421,0.545845,-0.006007,0.202341,0.440882,-0.018851,0.209079,0.375967,-0.031688,0.215139,0.320709,-0.040760,0.147342,0.562602,-0.013659,0.154799,0.476537,-0.027087,0.161360,0.422949,-0.033872,0.169219,0.373724,-0.037958
1606,0,0.086156,0.101274,0.113775,12.206110,3.831367,0.179843,0.811110,0.000000,0.263098,0.776253,-0.028205,0.330878,0.697889,-0.033846,0.364866,0.617060,-0.037777,0.382920,0.548732,-0.040993,0.281741,0.560217,-0.003542,0.300921,0.464454,-0.017842,0.306946,0.405471,-0.033693,0.310681,0.352412,-0.045689,0.237427,0.542640,-0.002956,0.251202,0.433262,-0.014983,0.256758,0.363793,-0.031370,0.259809,0.305999,-0.043851,0.194186,0.545408,-0.007485,0.202239,0.441324,-0.021683,0.207726,0.376926,-0.034714,0.212359,0.321264,-0.043749,0.149215,0.563374,-0.015379,0.156053,0.477629,-0.030094,0.162481,0.423898,-0.037470,0.170007,0.373757,-0.041860
1642,0,0.061810,0.053640,0.044071,12.221362,3.795015,0.181200,0.810010,0.000000,0.264442,0.775047,-0.027295,0.331488,0.697083,-0.032795,0.366089,0.616863,-0.036844,0.384064,0.548943,-0.040281,0.282401,0.561091,-0.003402,0.301989,0.465727,-0.017900,0.308504,0.406689,-0.033737,0.312841,0.353707,-0.045755,0.238548,0.543514,-0.003323,0.252385,0.434131,-0.015672,0.258169,0.364507,-0.032082,0.261354,0.306716,-0.044559,0.195557,0.545971,-0.008237,0.204020,0.441734,-0.022674,0.209445,0.376837,-0.035698,0.214311,0.320666,-0.044737,0.150879,0.563843,-0.016410,0.157905,0.478516,-0.031344,0.164461,0.424702,-0.038804,0.172097,0.374479,-0.043260
1682,0,0.071342,0.044086,0.051020,12.226988,3.752989,0.183744,0.810285,0.000000,0.265959,0.775320,-0.027740,0.332702,0.697803,-0.033516,0.367603,0.619089,-0.037848,0.385298,0.550989,-0.041446,0.283795,0.561507,-0.003111,0.303592,0.466968,-0.017734,0.310256,0.408295,-0.033871,0.314795,0.355436,-0.046107,0.240326,0.544044,-0.003050,0.254207,0.435700,-0.015504,0.260194,0.366286,-0.032174,0.263336,0.308261,-0.044891,0.197506,0.546662,-0.008119,0.205881,0.443373,-0.022661,0.211664,0.378722,-0.035872,0.216801,0.322380,-0.045043,0.153045,0.564409,-0.016518,0.159580,0.480226,-0.031566,0.165861,0.426360,-0.039115,0.173462,0.375713,-0.043700
1716,0,0.053733,0.054728,0.042419,12.220870,3.752793,0.183577,0.810399,0.000000,0.266229,0.775950,-0.027787,0.333354,0.699181,-0.033592,0.368223,0.620718,-0.037832,0.385934,0.553118,-0.041315,0.284601,0.562865,-0.004256,0.304472,0.468296,-0.018802,0.311554,0.409371,-0.034652,0.316180,0.356337,-0.046690,0.241075,0.544934,-0.004089,0.255414,0.436346,-0.016430,0.261858,0.367198,-0.032784,0.265465,0.309566,-0.045227,0.198558,0.547125,-0.008928,0.206981,0.444100,-0.023282,0.213235,0.379698,-0.036368,0.218690,0.323621,-0.045479,0.154403,0.564603,-0.017086,0.160978,0.480146,-0.031951,0.167357,0.426780,-0.039447,0.174881,0.376658,-0.043939
1762,0,0.031223,0.025980,0.041942,12.223367,3.745358,0.183913,0.810262,0.000000,0.266290,0.776722,-0.027757,0.333594,0.699518,-0.033485,0.368966,0.620503,-0.037598,0.386244,0.553217,-0.041004,0.285190,0.563901,-0.004756,0.305123,0.468696,-0.019430,0.312403,0.410042,-0.035150,0.317312,0.357527,-0.047035,0.241747,0.545652,-0.004523,0.255852,0.436474,-0.017020,0.262342,0.366956,-0.033308,0.265867,0.309291,-0.045672,0.199230,0.547528,-0.009267,0.207706,0.443990,-0.023681,0.213877,0.378948,-0.036866,0.219455,0.322655,-0.046076,0.155120,0.564943,-0.017297,0.161890,0.480491,-0.032223,0.168335,0.427122,-0.039793,0.176044,0.377169,-0.044385
1810,0,0.065987,0.071740,0.071517,12.277284,3.809403,0.183410,0.810242,0.000000,0.265856,0.777460,-0.027083,0.333314,0.698746,-0.032051,0.368449,0.619979,-0.035430,0.386704,0.554933,-0.038027,0.285586,0.562775,-0.003738,0.305429,0.468045,-0.017690,0.312368,0.409166,-0.032908,0.317012,0.356783,-0.044533,0.242049,0.544338,-0.003461,0.256093,0.435627,-0.015345,0.262364,0.366937,-0.031093,0.265840,0.309992,-0.043020,0.199849,0.545521,-0.008082,0.207857,0.442717,-0.021926,0.213932,0.378665,-0.034572,0.219423,0.323251,-0.043398,0.155829,0.562371,-0.015975,0.162298,0.478491,-0.030286,0.168588,0.425528,-0.037422,0.175887,0.376335,-0.041709
