t,missing,delta_l1,delta_l1_wrist,delta_angles,delta_base_l1,delta_base_l1_wrist,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
32,0,,,,0.000000,0.000000,0.146639,0.652267,0.000000,0.197196,0.667389,-0.033099,0.244800,0.651290,-0.048242,0.281121,0.619391,-0.059621,0.314250,0.595084,-0.069979,0.237092,0.534461,-0.030402,0.262515,0.482647,-0.047322,0.275534,0.447646,-0.060245,0.285112,0.413727,-0.070111,0.214131,0.500740,-0.025568,0.238127,0.431716,-0.041008,0.250565,0.389036,-0.052452,0.258855,0.349819,-0.060706,0.186042,0.486492,-0.024253,0.196288,0.416071,-0.041567,0.199857,0.372891,-0.052945,0.202537,0.332354,-0.059982,0.154726,0.488330,-0.025700,0.154461,0.431083,-0.042553,0.152675,0.394573,-0.051235,0.151789,0.358788,-0.056233
79,0,0.038276,0.029902,0.049266,0.038276,0.029902,0.146830,0.651895,0.000000,0.197939,0.667322,-0.032497,0.245648,0.650492,-0.047172,0.281766,0.618453,-0.058241,0.314586,0.594267,-0.068189,0.237203,0.534293,-0.029351,0.262838,0.482686,-0.045987,0.275847,0.447603,-0.058735,0.285320,0.413537,-0.068519,0.214225,0.500431,-0.024739,0.238379,0.431394,-0.040057,0.250827,0.388560,-0.051488,0.259004,0.349189,-0.059657,0.186238,0.485843,-0.023603,0.196527,0.415357,-0.040881,0.200180,0.372109,-0.052212,0.202817,0.331655,-0.059163,0.154979,0.487495,-0.025217,0.154950,0.430054,-0.042001,0.153127,0.393485,-0.050598,0.152143,0.357917,-0.055540
124,0,0.028722,0.018817,0.066577,0.062705,0.041823,0.146865,0.651398,0.000000,0.197637,0.666195,-0.032481,0.245232,0.649579,-0.047107,0.280799,0.617085,-0.058110,0.313612,0.592880,-0.068058,0.237131,0.533359,-0.029253,0.263004,0.481448,-0.045823,0.276093,0.446430,-0.058373,0.285528,0.412419,-0.068058,0.214142,0.499509,-0.024608,0.238456,0.430603,-0.039827,0.250990,0.388087,-0.051060,0.259177,0.348934,-0.059131,0.186096,0.485057,-0.023422,0.196544,0.414709,-0.040552,0.200121,0.371326,-0.051752,0.202818,0.330846,-0.058670,0.154927,0.486798,-0.025003,0.155025,0.429309,-0.041672,0.153290,0.392655,-0.050237,0.152404,0.356847,-0.055145
157,0,0.044001,0.033990,0.061749,0.098680,0.072319,0.146630,0.651014,0.000000,0.197774,0.665592,-0.032338,0.245400,0.648826,-0.046932,0.280760,0.615545,-0.057915,0.313574,0.591222,-0.067810,0.237038,0.532104,-0.029106,0.262680,0.479096,-0.045778,0.275685,0.443554,-0.058410,0.285016,0.409344,-0.068073,0.213916,0.498398,-0.024456,0.237862,0.428620,-0.039709,0.250417,0.385585,-0.050989,0.258568,0.346333,-0.059036,0.185904,0.484077,-0.023268,0.196202,0.412918,-0.040336,0.199689,0.369534,-0.051451,0.202327,0.329408,-0.058245,0.154900,0.485737,-0.024835,0.154692,0.427842,-0.041392,0.153044,0.391101,-0.049901,0.152428,0.355348,-0.054782
203,0,0.088015,0.066142,0.078639,0.182349,0.136708,0.146312,0.650234,0.000000,0.197669,0.663734,-0.031706,0.244833,0.646583,-0.046085,0.280508,0.613719,-0.057051,0.313364,0.588817,-0.066891,0.236724,0.528891,-0.028112,0.262408,0.474755,-0.044395,0.275277,0.439069,-0.056753,0.284403,0.404852,-0.066262,0.213325,0.495647,-0.023705,0.236810,0.425447,-0.038597,0.249082,0.382538,-0.049696,0.257062,0.343707,-0.057714,0.185331,0.481791,-0.022777,0.195195,0.410309,-0.039492,0.198583,0.366841,-0.050425,0.200970,0.326855,-0.057184,0.154445,0.484067,-0.024567,0.154446,0.425811,-0.040917,0.152802,0.388629,-0.049365,0.151889,0.352850,-0.054169
234,0,0.142443,0.182442,0.143442,0.320869,0.314796,0.147100,0.651642,0.000000,0.198171,0.663210,-0.031310,0.245196,0.642916,-0.044981,0.280380,0.607921,-0.055318,0.312837,0.582503,-0.064654,0.235386,0.525732,-0.026875,0.259211,0.469319,-0.042980,0.270724,0.431894,-0.055384,0.279166,0.396109,-0.064988,0.211464,0.493502,-0.022591,0.233082,0.421014,-0.037345,0.244687,0.377476,-0.048449,0.252455,0.338442,-0.056351,0.183661,0.480501,-0.021774,0.192819,0.408497,-0.038246,0.195930,0.364584,-0.048882,0.198290,0.324207,-0.055318,0.153417,0.483735,-0.023741,0.153059,0.425070,-0.039913,0.151051,0.387875,-0.048115,0.150077,0.351983,-0.052617
281,0,0.183338,0.147679,0.143625,0.461724,0.421220,0.146991,0.650053,0.000000,0.197978,0.659983,-0.032392,0.244657,0.636904,-0.046611,0.279244,0.600839,-0.057448,0.311700,0.574685,-0.067107,0.234390,0.520157,-0.027176,0.256296,0.461818,-0.043684,0.266713,0.423237,-0.056439,0.274305,0.386432,-0.066367,0.209637,0.489011,-0.022683,0.229120,0.415117,-0.037962,0.239616,0.370692,-0.049371,0.246896,0.331075,-0.057516,0.181596,0.477418,-0.021859,0.189555,0.405222,-0.038972,0.191784,0.360867,-0.049741,0.193476,0.319890,-0.056270,0.151575,0.481916,-0.023962,0.150651,0.423028,-0.040857,0.148068,0.385550,-0.049539,0.146524,0.348835,-0.054419
333,0,0.158802,0.130666,0.034563,0.585743,0.516290,0.147499,0.648254,0.000000,0.197954,0.656976,-0.032674,0.244302,0.632749,-0.047234,0.278309,0.595751,-0.058475,0.310611,0.568008,-0.068532,0.232633,0.514920,-0.027629,0.253489,0.455434,-0.044694,0.263032,0.416166,-0.057832,0.270122,0.378763,-0.067922,0.207636,0.484911,-0.023211,0.226022,0.410618,-0.038905,0.235879,0.365607,-0.050620,0.242666,0.325255,-0.058983,0.179603,0.474328,-0.022500,0.186613,0.402156,-0.039683,0.188243,0.357808,-0.050383,0.189570,0.317166,-0.056884,0.149900,0.479723,-0.024802,0.147777,0.420562,-0.041613,0.144572,0.382857,-0.050180,0.142514,0.346123,-0.054988
366,0,0.124518,0.099663,0.068481,0.660281,0.561290,0.147711,0.646583,0.000000,0.197134,0.654262,-0.032363,0.243150,0.629254,-0.046916,0.277560,0.591823,-0.058145,0.309206,0.563067,-0.068220,0.231224,0.513069,-0.028801,0.251549,0.452666,-0.046238,0.260787,0.413111,-0.059400,0.267355,0.375824,-0.069476,0.206408,0.482788,-0.024595,0.224253,0.407304,-0.040641,0.233610,0.361276,-0.052480,0.239777,0.320849,-0.060893,0.178685,0.472574,-0.023967,0.184636,0.399361,-0.041353,0.185352,0.354050,-0.052446,0.185972,0.312881,-0.059265,0.149169,0.478479,-0.026274,0.145852,0.419802,-0.043219,0.142055,0.382002,-0.051971,0.139569,0.345398,-0.056992
410,0,0.057620,0.024328,0.053793,0.705803,0.568198,0.147482,0.644952,0.000000,0.196659,0.652361,-0.032978,0.243049,0.627324,-0.047641,0.277275,0.589231,-0.058685,0.308703,0.560126,-0.068607,0.230405,0.511240,-0.029597,0.250737,0.450584,-0.046859,0.259978,0.411029,-0.059806,0.266516,0.373911,-0.069660,0.205461,0.481182,-0.024993,0.223393,0.406229,-0.040879,0.232630,0.360061,-0.052500,0.238584,0.319904,-0.060757,0.177661,0.471200,-0.024007,0.183741,0.397907,-0.041354,0.184836,0.352178,-0.052534,0.185601,0.310830,-0.059432,0.148093,0.477325,-0.025961,0.144900,0.418331,-0.043054,0.141242,0.380320,-0.051990,0.139053,0.343585,-0.057122
442,0,0.031326,0.039021,0.058623,0.722260,0.550558,0.147179,0.643602,0.000000,0.196138,0.651263,-0.032435,0.242201,0.626273,-0.047120,0.276333,0.588339,-0.058299,0.308146,0.559503,-0.068326,0.229779,0.511653,-0.029844,0.250028,0.451184,-0.047323,0.259171,0.411499,-0.060331,0.265502,0.373940,-0.070189,0.204994,0.481325,-0.025542,0.223285,0.406609,-0.041531,0.232522,0.360329,-0.053082,0.238343,0.319516,-0.061280,0.177239,0.470903,-0.024779,0.183333,0.397989,-0.042039,0.184606,0.352776,-0.052913,0.185539,0.311675,-0.059620,0.147777,0.476548,-0.026914,0.144530,0.417691,-0.043732,0.141134,0.379588,-0.052337,0.139041,0.343042,-0.057249
496,0,0.048633,0.053742,0.053067,0.740929,0.588286,0.147270,0.644427,0.000000,0.196511,0.651604,-0.031493,0.242160,0.626769,-0.045539,0.275868,0.588645,-0.056283,0.307061,0.559435,-0.065883,0.229940,0.511287,-0.028175,0.250314,0.450513,-0.045000,0.259229,0.410764,-0.057597,0.265541,0.373567,-0.067196,0.204966,0.481448,-0.024167,0.223083,0.406766,-0.039678,0.232319,0.360520,-0.051029,0.237935,0.319961,-0.059045,0.177101,0.471457,-0.023645,0.183037,0.398337,-0.040554,0.184230,0.352809,-0.051433,0.185273,0.311655,-0.058102,0.147466,0.477565,-0.025935,0.144426,0.418292,-0.042541,0.141113,0.380235,-0.051096,0.139236,0.343663,-0.055946
542,0,0.035296,0.027014,0.053588,0.757864,0.600272,0.146428,0.644974,0.000000,0.195867,0.652064,-0.031499,0.241747,0.627160,-0.045485,0.275304,0.589246,-0.056182,0.306942,0.560644,-0.065697,0.229432,0.511122,-0.027635,0.249687,0.450624,-0.044169,0.258766,0.411156,-0.056620,0.265048,0.374129,-0.066169,0.204553,0.481437,-0.023536,0.222427,0.407273,-0.038770,0.231357,0.361240,-0.050007,0.236826,0.320817,-0.057936,0.176764,0.471452,-0.022945,0.182583,0.398825,-0.039715,0.183576,0.353536,-0.050547,0.184352,0.312341,-0.057160,0.147278,0.477471,-0.025172,0.143932,0.418299,-0.041706,0.140399,0.380252,-0.050243,0.138186,0.343691,-0.055068
589,0,0.035347,0.019646,0.030352,0.746542,0.613607,0.146480,0.646095,0.000000,0.196128,0.653086,-0.031227,0.241956,0.627873,-0.045102,0.275182,0.589754,-0.055635,0.306436,0.561722,-0.065054,0.229227,0.511571,-0.027396,0.249318,0.451409,-0.043786,0.258256,0.412458,-0.056209,0.264537,0.375877,-0.065696,0.204273,0.482083,-0.023378,0.222139,0.407854,-0.038452,0.231028,0.362076,-0.049525,0.236512,0.322063,-0.057357,0.176535,0.472555,-0.022872,0.182193,0.399908,-0.039566,0.183212,0.354664,-0.050369,0.183962,0.313645,-0.056952,0.147031,0.478843,-0.025151,0.143556,0.419833,-0.041625,0.140015,0.381890,-0.050133,0.137840,0.345306,-0.054926
635,0,0.041962,0.030013,0.041684,0.763791,0.630813,0.145425,0.647149,0.000000,0.195338,0.653425,-0.031655,0.241072,0.628252,-0.045633,0.274158,0.590210,-0.056314,0.305817,0.561489,-0.065779,0.228008,0.511664,-0.026873,0.248233,0.451661,-0.043165,0.257459,0.412939,-0.055604,0.263984,0.376730,-0.065102,0.203104,0.482496,-0.022613,0.221118,0.408610,-0.037588,0.230253,0.362794,-0.048878,0.235921,0.322960,-0.056855,0.175356,0.472939,-0.021971,0.181341,0.400489,-0.038669,0.182496,0.354856,-0.049824,0.183392,0.313616,-0.056652,0.145974,0.479288,-0.024135,0.142700,0.420435,-0.040731,0.139162,0.382360,-0.049486,0.136952,0.345932,-0.054455
682,0,0.032860,0.027128,0.075505,0.769340,0.653675,0.145460,0.647938,0.000000,0.195065,0.654443,-0.031288,0.240507,0.628569,-0.044978,0.273847,0.590226,-0.055436,0.305441,0.561488,-0.064709,0.227587,0.512131,-0.026483,0.248099,0.451585,-0.042609,0.257301,0.412330,-0.054928,0.263878,0.375727,-0.064371,0.202743,0.483270,-0.022354,0.220441,0.409428,-0.037194,0.229640,0.363455,-0.048363,0.235236,0.323552,-0.056350,0.175090,0.474054,-0.021829,0.180502,0.401376,-0.038311,0.181785,0.355742,-0.049344,0.182799,0.314732,-0.056180,0.145685,0.480515,-0.024131,0.142144,0.421508,-0.040612,0.138623,0.383461,-0.049378,0.136624,0.346697,-0.054421
732,0,0.052723,0.072714,0.065186,0.752176,0.581253,0.144158,0.646608,0.000000,0.193618,0.653833,-0.032085,0.239628,0.628592,-0.046226,0.273565,0.590169,-0.056938,0.304949,0.560981,-0.066433,0.227134,0.512943,-0.028182,0.247833,0.452473,-0.044807,0.256793,0.412992,-0.057343,0.263086,0.375978,-0.066940,0.202358,0.483631,-0.023755,0.220262,0.409443,-0.039063,0.229183,0.363321,-0.050416,0.234657,0.322881,-0.058560,0.174673,0.474013,-0.022893,0.180173,0.401422,-0.039772,0.181249,0.356180,-0.050720,0.181891,0.315368,-0.057512,0.145125,0.480122,-0.024904,0.141616,0.421151,-0.041631,0.138023,0.383014,-0.050416,0.135830,0.346157,-0.055485
778,0,0.025196,0.032860,0.061081,0.734790,0.584227,0.144475,0.647261,0.000000,0.193927,0.653980,-0.032387,0.239612,0.628541,-0.046743,0.272875,0.589800,-0.057595,0.304245,0.560221,-0.067301,0.227222,0.513306,-0.028697,0.247556,0.453102,-0.045732,0.256792,0.413530,-0.058573,0.263372,0.376316,-0.068380,0.202256,0.483744,-0.024265,0.220243,0.409559,-0.039902,0.229250,0.363366,-0.051428,0.234798,0.322728,-0.059584,0.174529,0.473970,-0.023405,0.180378,0.401526,-0.040542,0.181483,0.356297,-0.051529,0.182263,0.315094,-0.058236,0.144877,0.480369,-0.025444,0.141681,0.421095,-0.042295,0.138151,0.383177,-0.050990,0.135983,0.346620,-0.055944
830,0,0.024343,0.017954,0.055056,0.747058,0.597800,0.144825,0.646973,0.000000,0.194170,0.653642,-0.031720,0.239457,0.628329,-0.045961,0.272659,0.590008,-0.056860,0.303788,0.560104,-0.066579,0.227389,0.512801,-0.028228,0.248201,0.452336,-0.045117,0.257380,0.412534,-0.057805,0.263810,0.375046,-0.067490,0.202593,0.483195,-0.024111,0.220632,0.409137,-0.039718,0.229590,0.362965,-0.051191,0.234930,0.322183,-0.059357,0.174899,0.473614,-0.023520,0.180446,0.400983,-0.040494,0.181519,0.355753,-0.051326,0.182425,0.314809,-0.057974,0.145371,0.480108,-0.025764,0.141708,0.420747,-0.042451,0.138252,0.382441,-0.051056,0.136335,0.345679,-0.055915
895,0,0.015006,0.013704,0.073802,0.738706,0.590131,0.145157,0.646674,0.000000,0.194636,0.653678,-0.031992,0.240520,0.628673,-0.046224,0.273180,0.589790,-0.056995,0.304356,0.559704,-0.066618,0.227883,0.512456,-0.028177,0.248487,0.452774,-0.045076,0.257577,0.413134,-0.057806,0.263820,0.375749,-0.067564,0.203007,0.482989,-0.023939,0.221210,0.409314,-0.039640,0.229829,0.362983,-0.051255,0.234976,0.321982,-0.059460,0.175291,0.473433,-0.023247,0.180898,0.401138,-0.040484,0.181752,0.356077,-0.051424,0.182295,0.315051,-0.058076,0.145651,0.479901,-0.025408,0.142001,0.420701,-0.042308,0.138521,0.382537,-0.051019,0.136483,0.345693,-0.055949
943,0,0.017454,0.014298,0.038027,0.724031,0.580813,0.145234,0.646852,0.000000,0.194750,0.653963,-0.032293,0.239919,0.628923,-0.046744,0.272853,0.589985,-0.057705,0.304206,0.560093,-0.067486,0.228091,0.512811,-0.028549,0.248751,0.452769,-0.045530,0.257925,0.412989,-0.058245,0.264328,0.375587,-0.067992,0.203309,0.483221,-0.024165,0.221537,0.409651,-0.039966,0.230318,0.363315,-0.051534,0.235725,0.322362,-0.059729,0.175533,0.473584,-0.023355,0.181179,0.401378,-0.040640,0.182059,0.356370,-0.051635,0.182722,0.315293,-0.058346,0.146068,0.479944,-0.025430,0.142168,0.420783,-0.042360,0.138571,0.382726,-0.051163,0.136510,0.345891,-0.056188
987,0,0.011910,0.011790,0.037482,0.731361,0.572959,0.145105,0.646258,0.000000,0.194419,0.653660,-0.032291,0.239706,0.628448,-0.046708,0.272586,0.589835,-0.057634,0.303822,0.559749,-0.067414,0.228104,0.512705,-0.028649,0.248921,0.452447,-0.045696,0.258134,0.412366,-0.058410,0.264623,0.374848,-0.068123,0.203258,0.483007,-0.024248,0.221513,0.409285,-0.040064,0.230344,0.362968,-0.051665,0.235627,0.322160,-0.059827,0.175448,0.473447,-0.023388,0.180976,0.401131,-0.040604,0.181854,0.355936,-0.051530,0.182635,0.314990,-0.058208,0.145833,0.479818,-0.025411,0.142192,0.420778,-0.042290,0.138778,0.382488,-0.051058,0.136853,0.345714,-0.055982
1043,0,0.011339,0.010726,0.061447,0.739696,0.579058,0.145157,0.646099,0.000000,0.194716,0.653149,-0.032321,0.240105,0.628436,-0.046712,0.272624,0.589669,-0.057666,0.303683,0.559545,-0.067406,0.227923,0.512111,-0.028563,0.248901,0.452320,-0.045533,0.258086,0.412478,-0.058239,0.264474,0.375065,-0.067945,0.203082,0.482507,-0.024131,0.221319,0.408808,-0.039870,0.230274,0.362668,-0.051397,0.235786,0.322054,-0.059553,0.175254,0.473022,-0.023255,0.180770,0.400701,-0.040443,0.181560,0.355603,-0.051464,0.182341,0.314653,-0.058171,0.145751,0.479708,-0.025243,0.142040,0.420764,-0.042162,0.138531,0.382558,-0.050992,0.136484,0.345774,-0.056014
