t,missing,delta_l1,delta_l1_wrist,delta_angles,delta_base_l1,delta_base_l1_wrist,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
44,0,,,,0.000000,0.000000,0.172398,0.637152,0.000000,0.226626,0.654276,-0.031377,0.281473,0.638603,-0.046181,0.327448,0.616497,-0.058468,0.365684,0.602161,-0.070183,0.277703,0.508084,-0.027180,0.304045,0.445597,-0.045181,0.314781,0.401925,-0.059611,0.320920,0.360025,-0.070968,0.251885,0.475390,-0.024073,0.268502,0.399115,-0.041181,0.272268,0.349330,-0.054932,0.271910,0.303937,-0.065040,0.222000,0.461246,-0.024501,0.227839,0.386737,-0.041788,0.226610,0.340202,-0.052682,0.224508,0.296371,-0.059718,0.190300,0.463077,-0.028037,0.189158,0.401411,-0.043788,0.186119,0.362609,-0.051789,0.184458,0.325033,-0.056539
77,0,0.020912,0.020762,0.036067,0.020912,0.020762,0.172628,0.637126,0.000000,0.226888,0.654222,-0.031723,0.281515,0.638736,-0.046756,0.327339,0.616715,-0.059203,0.365507,0.602338,-0.071043,0.277854,0.508244,-0.027961,0.304132,0.446017,-0.046150,0.314940,0.402412,-0.060629,0.321127,0.360373,-0.072006,0.251948,0.475555,-0.024715,0.268725,0.399407,-0.041941,0.272282,0.349730,-0.055565,0.271662,0.304298,-0.065587,0.222157,0.461353,-0.025001,0.228173,0.386986,-0.042441,0.226793,0.340605,-0.053211,0.224512,0.296714,-0.060166,0.190410,0.463149,-0.028407,0.189436,0.401405,-0.044260,0.186413,0.362706,-0.052284,0.184625,0.325104,-0.056992
125,0,0.035076,0.033904,0.050674,0.030915,0.026624,0.172665,0.636891,0.000000,0.227180,0.653867,-0.031597,0.282056,0.638300,-0.046523,0.328329,0.615829,-0.058884,0.366703,0.602048,-0.070640,0.278633,0.508553,-0.027483,0.305219,0.445970,-0.045454,0.316197,0.402034,-0.059775,0.322275,0.359958,-0.070996,0.252721,0.475698,-0.024223,0.269435,0.399424,-0.041251,0.273107,0.349826,-0.054716,0.272639,0.304679,-0.064584,0.222868,0.461437,-0.024526,0.228992,0.386902,-0.041750,0.227781,0.340639,-0.052365,0.225701,0.297075,-0.059169,0.191032,0.462944,-0.027964,0.189954,0.401189,-0.043709,0.186945,0.362368,-0.051617,0.185328,0.324599,-0.056248
178,0,0.041424,0.031470,0.058424,0.061609,0.043739,0.173264,0.637085,0.000000,0.227571,0.653900,-0.031484,0.282879,0.638194,-0.046191,0.329338,0.616012,-0.058328,0.367847,0.602482,-0.069893,0.279756,0.508322,-0.027236,0.306683,0.446015,-0.045013,0.317894,0.402280,-0.059256,0.324441,0.360417,-0.070429,0.253639,0.475506,-0.024059,0.270699,0.399197,-0.040908,0.274898,0.349441,-0.054330,0.274772,0.304157,-0.064182,0.223497,0.461293,-0.024470,0.230444,0.386737,-0.041693,0.229625,0.340371,-0.052295,0.227894,0.296767,-0.059077,0.191525,0.462698,-0.027968,0.191412,0.400348,-0.043764,0.188872,0.361343,-0.051617,0.187659,0.323528,-0.056150
213,0,0.097289,0.078314,0.066917,0.152451,0.117556,0.174003,0.637260,0.000000,0.228738,0.654128,-0.030391,0.284646,0.638971,-0.044462,0.331326,0.616987,-0.056140,0.369416,0.603268,-0.067246,0.281233,0.508910,-0.026123,0.309216,0.446223,-0.043283,0.320926,0.402629,-0.057032,0.327875,0.360819,-0.067818,0.255214,0.476143,-0.023213,0.273266,0.400116,-0.039319,0.278090,0.350514,-0.052211,0.278427,0.305699,-0.061711,0.225287,0.461732,-0.023749,0.232967,0.387406,-0.040176,0.233055,0.341448,-0.050390,0.231879,0.298397,-0.056925,0.193334,0.462774,-0.027320,0.193310,0.400819,-0.042533,0.191041,0.361838,-0.049997,0.190223,0.324347,-0.054211
254,0,0.069120,0.056284,0.112972,0.206120,0.161692,0.174546,0.637067,0.000000,0.229819,0.654112,-0.030432,0.285533,0.638604,-0.044457,0.331828,0.616549,-0.056100,0.370409,0.604127,-0.067205,0.282843,0.508410,-0.025793,0.311680,0.446193,-0.042917,0.324171,0.402591,-0.056744,0.332164,0.360722,-0.067671,0.256863,0.475663,-0.022909,0.276402,0.400161,-0.039048,0.282652,0.350316,-0.052123,0.284474,0.305045,-0.061652,0.226876,0.461297,-0.023500,0.236233,0.386698,-0.040122,0.237524,0.340296,-0.050583,0.237408,0.296775,-0.057174,0.194908,0.462713,-0.027101,0.195985,0.400748,-0.042630,0.194351,0.361677,-0.050189,0.194120,0.324069,-0.054380
301,0,0.074426,0.057081,0.080443,0.276358,0.209800,0.175580,0.637061,0.000000,0.230362,0.653967,-0.029769,0.286088,0.638883,-0.043417,0.332355,0.617479,-0.054770,0.370731,0.605415,-0.065588,0.284488,0.508740,-0.024965,0.313774,0.446392,-0.041709,0.326964,0.402801,-0.055446,0.335772,0.360986,-0.066265,0.258624,0.475851,-0.022420,0.279297,0.400208,-0.038364,0.287103,0.350178,-0.051567,0.290415,0.304543,-0.061140,0.228640,0.461316,-0.023292,0.239072,0.386200,-0.039858,0.241499,0.339334,-0.050677,0.242722,0.295326,-0.057474,0.196496,0.462696,-0.027065,0.198456,0.400446,-0.042705,0.197437,0.361294,-0.050428,0.197881,0.323860,-0.054627
335,0,0.051356,0.035711,0.045675,0.314723,0.240462,0.175922,0.636412,0.000000,0.231163,0.653232,-0.029515,0.286825,0.638070,-0.043119,0.333192,0.616674,-0.054489,0.371610,0.604065,-0.065322,0.285113,0.508100,-0.024491,0.314263,0.446304,-0.041439,0.327688,0.403079,-0.055168,0.336733,0.361823,-0.065930,0.259617,0.475249,-0.022185,0.281030,0.399180,-0.038221,0.289449,0.349527,-0.051199,0.293411,0.304656,-0.060531,0.229985,0.460687,-0.023329,0.241042,0.385211,-0.040080,0.243834,0.338041,-0.050627,0.245430,0.294223,-0.057134,0.197780,0.461964,-0.027387,0.199945,0.399605,-0.043083,0.199403,0.360402,-0.050591,0.200325,0.322933,-0.054596
397,0,0.047656,0.045148,0.113202,0.342328,0.253531,0.176016,0.636275,0.000000,0.231114,0.651996,-0.028756,0.287291,0.636117,-0.041958,0.333862,0.615533,-0.053094,0.371734,0.602906,-0.063727,0.285158,0.506477,-0.023314,0.313766,0.444295,-0.040162,0.327085,0.401222,-0.053920,0.336368,0.360734,-0.064625,0.259531,0.473805,-0.021392,0.280114,0.397533,-0.037252,0.288576,0.348215,-0.050220,0.292746,0.304100,-0.059560,0.229884,0.459665,-0.022937,0.240596,0.384251,-0.039407,0.243531,0.337149,-0.049825,0.245635,0.293485,-0.056327,0.197890,0.461690,-0.027355,0.200185,0.399557,-0.042784,0.199932,0.359959,-0.050184,0.201059,0.322407,-0.054171
440,0,0.052934,0.034179,0.065431,0.365746,0.262814,0.175838,0.635510,0.000000,0.231103,0.650927,-0.028671,0.287020,0.634747,-0.041864,0.333360,0.613786,-0.053059,0.371777,0.601000,-0.063714,0.284399,0.505194,-0.022768,0.312502,0.442572,-0.039524,0.325827,0.399354,-0.053131,0.335208,0.359116,-0.063786,0.258928,0.472536,-0.020842,0.279129,0.396019,-0.036609,0.287530,0.346913,-0.049424,0.291823,0.302977,-0.058675,0.229558,0.458346,-0.022408,0.239806,0.382875,-0.038805,0.242740,0.335898,-0.049100,0.244836,0.292540,-0.055507,0.197891,0.460369,-0.026908,0.199722,0.398044,-0.042224,0.199361,0.358580,-0.049640,0.200616,0.320994,-0.053635
