t,missing,delta_l1,delta_l1_wrist,delta_angles,delta_base_l1,delta_base_l1_wrist,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
27,0,,,,0.000000,0.000000,0.127514,0.686091,0.000000,0.189354,0.680292,-0.037198,0.246796,0.640787,-0.049989,0.272396,0.577029,-0.058937,0.288483,0.519960,-0.066456,0.236759,0.508149,-0.023062,0.264779,0.434219,-0.040936,0.274804,0.383339,-0.056836,0.280904,0.335138,-0.068808,0.200023,0.478827,-0.017706,0.220838,0.390834,-0.032703,0.226696,0.333260,-0.048015,0.228379,0.281579,-0.059441,0.162163,0.472787,-0.016898,0.170193,0.393583,-0.032556,0.172772,0.341476,-0.044696,0.173951,0.292054,-0.053308,0.121335,0.483911,-0.019870,0.127358,0.425450,-0.034635,0.129725,0.389864,-0.041651,0.131200,0.354906,-0.045872
61,0,0.081521,0.088891,0.214741,0.081521,0.088891,0.127454,0.685420,0.000000,0.189098,0.680370,-0.038322,0.246446,0.640513,-0.051152,0.272619,0.576626,-0.059984,0.287370,0.518921,-0.067394,0.236831,0.507492,-0.023295,0.264259,0.434309,-0.040792,0.274223,0.383746,-0.056552,0.280233,0.335514,-0.068524,0.199961,0.478644,-0.017361,0.219890,0.391180,-0.031813,0.225662,0.334086,-0.046924,0.227070,0.282127,-0.058394,0.161785,0.473314,-0.016137,0.169395,0.396605,-0.031897,0.170316,0.346416,-0.044245,0.169375,0.298108,-0.052910,0.120653,0.484510,-0.018784,0.126621,0.428530,-0.033801,0.127158,0.396803,-0.040771,0.125486,0.365647,-0.044915
88,0,0.101036,0.116115,0.302331,0.155504,0.172373,0.127010,0.684505,0.000000,0.188389,0.680339,-0.039941,0.246214,0.640388,-0.053214,0.271518,0.575721,-0.062215,0.287545,0.517944,-0.069799,0.236549,0.508437,-0.025148,0.264301,0.434490,-0.042713,0.274422,0.383685,-0.058089,0.280285,0.335680,-0.069757,0.200098,0.479436,-0.018585,0.220099,0.391668,-0.033149,0.226168,0.334036,-0.048255,0.227168,0.283516,-0.059714,0.162160,0.474327,-0.016856,0.170367,0.397163,-0.034066,0.170911,0.348323,-0.048255,0.168409,0.303846,-0.057839,0.120548,0.485205,-0.018939,0.125873,0.430054,-0.036399,0.124588,0.403999,-0.045046,0.119641,0.380731,-0.049922
123,0,0.073079,0.082415,0.336085,0.191637,0.240427,0.127211,0.682822,0.000000,0.188063,0.679356,-0.041084,0.245310,0.640824,-0.054669,0.269942,0.575004,-0.063808,0.284873,0.515501,-0.071576,0.236724,0.508880,-0.025631,0.264440,0.434614,-0.042663,0.274978,0.383496,-0.057660,0.281234,0.336005,-0.069042,0.200645,0.479737,-0.018507,0.220521,0.391311,-0.032319,0.227022,0.333433,-0.047399,0.228551,0.283907,-0.059155,0.162850,0.474320,-0.016315,0.171503,0.395167,-0.034272,0.172102,0.346566,-0.050182,0.168745,0.305154,-0.060983,0.121432,0.484490,-0.017884,0.127112,0.428049,-0.037367,0.125523,0.407303,-0.047606,0.118802,0.391899,-0.053422
152,0,0.039588,0.036819,0.080101,0.198549,0.264729,0.127552,0.681629,0.000000,0.187721,0.678303,-0.041887,0.245392,0.640638,-0.055836,0.270497,0.575233,-0.065190,0.285140,0.515743,-0.073220,0.237135,0.508957,-0.026428,0.264812,0.434216,-0.043501,0.275696,0.383280,-0.058526,0.282565,0.335610,-0.070074,0.201188,0.479581,-0.018905,0.220993,0.390992,-0.032864,0.227469,0.333215,-0.048344,0.229266,0.283684,-0.060513,0.163433,0.473437,-0.016339,0.171307,0.393932,-0.034540,0.171983,0.345434,-0.050869,0.168985,0.304464,-0.062044,0.121946,0.482956,-0.017581,0.127477,0.426133,-0.037314,0.126454,0.406158,-0.047806,0.120359,0.392101,-0.053890
186,0,0.031549,0.032329,0.103010,0.198161,0.271086,0.128307,0.680712,0.000000,0.188812,0.677540,-0.041622,0.246423,0.639394,-0.055413,0.270659,0.573612,-0.064622,0.284683,0.513848,-0.072508,0.237755,0.508314,-0.026489,0.265406,0.434170,-0.043687,0.276430,0.383240,-0.058676,0.283147,0.335553,-0.070155,0.201483,0.478954,-0.019118,0.221369,0.390808,-0.033157,0.228188,0.333351,-0.048270,0.229952,0.283905,-0.059997,0.163477,0.473235,-0.016682,0.171323,0.393635,-0.034726,0.172040,0.345020,-0.050376,0.169075,0.303112,-0.061029,0.122189,0.483442,-0.018065,0.127649,0.426461,-0.037472,0.126196,0.405429,-0.047527,0.119847,0.389414,-0.053225
241,0,0.054823,0.060712,0.238825,0.172459,0.235192,0.128979,0.680921,0.000000,0.189316,0.677235,-0.040418,0.246606,0.638597,-0.053987,0.270876,0.573255,-0.063129,0.284850,0.514251,-0.070912,0.238098,0.507888,-0.026335,0.265760,0.433414,-0.043939,0.276547,0.382598,-0.059176,0.283097,0.334475,-0.070665,0.201653,0.478529,-0.019499,0.221850,0.390499,-0.033809,0.228434,0.333182,-0.048634,0.229735,0.283358,-0.059917,0.163566,0.472987,-0.017450,0.171004,0.395158,-0.034427,0.171718,0.346122,-0.048387,0.169116,0.301661,-0.057858,0.121990,0.483571,-0.019221,0.127900,0.427673,-0.036568,0.126826,0.402455,-0.044969,0.121575,0.379970,-0.049663
270,0,0.073108,0.068825,0.222413,0.138667,0.175486,0.129568,0.681071,0.000000,0.189853,0.676602,-0.039792,0.247344,0.637776,-0.053275,0.272469,0.573473,-0.062430,0.285940,0.514481,-0.070058,0.238863,0.506619,-0.025834,0.266410,0.432534,-0.043585,0.276978,0.381834,-0.059090,0.283632,0.332982,-0.070800,0.202166,0.477330,-0.019267,0.222201,0.389709,-0.033586,0.228691,0.332912,-0.048204,0.230302,0.281791,-0.059213,0.164011,0.471581,-0.017442,0.170537,0.395113,-0.033235,0.170783,0.345304,-0.045482,0.168856,0.297406,-0.054059,0.122943,0.482543,-0.019576,0.128410,0.427330,-0.034885,0.127530,0.397361,-0.041853,0.123701,0.367618,-0.045812
298,0,0.082732,0.083893,0.170004,0.124188,0.140622,0.129212,0.680997,0.000000,0.190109,0.676978,-0.038461,0.247169,0.636732,-0.051130,0.272325,0.571857,-0.059562,0.285875,0.512983,-0.066464,0.238609,0.505451,-0.023932,0.266653,0.431858,-0.041065,0.277135,0.381388,-0.056172,0.283727,0.332709,-0.067704,0.201698,0.476002,-0.017691,0.222296,0.388555,-0.031537,0.228857,0.332304,-0.045756,0.230327,0.281134,-0.056420,0.163558,0.470470,-0.016120,0.169927,0.393793,-0.031186,0.170556,0.342911,-0.042987,0.169661,0.293785,-0.051254,0.123068,0.481849,-0.018455,0.128247,0.426565,-0.033108,0.128404,0.394303,-0.039928,0.126788,0.362264,-0.043896
331,0,0.045237,0.043775,0.104577,0.117701,0.108481,0.129385,0.680872,0.000000,0.190035,0.675526,-0.037911,0.247369,0.635393,-0.050589,0.272805,0.570955,-0.059221,0.286121,0.512275,-0.066401,0.238526,0.504403,-0.023551,0.266243,0.430422,-0.040982,0.277031,0.380339,-0.056358,0.283707,0.331834,-0.067978,0.201471,0.475201,-0.017741,0.222105,0.387802,-0.031914,0.228344,0.331147,-0.046439,0.229988,0.279840,-0.057312,0.163282,0.469459,-0.016569,0.169465,0.392215,-0.031727,0.170591,0.341115,-0.043492,0.170075,0.292103,-0.051792,0.122589,0.480789,-0.019298,0.128086,0.424147,-0.033844,0.128828,0.391189,-0.040567,0.127848,0.358302,-0.044530
