t,missing,delta_l1,delta_l1_wrist,delta_angles,delta_base_l1,delta_base_l1_wrist,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
29,0,,,,0.000000,0.000000,0.120283,0.785451,0.000001,0.178763,0.780973,-0.030178,0.232052,0.748923,-0.045210,0.275120,0.715672,-0.057825,0.312147,0.693207,-0.069873,0.202249,0.623258,-0.027062,0.237155,0.560132,-0.045210,0.257017,0.519535,-0.059411,0.271671,0.482922,-0.069608,0.170706,0.597958,-0.025532,0.197005,0.516921,-0.041093,0.211879,0.465404,-0.053179,0.221315,0.420591,-0.061753,0.136985,0.594242,-0.027647,0.142373,0.514866,-0.044341,0.146187,0.463800,-0.056125,0.150079,0.418090,-0.063603,0.101998,0.608781,-0.032557,0.090601,0.547483,-0.048835,0.084401,0.506211,-0.056503,0.081106,0.465838,-0.060695
68,0,0.026659,0.024717,0.056620,0.026659,0.024717,0.120443,0.785229,0.000001,0.179101,0.781538,-0.030349,0.232398,0.749501,-0.045439,0.275329,0.715848,-0.058092,0.312589,0.693502,-0.070179,0.202779,0.623216,-0.027800,0.237697,0.560097,-0.046081,0.257504,0.519730,-0.060132,0.272081,0.483421,-0.070292,0.171124,0.597851,-0.026194,0.197294,0.516403,-0.041926,0.212207,0.465246,-0.053862,0.221609,0.421056,-0.062285,0.137288,0.594070,-0.028177,0.142700,0.514181,-0.045023,0.146460,0.463341,-0.056770,0.150339,0.417705,-0.064249,0.102287,0.609110,-0.032955,0.090971,0.548011,-0.049518,0.084622,0.506831,-0.057374,0.081318,0.466277,-0.061680
104,0,0.034300,0.035320,0.053858,0.027297,0.018995,0.120586,0.785691,0.000001,0.179347,0.781186,-0.030103,0.232428,0.749191,-0.044956,0.275337,0.715818,-0.057451,0.312378,0.693468,-0.069303,0.202684,0.623614,-0.026763,0.237864,0.560376,-0.044692,0.257571,0.519671,-0.058734,0.272026,0.483084,-0.068888,0.171085,0.598186,-0.025139,0.197507,0.516761,-0.040389,0.212297,0.465412,-0.052317,0.221662,0.421142,-0.060735,0.137503,0.594435,-0.027140,0.142910,0.514556,-0.043560,0.146739,0.463757,-0.055186,0.150503,0.418332,-0.062584,0.102658,0.609282,-0.031934,0.091178,0.547726,-0.048089,0.084876,0.506378,-0.055677,0.081491,0.466116,-0.059791
139,0,0.015984,0.028841,0.041098,0.030774,0.035382,0.120344,0.785048,0.000001,0.179228,0.781235,-0.030380,0.232384,0.749606,-0.045410,0.275232,0.716201,-0.058007,0.312576,0.693476,-0.069925,0.202846,0.623625,-0.027118,0.238062,0.560445,-0.045146,0.257948,0.519857,-0.059176,0.272156,0.483094,-0.069284,0.171450,0.598014,-0.025326,0.197858,0.516826,-0.040695,0.212802,0.465685,-0.052614,0.222290,0.421305,-0.061062,0.137707,0.594051,-0.027155,0.143388,0.514396,-0.043637,0.147153,0.463710,-0.055254,0.151013,0.418296,-0.062684,0.102717,0.608672,-0.031776,0.091554,0.547527,-0.047937,0.085338,0.506277,-0.055555,0.082095,0.466136,-0.059704
173,0,0.030002,0.036218,0.048304,0.030688,0.025802,0.120893,0.785315,0.000001,0.179090,0.781494,-0.030464,0.232326,0.750170,-0.045734,0.275347,0.716712,-0.058553,0.312607,0.693788,-0.070769,0.202780,0.623694,-0.027542,0.237644,0.560809,-0.045847,0.257381,0.520383,-0.060099,0.271883,0.483975,-0.070392,0.171235,0.598315,-0.025902,0.197887,0.517300,-0.041511,0.212751,0.465715,-0.053765,0.222037,0.420765,-0.062399,0.137433,0.594468,-0.027863,0.143275,0.515173,-0.044527,0.147084,0.464469,-0.056329,0.150858,0.418981,-0.063869,0.102409,0.608890,-0.032613,0.091059,0.547687,-0.048863,0.084932,0.506568,-0.056517,0.081758,0.466395,-0.060702
208,0,0.025710,0.031275,0.061127,0.025480,0.013972,0.121175,0.785734,0.000001,0.179579,0.781589,-0.030369,0.232656,0.749455,-0.045327,0.275553,0.715963,-0.057792,0.312776,0.693777,-0.069653,0.202972,0.623459,-0.027178,0.237942,0.560195,-0.045176,0.257798,0.519680,-0.059228,0.272216,0.483036,-0.069389,0.171320,0.598084,-0.025459,0.197730,0.516750,-0.040870,0.212672,0.465519,-0.052806,0.221988,0.421199,-0.061267,0.137555,0.594501,-0.027385,0.142979,0.514610,-0.043968,0.146747,0.463768,-0.055715,0.150705,0.418338,-0.063156,0.102633,0.609228,-0.032126,0.091253,0.547918,-0.048425,0.084952,0.506583,-0.056130,0.081881,0.466136,-0.060361
244,0,0.022910,0.021024,0.044982,0.022056,0.014538,0.120839,0.785787,0.000001,0.178995,0.781075,-0.030489,0.232079,0.749259,-0.045667,0.275306,0.715923,-0.058414,0.312434,0.693671,-0.070594,0.202743,0.623622,-0.027623,0.237784,0.560475,-0.045894,0.257585,0.519821,-0.060224,0.272252,0.482930,-0.070632,0.171144,0.598225,-0.025964,0.197529,0.517365,-0.041444,0.212294,0.465971,-0.053587,0.221598,0.420962,-0.062222,0.137440,0.594233,-0.027925,0.143030,0.514774,-0.044461,0.146805,0.464137,-0.056151,0.150614,0.418565,-0.063618,0.102299,0.608717,-0.032714,0.090982,0.547264,-0.048911,0.084755,0.506248,-0.056490,0.081627,0.465877,-0.060601
280,0,0.025667,0.030773,0.047710,0.038892,0.037207,0.120879,0.785149,0.000001,0.179196,0.781586,-0.030428,0.232136,0.749698,-0.045718,0.275479,0.716234,-0.058591,0.312706,0.693858,-0.070899,0.203062,0.623634,-0.028069,0.237891,0.560149,-0.046473,0.257704,0.519629,-0.060706,0.272293,0.483171,-0.071012,0.171293,0.598261,-0.026502,0.197440,0.516674,-0.042320,0.212220,0.465395,-0.054476,0.221569,0.420821,-0.063122,0.137472,0.594521,-0.028522,0.143027,0.514418,-0.045416,0.146640,0.463544,-0.057270,0.150509,0.417851,-0.064858,0.102312,0.609330,-0.033316,0.091004,0.548124,-0.049908,0.084519,0.506916,-0.057799,0.081192,0.466386,-0.062178
313,0,0.038227,0.035546,0.056631,0.015627,0.017056,0.120586,0.785133,0.000001,0.178735,0.780600,-0.029821,0.232063,0.748651,-0.044647,0.275171,0.715481,-0.057149,0.312328,0.693650,-0.069123,0.202384,0.623428,-0.026950,0.237641,0.559815,-0.045025,0.257363,0.518990,-0.059076,0.271790,0.482443,-0.069161,0.170782,0.598367,-0.025553,0.197297,0.516920,-0.041096,0.212404,0.465257,-0.053259,0.221724,0.420592,-0.061833,0.137020,0.594737,-0.027725,0.142507,0.514855,-0.044307,0.146356,0.463868,-0.056205,0.149988,0.418354,-0.063760,0.102015,0.609210,-0.032654,0.090911,0.547995,-0.048915,0.084714,0.506859,-0.056658,0.081365,0.466600,-0.060889
348,0,0.040282,0.050040,0.067713,0.032721,0.046803,0.119333,0.784734,0.000001,0.177502,0.780510,-0.030665,0.230603,0.748825,-0.046139,0.274266,0.715970,-0.059106,0.311490,0.693507,-0.071470,0.202270,0.623409,-0.028083,0.237262,0.560311,-0.046553,0.257291,0.519978,-0.060991,0.271957,0.483286,-0.071432,0.170727,0.597444,-0.026368,0.197315,0.516731,-0.042030,0.212251,0.465446,-0.054281,0.221391,0.420799,-0.062913,0.136815,0.593269,-0.028234,0.142419,0.514158,-0.044857,0.146215,0.463701,-0.056505,0.149995,0.418458,-0.063969,0.101629,0.607820,-0.032945,0.090481,0.546752,-0.049117,0.084225,0.506042,-0.056580,0.081024,0.466134,-0.060651
