t,missing,delta_l1,delta_l1_wrist,delta_angles,delta_base_l1,delta_base_l1_wrist,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
29,0,,,,0.000000,0.000000,0.147890,0.757052,0.000000,0.211229,0.751057,-0.027584,0.267845,0.709898,-0.039423,0.311314,0.666455,-0.049161,0.348672,0.638504,-0.058231,0.240704,0.587752,-0.022185,0.276038,0.523037,-0.038932,0.295633,0.480417,-0.052302,0.309948,0.442611,-0.062158,0.207375,0.561425,-0.021596,0.233481,0.479005,-0.036046,0.247575,0.427321,-0.047551,0.256748,0.383270,-0.055679,0.172053,0.556638,-0.024659,0.179388,0.476105,-0.040365,0.184818,0.425668,-0.051399,0.190843,0.381258,-0.058585,0.135594,0.570598,-0.030451,0.125336,0.507802,-0.046255,0.119644,0.465960,-0.053716,0.117430,0.425834,-0.057878
66,0,0.021376,0.022701,0.040452,0.021376,0.022701,0.147781,0.757137,0.000000,0.211631,0.750953,-0.027300,0.268190,0.709897,-0.038798,0.311546,0.666645,-0.048272,0.348606,0.638434,-0.057117,0.240397,0.587499,-0.021601,0.275969,0.523259,-0.038209,0.295630,0.480921,-0.051613,0.310065,0.443143,-0.061519,0.207288,0.561264,-0.021109,0.233669,0.479254,-0.035280,0.247921,0.427582,-0.046739,0.256901,0.383257,-0.054915,0.172289,0.556490,-0.024254,0.179757,0.476215,-0.039762,0.185288,0.425452,-0.050788,0.190976,0.380766,-0.058021,0.136004,0.570791,-0.030131,0.125694,0.508120,-0.045835,0.119995,0.466140,-0.053304,0.117598,0.425799,-0.057470
95,0,0.014708,0.013738,0.060032,0.023905,0.024582,0.148089,0.757452,0.000000,0.211377,0.751305,-0.027418,0.268122,0.709614,-0.038916,0.311472,0.666350,-0.048311,0.348664,0.638567,-0.057077,0.240680,0.587789,-0.022033,0.276241,0.523540,-0.038622,0.296153,0.481247,-0.052006,0.310350,0.443337,-0.061873,0.207499,0.561344,-0.021443,0.234080,0.479080,-0.035516,0.248324,0.427404,-0.046857,0.257188,0.383426,-0.054915,0.172499,0.556580,-0.024470,0.180263,0.475746,-0.039860,0.185549,0.425306,-0.050749,0.191111,0.381005,-0.057903,0.136148,0.570671,-0.030229,0.126205,0.507666,-0.045796,0.120451,0.465843,-0.053146,0.118059,0.425690,-0.057235
128,0,0.030474,0.032538,0.071927,0.030419,0.022780,0.148297,0.756985,0.000000,0.211667,0.750384,-0.027366,0.268331,0.709932,-0.039238,0.311678,0.666704,-0.049101,0.348915,0.638834,-0.058354,0.241096,0.587751,-0.022306,0.276678,0.523355,-0.039198,0.296316,0.480997,-0.052763,0.310747,0.443136,-0.062804,0.207960,0.561361,-0.021912,0.234275,0.479333,-0.036383,0.248580,0.427775,-0.047959,0.257737,0.383608,-0.056228,0.173015,0.556691,-0.025121,0.180530,0.475960,-0.040832,0.186028,0.425558,-0.051818,0.191736,0.381086,-0.059063,0.136845,0.570973,-0.031067,0.126624,0.507934,-0.046896,0.121000,0.465955,-0.054377,0.118568,0.425550,-0.058551
158,0,0.024117,0.019853,0.052173,0.025843,0.022859,0.148063,0.756638,0.000000,0.211323,0.750632,-0.028032,0.268127,0.709835,-0.039896,0.311553,0.666536,-0.049541,0.348718,0.638102,-0.058538,0.240548,0.587672,-0.022394,0.276430,0.523136,-0.039189,0.296245,0.480472,-0.052724,0.310674,0.441995,-0.062781,0.207535,0.561234,-0.021549,0.234201,0.479075,-0.035850,0.248457,0.427162,-0.047459,0.257331,0.382481,-0.055827,0.172793,0.556525,-0.024378,0.180322,0.475935,-0.039916,0.185764,0.425224,-0.050956,0.191406,0.380432,-0.058224,0.136609,0.570438,-0.030035,0.126711,0.507789,-0.045730,0.121002,0.465790,-0.053234,0.118475,0.425371,-0.057438
191,0,0.030691,0.030090,0.038723,0.045693,0.029033,0.148589,0.756347,0.000000,0.211498,0.750097,-0.028090,0.268147,0.708817,-0.040112,0.311321,0.665354,-0.049895,0.348890,0.637301,-0.059049,0.240833,0.587398,-0.023042,0.276404,0.522859,-0.039995,0.295968,0.480050,-0.053588,0.310355,0.441639,-0.063685,0.207739,0.560767,-0.022237,0.234436,0.478805,-0.036714,0.248740,0.426649,-0.048363,0.257653,0.381766,-0.056692,0.172879,0.556022,-0.025065,0.180352,0.475052,-0.040741,0.185630,0.424351,-0.051820,0.191275,0.379476,-0.059128,0.136653,0.570120,-0.030683,0.126600,0.507228,-0.046516,0.121094,0.465175,-0.054099,0.118830,0.424731,-0.058342
220,0,0.018784,0.027327,0.044016,0.057405,0.040314,0.147764,0.755677,0.000000,0.210839,0.748997,-0.027879,0.267852,0.707825,-0.039992,0.311250,0.664977,-0.049906,0.348887,0.637265,-0.059252,0.240977,0.586719,-0.022892,0.276489,0.522329,-0.039992,0.296130,0.479846,-0.053754,0.310421,0.441491,-0.063924,0.207741,0.560138,-0.022322,0.234354,0.478361,-0.036968,0.248607,0.426488,-0.048768,0.257684,0.381693,-0.057249,0.172660,0.555373,-0.025385,0.180293,0.474772,-0.041190,0.185692,0.424288,-0.052262,0.191282,0.379345,-0.059566,0.136082,0.569535,-0.031216,0.126278,0.506899,-0.047079,0.120820,0.464950,-0.054579,0.118711,0.424476,-0.058741
274,0,0.038903,0.021914,0.045989,0.062465,0.033514,0.147229,0.754798,0.000000,0.210460,0.748215,-0.028209,0.267326,0.707572,-0.040309,0.310538,0.664415,-0.050210,0.348027,0.636056,-0.059442,0.240204,0.586211,-0.023101,0.275768,0.521358,-0.040132,0.295441,0.478541,-0.053863,0.309976,0.439948,-0.064000,0.206834,0.559644,-0.022178,0.233480,0.478020,-0.036675,0.247583,0.426017,-0.048481,0.256573,0.381204,-0.057006,0.171867,0.554712,-0.024908,0.179374,0.474606,-0.040466,0.184448,0.424025,-0.051624,0.189785,0.379132,-0.059010,0.135613,0.568682,-0.030448,0.125868,0.506039,-0.046124,0.120232,0.464210,-0.053706,0.117777,0.423971,-0.057949
302,0,0.022683,0.031418,0.048606,0.077667,0.043999,0.147590,0.754056,0.000000,0.210501,0.748376,-0.027852,0.267203,0.707731,-0.039886,0.310375,0.664291,-0.049706,0.347706,0.636089,-0.058957,0.239943,0.586093,-0.023461,0.275368,0.521327,-0.040572,0.294934,0.478651,-0.054214,0.309378,0.440198,-0.064327,0.206787,0.559549,-0.022716,0.233144,0.477254,-0.037260,0.247308,0.425331,-0.048882,0.256201,0.380720,-0.057232,0.171777,0.554621,-0.025539,0.179155,0.473935,-0.041160,0.184244,0.423228,-0.052175,0.189528,0.378426,-0.059427,0.135618,0.568619,-0.031105,0.125586,0.505630,-0.046844,0.119972,0.463750,-0.054292,0.117640,0.423327,-0.058526
333,0,0.034120,0.033406,0.036503,0.069146,0.038126,0.146292,0.754207,0.000000,0.209801,0.748407,-0.027547,0.266390,0.707684,-0.039333,0.309692,0.664327,-0.048985,0.346851,0.636383,-0.058030,0.239127,0.586305,-0.022750,0.274501,0.521753,-0.039587,0.294176,0.479363,-0.053135,0.308509,0.441076,-0.063199,0.206139,0.559772,-0.022084,0.232829,0.477768,-0.036455,0.247077,0.425781,-0.048084,0.255921,0.380711,-0.056424,0.171210,0.554772,-0.024962,0.178549,0.474378,-0.040488,0.183849,0.423690,-0.051491,0.189145,0.378694,-0.058735,0.134876,0.568705,-0.030601,0.124962,0.506090,-0.046244,0.119631,0.464088,-0.053684,0.117426,0.423811,-0.057873
