t,missing,delta_l1,delta_l1_wrist,delta_angles,delta_base_l1,delta_base_l1_wrist,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
35,0,,,,0.000000,0.000000,0.163021,0.720157,0.000000,0.216764,0.720921,-0.029522,0.264281,0.693793,-0.042752,0.300307,0.659712,-0.053302,0.333105,0.636800,-0.062814,0.246464,0.573657,-0.022327,0.273941,0.516123,-0.037702,0.287296,0.477039,-0.050881,0.296258,0.440607,-0.061015,0.218786,0.548746,-0.019405,0.240105,0.476596,-0.033223,0.249565,0.429561,-0.045450,0.254590,0.388219,-0.054443,0.188595,0.542689,-0.020010,0.198812,0.471888,-0.034970,0.203722,0.427977,-0.045761,0.207680,0.388023,-0.052748,0.156068,0.552040,-0.023451,0.151943,0.494880,-0.038463,0.149216,0.456463,-0.046176,0.148760,0.419228,-0.050535
78,0,0.017841,0.020955,0.046907,0.017841,0.020955,0.162704,0.720422,0.000000,0.216723,0.721233,-0.029524,0.264178,0.694004,-0.042764,0.300543,0.660093,-0.053274,0.333293,0.637113,-0.062781,0.246757,0.574137,-0.022195,0.274097,0.516702,-0.037613,0.287413,0.477540,-0.050854,0.296264,0.440910,-0.061018,0.219149,0.549037,-0.019256,0.240662,0.477052,-0.033067,0.249996,0.429825,-0.045288,0.254938,0.388197,-0.054276,0.188910,0.542863,-0.019826,0.199080,0.472269,-0.034675,0.204153,0.428420,-0.045253,0.208133,0.388604,-0.052098,0.156153,0.551974,-0.023266,0.152345,0.494763,-0.038028,0.149865,0.456387,-0.045426,0.149655,0.419186,-0.049575
110,0,0.030009,0.025261,0.033315,0.036677,0.032657,0.163050,0.720433,0.000000,0.216819,0.721386,-0.029676,0.264234,0.694949,-0.043155,0.300368,0.661637,-0.053884,0.333385,0.639083,-0.063608,0.247420,0.574180,-0.022374,0.274935,0.516982,-0.037860,0.288362,0.478322,-0.051184,0.297423,0.441834,-0.061463,0.219677,0.549099,-0.019484,0.241418,0.477631,-0.033361,0.250806,0.430747,-0.045716,0.255735,0.389213,-0.054818,0.189380,0.542874,-0.020124,0.199561,0.472611,-0.035109,0.204707,0.428619,-0.045855,0.208914,0.388515,-0.052845,0.156469,0.552070,-0.023637,0.152652,0.494821,-0.038553,0.150150,0.456465,-0.046097,0.149913,0.419133,-0.050388
158,0,0.052190,0.056568,0.081753,0.073015,0.079001,0.163015,0.719572,0.000000,0.216339,0.721043,-0.029124,0.263637,0.694994,-0.042311,0.299786,0.662447,-0.052854,0.332808,0.642092,-0.062430,0.248409,0.574381,-0.021864,0.276760,0.517783,-0.036988,0.290606,0.479104,-0.050020,0.299930,0.443058,-0.060079,0.220511,0.548827,-0.019133,0.242539,0.477137,-0.032615,0.252315,0.430371,-0.044627,0.257516,0.389640,-0.053477,0.190054,0.542431,-0.019877,0.200534,0.471923,-0.034533,0.205877,0.428246,-0.045180,0.210143,0.388855,-0.052059,0.157114,0.551359,-0.023454,0.153301,0.493809,-0.038059,0.150792,0.455461,-0.045457,0.150651,0.418367,-0.049640
207,0,0.068807,0.089652,0.063864,0.118765,0.143178,0.163023,0.718408,0.000000,0.216309,0.720997,-0.029551,0.263210,0.695674,-0.043254,0.299728,0.663702,-0.054189,0.333343,0.643759,-0.064155,0.248596,0.575586,-0.023651,0.277542,0.519525,-0.039448,0.291535,0.480813,-0.052632,0.300887,0.444632,-0.062736,0.220847,0.549271,-0.020849,0.243923,0.477298,-0.034915,0.254073,0.430971,-0.046818,0.259513,0.390216,-0.055539,0.190441,0.542439,-0.021454,0.201518,0.472085,-0.036472,0.207384,0.428668,-0.046991,0.212026,0.389536,-0.053705,0.157621,0.551179,-0.024897,0.154270,0.493626,-0.039725,0.152220,0.455370,-0.047061,0.152382,0.418298,-0.051144
239,0,0.061679,0.050575,0.094413,0.127463,0.137174,0.163483,0.718823,0.000000,0.217144,0.721148,-0.028740,0.264368,0.696095,-0.041901,0.300595,0.663426,-0.052471,0.334006,0.644451,-0.062109,0.249363,0.575679,-0.022125,0.277904,0.519571,-0.037410,0.291649,0.481119,-0.050399,0.300983,0.445543,-0.060313,0.221840,0.549717,-0.019586,0.244892,0.477866,-0.033231,0.255082,0.431771,-0.045010,0.260802,0.391522,-0.053611,0.191664,0.542585,-0.020450,0.202786,0.472452,-0.035148,0.208834,0.429157,-0.045597,0.213748,0.390522,-0.052264,0.158762,0.550990,-0.024077,0.155675,0.493676,-0.038550,0.153899,0.455533,-0.045701,0.154332,0.418919,-0.049673
289,0,0.031139,0.029809,0.050167,0.138881,0.153895,0.163673,0.718746,0.000000,0.217155,0.721179,-0.028945,0.264170,0.696460,-0.042303,0.300013,0.664608,-0.053086,0.333582,0.645501,-0.062936,0.250085,0.575500,-0.022119,0.278437,0.519763,-0.037637,0.292213,0.481551,-0.050874,0.301685,0.445864,-0.061000,0.222665,0.549601,-0.019579,0.245523,0.478552,-0.033421,0.255607,0.432420,-0.045448,0.261232,0.391687,-0.054261,0.192551,0.542861,-0.020477,0.203562,0.473212,-0.035391,0.209524,0.430126,-0.045897,0.214405,0.391167,-0.052671,0.159719,0.551520,-0.024176,0.156482,0.494635,-0.038881,0.154747,0.456433,-0.046139,0.155217,0.419607,-0.050217
318,0,0.032184,0.030703,0.067223,0.162046,0.177503,0.163393,0.719025,0.000000,0.216969,0.721555,-0.028257,0.264464,0.696473,-0.041160,0.299994,0.664494,-0.051614,0.333282,0.646409,-0.061205,0.250495,0.575783,-0.021322,0.278823,0.520045,-0.036537,0.292697,0.481978,-0.049647,0.302365,0.446469,-0.059722,0.222864,0.550047,-0.019062,0.245515,0.479329,-0.032690,0.255405,0.433212,-0.044679,0.260892,0.392622,-0.053477,0.192629,0.543351,-0.020201,0.203890,0.473753,-0.034846,0.209851,0.430450,-0.045266,0.214648,0.391460,-0.051959,0.159585,0.552145,-0.024082,0.156774,0.494840,-0.038503,0.155411,0.456688,-0.045645,0.156197,0.420054,-0.049647
365,0,0.017120,0.016654,0.065769,0.161443,0.181152,0.162898,0.719166,0.000000,0.216494,0.721358,-0.028689,0.264002,0.696536,-0.041698,0.299824,0.664761,-0.052243,0.332961,0.645942,-0.061823,0.250331,0.576054,-0.021176,0.278427,0.520132,-0.036356,0.292166,0.482117,-0.049555,0.301669,0.446374,-0.059686,0.222803,0.550214,-0.018712,0.245325,0.479827,-0.032324,0.255231,0.433749,-0.044455,0.260893,0.393035,-0.053380,0.192574,0.543512,-0.019712,0.203618,0.474126,-0.034409,0.209463,0.430513,-0.044971,0.214181,0.391071,-0.051829,0.159541,0.551807,-0.023537,0.156894,0.494885,-0.038045,0.155440,0.456808,-0.045282,0.156222,0.419993,-0.049382
418,0,0.042759,0.020525,0.078778,0.143431,0.181880,0.162275,0.718245,0.000000,0.215146,0.720848,-0.029205,0.262376,0.695700,-0.042396,0.298832,0.663805,-0.052900,0.332084,0.644857,-0.062405,0.250002,0.575087,-0.021663,0.277846,0.518590,-0.036782,0.291184,0.480265,-0.049800,0.300558,0.444452,-0.059857,0.222545,0.549160,-0.018822,0.244853,0.478514,-0.032339,0.254802,0.432633,-0.044290,0.260650,0.392357,-0.053072,0.192297,0.542152,-0.019510,0.203430,0.472653,-0.034113,0.208922,0.429296,-0.044634,0.213526,0.390097,-0.051453,0.159370,0.550710,-0.023040,0.156650,0.494013,-0.037574,0.154935,0.456224,-0.044944,0.155602,0.419800,-0.049112
