t,missing,delta_l1,delta_l1_wrist,delta_angles,delta_base_l1,delta_base_l1_wrist,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
34,0,,,,0.000000,0.000000,0.140129,0.757815,0.000000,0.208770,0.760862,-0.032176,0.273788,0.734309,-0.046235,0.322614,0.696911,-0.057815,0.363107,0.664926,-0.068343,0.260206,0.580023,-0.017810,0.297175,0.506967,-0.033996,0.313270,0.459168,-0.049700,0.325084,0.414739,-0.061456,0.225836,0.549177,-0.015529,0.256746,0.460546,-0.028842,0.270798,0.404511,-0.043888,0.279218,0.357050,-0.055359,0.188321,0.539103,-0.017492,0.212165,0.455535,-0.031255,0.225683,0.404665,-0.042945,0.236209,0.360250,-0.051192,0.146448,0.544207,-0.022876,0.159895,0.476076,-0.036540,0.168846,0.431786,-0.042989,0.178111,0.390612,-0.046586
63,0,0.032740,0.041301,0.043817,0.032740,0.041301,0.139641,0.757196,0.000000,0.208145,0.760483,-0.032721,0.273597,0.734520,-0.047152,0.322970,0.697052,-0.058995,0.363505,0.664592,-0.069785,0.260517,0.579600,-0.018729,0.297476,0.507220,-0.035309,0.313665,0.459585,-0.051319,0.325667,0.415054,-0.063293,0.225989,0.548410,-0.016273,0.256999,0.460263,-0.029782,0.270978,0.404455,-0.044893,0.279805,0.357140,-0.056451,0.188450,0.537901,-0.018060,0.212559,0.455129,-0.031778,0.226023,0.404401,-0.043292,0.236737,0.359877,-0.051450,0.146430,0.543130,-0.023335,0.160238,0.475416,-0.036844,0.169363,0.431427,-0.043029,0.178766,0.390429,-0.046450
93,0,0.030728,0.058855,0.067565,0.056032,0.093266,0.138782,0.755008,0.000000,0.207908,0.759447,-0.033176,0.273573,0.733826,-0.047657,0.322701,0.695845,-0.059462,0.364133,0.663918,-0.070257,0.260630,0.579269,-0.018683,0.297839,0.506839,-0.035326,0.313986,0.459236,-0.051344,0.326040,0.414477,-0.063412,0.226224,0.547762,-0.015952,0.257120,0.460096,-0.029665,0.271197,0.404399,-0.045024,0.280115,0.356760,-0.056741,0.188760,0.536935,-0.017520,0.213052,0.454637,-0.031552,0.226638,0.403939,-0.043269,0.237437,0.359101,-0.051563,0.146792,0.541416,-0.022600,0.160874,0.474025,-0.036357,0.170157,0.430307,-0.042808,0.179588,0.389490,-0.046385
127,0,0.052387,0.059331,0.041143,0.100141,0.077871,0.140534,0.755227,0.000000,0.208829,0.758731,-0.032971,0.274337,0.733030,-0.047663,0.323118,0.695218,-0.059776,0.364260,0.663188,-0.070839,0.261901,0.578256,-0.019492,0.298472,0.505772,-0.036403,0.314436,0.458410,-0.052560,0.326493,0.413764,-0.064673,0.227232,0.547090,-0.017087,0.257994,0.459215,-0.030959,0.271981,0.403683,-0.046264,0.280759,0.356161,-0.057983,0.189503,0.536589,-0.018934,0.213703,0.454241,-0.032971,0.227376,0.403198,-0.044646,0.238392,0.357974,-0.052954,0.147362,0.541636,-0.024269,0.161786,0.474187,-0.038087,0.171153,0.430176,-0.044471,0.180554,0.389094,-0.048013
162,0,0.073975,0.049805,0.051241,0.121503,0.061786,0.140859,0.754356,0.000000,0.209118,0.757680,-0.032531,0.274845,0.731640,-0.046892,0.324123,0.694291,-0.058714,0.364801,0.662054,-0.069441,0.262421,0.577058,-0.018302,0.299031,0.504647,-0.034742,0.314903,0.457278,-0.050702,0.326806,0.412822,-0.062655,0.228150,0.545900,-0.015970,0.259175,0.458559,-0.029423,0.273259,0.402873,-0.044594,0.281918,0.355439,-0.056175,0.190535,0.535179,-0.017918,0.214976,0.452751,-0.031634,0.228696,0.401724,-0.043346,0.239676,0.356788,-0.051665,0.148584,0.539643,-0.023315,0.163002,0.471766,-0.036822,0.172570,0.427697,-0.043149,0.182489,0.386789,-0.046717
195,0,0.030501,0.023557,0.048500,0.138180,0.057391,0.141734,0.753899,0.000000,0.209955,0.756880,-0.032720,0.275682,0.730460,-0.047030,0.324262,0.692799,-0.058777,0.365133,0.661135,-0.069384,0.262725,0.576638,-0.018003,0.299578,0.504747,-0.034560,0.315652,0.457458,-0.050624,0.327437,0.413053,-0.062634,0.228581,0.545457,-0.015505,0.259810,0.458352,-0.029060,0.273915,0.402802,-0.044291,0.282682,0.355257,-0.055928,0.191132,0.534564,-0.017324,0.215572,0.452431,-0.031164,0.229186,0.402207,-0.042757,0.239806,0.357889,-0.050931,0.149252,0.539024,-0.022639,0.163830,0.471364,-0.036116,0.173268,0.427550,-0.042340,0.182801,0.386925,-0.045759
223,0,0.031227,0.045317,0.029896,0.160753,0.089243,0.141771,0.752383,0.000000,0.209772,0.755904,-0.032597,0.275492,0.729828,-0.046893,0.324446,0.692432,-0.058671,0.365778,0.660886,-0.069398,0.263058,0.575923,-0.018258,0.300135,0.503859,-0.034830,0.316149,0.456491,-0.050790,0.328039,0.412028,-0.062786,0.229143,0.545059,-0.015861,0.260493,0.458393,-0.029532,0.274647,0.402872,-0.044791,0.283258,0.355514,-0.056438,0.191769,0.534542,-0.017765,0.216360,0.452445,-0.031765,0.230102,0.402083,-0.043543,0.241107,0.357812,-0.051840,0.149872,0.539283,-0.023118,0.164331,0.471443,-0.036910,0.173946,0.427415,-0.043456,0.183948,0.386465,-0.047156
256,0,0.042269,0.026834,0.042935,0.200330,0.109380,0.142357,0.751285,0.000000,0.210147,0.755231,-0.032896,0.275909,0.729328,-0.047456,0.324786,0.692515,-0.059374,0.365591,0.660286,-0.070245,0.264099,0.574959,-0.018816,0.300635,0.503458,-0.035493,0.316634,0.456654,-0.051559,0.328737,0.412570,-0.063609,0.230152,0.543783,-0.016350,0.261358,0.457293,-0.030036,0.275100,0.402232,-0.045273,0.283613,0.354882,-0.056929,0.192924,0.533057,-0.018172,0.217358,0.451496,-0.032154,0.230809,0.401253,-0.043745,0.241680,0.356661,-0.051996,0.151132,0.537516,-0.023488,0.165663,0.470082,-0.037087,0.175201,0.426728,-0.043352,0.185157,0.386158,-0.046888
286,0,0.045538,0.057895,0.061039,0.210291,0.134300,0.142106,0.750406,0.000000,0.210531,0.754997,-0.033240,0.276365,0.729256,-0.047480,0.325114,0.691538,-0.059098,0.366301,0.659425,-0.069582,0.264260,0.575239,-0.017898,0.301163,0.503984,-0.034310,0.317415,0.456795,-0.050319,0.329416,0.412374,-0.062374,0.230411,0.543795,-0.015069,0.261763,0.457344,-0.028479,0.276080,0.401911,-0.043723,0.285015,0.354503,-0.055386,0.193320,0.532641,-0.016620,0.217819,0.451265,-0.030488,0.231646,0.401472,-0.042107,0.242607,0.357222,-0.050319,0.151760,0.536761,-0.021720,0.166252,0.469863,-0.035293,0.175911,0.426767,-0.041583,0.185768,0.386398,-0.045121
320,0,0.038514,0.060454,0.047194,0.218363,0.102170,0.144086,0.750815,0.000000,0.211845,0.754505,-0.032632,0.277060,0.729131,-0.047116,0.325422,0.692041,-0.059070,0.366352,0.660184,-0.069933,0.265045,0.575114,-0.018301,0.301725,0.503629,-0.034966,0.317835,0.456487,-0.051086,0.329708,0.412420,-0.063127,0.231011,0.543900,-0.015967,0.262145,0.456951,-0.029622,0.276437,0.401738,-0.044848,0.285377,0.354763,-0.056452,0.193653,0.533348,-0.017930,0.218047,0.451521,-0.031891,0.231954,0.401281,-0.043452,0.242961,0.356976,-0.051610,0.152041,0.537795,-0.023362,0.166704,0.470395,-0.036995,0.176402,0.426692,-0.043234,0.186208,0.386084,-0.046724
