t,missing,delta_l1,delta_l1_wrist,delta_angles,delta_base_l1,delta_base_l1_wrist,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
33,0,,,,0.000000,0.000000,0.225630,0.713210,0.000000,0.284726,0.703618,-0.024951,0.337414,0.667405,-0.036264,0.374718,0.623075,-0.045780,0.405681,0.587299,-0.054846,0.310325,0.551767,-0.021429,0.340413,0.485369,-0.037744,0.355199,0.442437,-0.049939,0.365454,0.403594,-0.058780,0.278340,0.528220,-0.021279,0.300478,0.445375,-0.036171,0.312708,0.394867,-0.047878,0.318834,0.352092,-0.055858,0.245010,0.525235,-0.024314,0.243868,0.445965,-0.040648,0.244168,0.395810,-0.051812,0.245197,0.351774,-0.058780,0.211660,0.538694,-0.029596,0.204384,0.476999,-0.045405,0.200750,0.437068,-0.053048,0.199966,0.398609,-0.057244
59,0,0.019962,0.026492,0.037074,0.019962,0.026492,0.225527,0.712609,0.000000,0.284806,0.702922,-0.024726,0.337175,0.666733,-0.035996,0.374646,0.622660,-0.045491,0.405742,0.587261,-0.054574,0.310201,0.551828,-0.021101,0.339928,0.485439,-0.037398,0.354642,0.442843,-0.049640,0.364898,0.404099,-0.058536,0.278234,0.528093,-0.021026,0.300330,0.445606,-0.035791,0.312676,0.395283,-0.047434,0.319103,0.352503,-0.055433,0.244869,0.525019,-0.024128,0.243891,0.445985,-0.040183,0.244379,0.396281,-0.051172,0.245656,0.352460,-0.058087,0.211474,0.538354,-0.029511,0.204334,0.477173,-0.044967,0.200856,0.437563,-0.052331,0.200221,0.399425,-0.056405
95,0,0.015867,0.024664,0.037478,0.018461,0.018002,0.225591,0.713120,0.000000,0.284463,0.703056,-0.024843,0.337016,0.666845,-0.036305,0.374589,0.623200,-0.045960,0.405483,0.587523,-0.055129,0.309763,0.551499,-0.021358,0.339868,0.485205,-0.037740,0.354654,0.442449,-0.050060,0.364927,0.403750,-0.058968,0.277832,0.527589,-0.021265,0.300029,0.445416,-0.036007,0.312325,0.394967,-0.047637,0.318782,0.352240,-0.055576,0.244452,0.524430,-0.024340,0.243636,0.445673,-0.040331,0.244286,0.396092,-0.051252,0.245587,0.352396,-0.058074,0.211210,0.537897,-0.029689,0.204294,0.476966,-0.045177,0.200616,0.437170,-0.052520,0.199754,0.399348,-0.056471
125,0,0.020022,0.027905,0.036373,0.019154,0.026988,0.225461,0.714214,0.000000,0.284398,0.703744,-0.024551,0.336685,0.667009,-0.035790,0.374383,0.623155,-0.045293,0.405336,0.587624,-0.054329,0.310003,0.552009,-0.021153,0.339828,0.485699,-0.037414,0.354592,0.442828,-0.049624,0.364941,0.404183,-0.058474,0.277928,0.528268,-0.021283,0.300098,0.445417,-0.036051,0.312339,0.394857,-0.047608,0.318596,0.352199,-0.055486,0.244478,0.525324,-0.024588,0.243385,0.445933,-0.040737,0.243827,0.395908,-0.051715,0.245032,0.351903,-0.058548,0.210963,0.539068,-0.030133,0.204078,0.477362,-0.045704,0.200499,0.437310,-0.053134,0.199778,0.398890,-0.057167
157,0,0.023826,0.017599,0.058320,0.034990,0.030323,0.224978,0.715132,0.000000,0.284435,0.704147,-0.024778,0.336863,0.667625,-0.036098,0.374287,0.623411,-0.045694,0.405288,0.587214,-0.054840,0.309304,0.552399,-0.020898,0.339424,0.486278,-0.037260,0.354453,0.443520,-0.049668,0.364707,0.404397,-0.058739,0.277524,0.528910,-0.020954,0.299815,0.446266,-0.035779,0.311937,0.395763,-0.047568,0.318207,0.352627,-0.055703,0.244324,0.525940,-0.024234,0.243285,0.447100,-0.040484,0.243716,0.397029,-0.051579,0.244738,0.352488,-0.058551,0.210936,0.539666,-0.029782,0.203724,0.478223,-0.045469,0.200224,0.438218,-0.052929,0.199511,0.399469,-0.057015
194,0,0.015543,0.017246,0.065815,0.040929,0.028384,0.224992,0.714933,0.000000,0.284395,0.704224,-0.024585,0.336484,0.667139,-0.035874,0.374061,0.623304,-0.045420,0.405306,0.588054,-0.054571,0.309366,0.552442,-0.021210,0.339114,0.486253,-0.037543,0.354123,0.443541,-0.049883,0.364312,0.404618,-0.058884,0.277298,0.528983,-0.021303,0.299347,0.446677,-0.036081,0.311713,0.396183,-0.047745,0.318060,0.353191,-0.055809,0.243967,0.525963,-0.024566,0.243070,0.446987,-0.040694,0.243606,0.396946,-0.051796,0.244780,0.352718,-0.058772,0.210941,0.539729,-0.030099,0.203534,0.477989,-0.045720,0.199634,0.437762,-0.053258,0.198492,0.399118,-0.057422
221,0,0.031496,0.037366,0.040161,0.055266,0.031798,0.224605,0.714188,0.000000,0.283664,0.704040,-0.024648,0.336256,0.667343,-0.035756,0.373968,0.623554,-0.045106,0.404743,0.587842,-0.054008,0.309331,0.551895,-0.020683,0.339488,0.485787,-0.036598,0.354296,0.443196,-0.048697,0.364390,0.404518,-0.057486,0.277226,0.528479,-0.020590,0.299291,0.445931,-0.034989,0.311682,0.395695,-0.046453,0.318001,0.353208,-0.054345,0.243719,0.525539,-0.023694,0.242819,0.446635,-0.039421,0.243567,0.396772,-0.050380,0.244823,0.352723,-0.057262,0.210304,0.539224,-0.029080,0.203271,0.477864,-0.044396,0.199525,0.437838,-0.051764,0.198585,0.399417,-0.055841
253,0,0.024816,0.026701,0.044735,0.047160,0.026175,0.224803,0.714427,0.000000,0.284083,0.703856,-0.024511,0.336455,0.667482,-0.035794,0.373772,0.623703,-0.045430,0.404847,0.588179,-0.054598,0.309136,0.552108,-0.020657,0.338932,0.485976,-0.036935,0.353640,0.443142,-0.049284,0.363848,0.404326,-0.058265,0.277122,0.528789,-0.020863,0.298961,0.446241,-0.035663,0.311286,0.395677,-0.047451,0.317687,0.352720,-0.055571,0.243715,0.525804,-0.024268,0.242725,0.446740,-0.040453,0.243490,0.396646,-0.051567,0.244787,0.352474,-0.058602,0.210216,0.539543,-0.029937,0.203016,0.478164,-0.045617,0.199392,0.438134,-0.053176,0.198518,0.399691,-0.057330
301,0,0.017440,0.017850,0.050235,0.050843,0.023085,0.224213,0.714261,0.000000,0.283413,0.703555,-0.024709,0.335764,0.666794,-0.035998,0.373425,0.623199,-0.045567,0.404683,0.587602,-0.054725,0.308941,0.552105,-0.020784,0.339006,0.485490,-0.037026,0.353841,0.442856,-0.049343,0.364048,0.403833,-0.058351,0.276946,0.528387,-0.020784,0.298922,0.446699,-0.035493,0.311030,0.396177,-0.047324,0.317284,0.353082,-0.055510,0.243614,0.525339,-0.023998,0.242653,0.446776,-0.040072,0.242969,0.396712,-0.051249,0.244079,0.352351,-0.058389,0.210325,0.539054,-0.029493,0.203018,0.478086,-0.045156,0.199020,0.438115,-0.052782,0.197870,0.399601,-0.056968
334,0,0.021537,0.019615,0.063358,0.065510,0.035675,0.224126,0.714695,0.000000,0.283476,0.703956,-0.024139,0.336058,0.667524,-0.035191,0.373131,0.623609,-0.044656,0.404196,0.588042,-0.053655,0.309007,0.552294,-0.020219,0.338852,0.486037,-0.036274,0.353436,0.443253,-0.048502,0.363682,0.404383,-0.057426,0.277007,0.528795,-0.020517,0.298878,0.446300,-0.035060,0.311065,0.395877,-0.046710,0.317285,0.353223,-0.054700,0.243675,0.525789,-0.023990,0.242544,0.446638,-0.039877,0.242974,0.396559,-0.050892,0.244233,0.352458,-0.057799,0.210202,0.539620,-0.029684,0.202991,0.478342,-0.045179,0.199325,0.438193,-0.052572,0.198470,0.399835,-0.056642
367,0,0.014544,0.012832,0.042413,0.072947,0.041691,0.223692,0.714951,0.000000,0.283239,0.704603,-0.024543,0.335766,0.668012,-0.035570,0.372969,0.624016,-0.044930,0.403919,0.588268,-0.053804,0.308531,0.552168,-0.020256,0.338525,0.486114,-0.036300,0.353265,0.443360,-0.048562,0.363474,0.404261,-0.057585,0.276679,0.528684,-0.020312,0.298489,0.446579,-0.034896,0.310742,0.396029,-0.046690,0.317102,0.352928,-0.054815,0.243369,0.525690,-0.023607,0.242265,0.446822,-0.039651,0.242796,0.396811,-0.050809,0.244163,0.352543,-0.057848,0.210104,0.539340,-0.029167,0.202656,0.478096,-0.044855,0.198962,0.437980,-0.052419,0.198128,0.399514,-0.056575
402,0,0.019672,0.022355,0.030161,0.070480,0.024182,0.223798,0.714800,0.000000,0.283344,0.704436,-0.024655,0.335641,0.667715,-0.035794,0.372881,0.623560,-0.045230,0.403963,0.588217,-0.054178,0.308594,0.552498,-0.020668,0.338690,0.486494,-0.036843,0.353647,0.443851,-0.049086,0.363897,0.405030,-0.058072,0.276515,0.528907,-0.020687,0.298493,0.447061,-0.035476,0.310763,0.396863,-0.047214,0.317142,0.354116,-0.055339,0.243248,0.525774,-0.023907,0.242200,0.447113,-0.040138,0.242723,0.397101,-0.051333,0.244118,0.352936,-0.058372,0.210097,0.539490,-0.029411,0.202609,0.478575,-0.045230,0.198809,0.438580,-0.052943,0.198025,0.400143,-0.057211
441,0,0.019592,0.017871,0.043532,0.074293,0.016876,0.223819,0.714947,0.000000,0.282918,0.704740,-0.024769,0.334996,0.668355,-0.036051,0.372665,0.624200,-0.045540,0.403791,0.588464,-0.054544,0.308556,0.553555,-0.021145,0.338486,0.487467,-0.037415,0.353477,0.444609,-0.049724,0.363549,0.405454,-0.058728,0.276556,0.529540,-0.021108,0.298731,0.447320,-0.035864,0.310856,0.396663,-0.047632,0.317129,0.353370,-0.055702,0.243181,0.526177,-0.024246,0.242297,0.447452,-0.040273,0.243062,0.397517,-0.051331,0.244386,0.353169,-0.058317,0.209775,0.539718,-0.029663,0.202405,0.478498,-0.045167,0.198763,0.438681,-0.052601,0.198049,0.400033,-0.056710
479,0,0.015718,0.023250,0.056558,0.073896,0.029975,0.223431,0.714542,0.000000,0.283068,0.704332,-0.024825,0.335787,0.667641,-0.035976,0.372770,0.623331,-0.045390,0.404098,0.587893,-0.054319,0.308397,0.552798,-0.020640,0.338504,0.487156,-0.036854,0.353456,0.444539,-0.049276,0.363797,0.405436,-0.058391,0.276394,0.529251,-0.020603,0.298489,0.447503,-0.035434,0.310693,0.397140,-0.047408,0.317079,0.353557,-0.055701,0.243046,0.526207,-0.023779,0.242434,0.447597,-0.040048,0.243053,0.397829,-0.051293,0.244448,0.353334,-0.058391,0.209744,0.539769,-0.029252,0.202734,0.478537,-0.045054,0.199214,0.438597,-0.052712,0.198482,0.400097,-0.056934
509,0,0.016470,0.013785,0.039075,0.072279,0.035222,0.223491,0.714368,0.000000,0.282928,0.704249,-0.024540,0.335776,0.667142,-0.035523,0.372838,0.622692,-0.044829,0.404249,0.587943,-0.053667,0.308556,0.552937,-0.020494,0.338600,0.486912,-0.036717,0.353512,0.444193,-0.049117,0.363883,0.405179,-0.058180,0.276568,0.529154,-0.020531,0.298480,0.447122,-0.035244,0.310524,0.396682,-0.047029,0.316945,0.353653,-0.055085,0.243213,0.525835,-0.023776,0.242563,0.446945,-0.039868,0.243218,0.396909,-0.050870,0.244789,0.352727,-0.057770,0.209950,0.539301,-0.029314,0.202805,0.478042,-0.044978,0.199174,0.438075,-0.052399,0.198435,0.399610,-0.056465
540,0,0.016515,0.020626,0.059475,0.061450,0.020913,0.223767,0.713964,0.000000,0.283131,0.703847,-0.024684,0.335412,0.667140,-0.035841,0.372658,0.623118,-0.045264,0.403928,0.588121,-0.054219,0.308180,0.552636,-0.021120,0.338547,0.486575,-0.037315,0.353425,0.443644,-0.049592,0.363783,0.404768,-0.058548,0.276257,0.529011,-0.021083,0.298541,0.446778,-0.035748,0.310756,0.396307,-0.047465,0.317009,0.353500,-0.055563,0.243108,0.525770,-0.024180,0.242685,0.447100,-0.040151,0.243505,0.397021,-0.051271,0.244860,0.352775,-0.058287,0.209819,0.539206,-0.029554,0.202664,0.478054,-0.045114,0.199100,0.437913,-0.052652,0.198384,0.399426,-0.056794
568,0,0.033812,0.036717,0.030289,0.081292,0.049652,0.224139,0.713952,0.000000,0.283226,0.703480,-0.024317,0.335703,0.666394,-0.035263,0.372827,0.622242,-0.044569,0.404266,0.587101,-0.053371,0.308614,0.551583,-0.019823,0.338683,0.485877,-0.035711,0.353569,0.443392,-0.047888,0.363767,0.404717,-0.056839,0.276567,0.528399,-0.019916,0.298365,0.446653,-0.034368,0.310392,0.396381,-0.046061,0.316596,0.353385,-0.054117,0.243119,0.525479,-0.023235,0.242583,0.447057,-0.039012,0.243375,0.397132,-0.050014,0.244901,0.352619,-0.056988,0.209767,0.538988,-0.028811,0.202753,0.478041,-0.044233,0.199067,0.438261,-0.051618,0.198305,0.399649,-0.055683
594,0,0.044024,0.046423,0.059515,0.057304,0.022909,0.223793,0.713911,0.000000,0.283254,0.703173,-0.024658,0.335566,0.666274,-0.036009,0.373054,0.622283,-0.045589,0.403845,0.586443,-0.054684,0.308144,0.552688,-0.021378,0.338234,0.486498,-0.038003,0.353314,0.443536,-0.050547,0.363804,0.404525,-0.059605,0.276295,0.528853,-0.021434,0.298294,0.446413,-0.036437,0.310531,0.396029,-0.048161,0.316895,0.353155,-0.056175,0.243033,0.525423,-0.024658,0.242627,0.446657,-0.040817,0.243505,0.396665,-0.051702,0.245002,0.352275,-0.058524,0.209872,0.538916,-0.030138,0.202862,0.477722,-0.045812,0.199264,0.437704,-0.053156,0.198337,0.399057,-0.057107
620,0,0.029131,0.027722,0.047891,0.058682,0.028984,0.224088,0.713858,0.000000,0.283206,0.703348,-0.024685,0.335616,0.666510,-0.035862,0.372790,0.622164,-0.045266,0.404099,0.586574,-0.054184,0.308390,0.551946,-0.020730,0.338542,0.485889,-0.036851,0.353466,0.443224,-0.049072,0.363722,0.404298,-0.057991,0.276669,0.528435,-0.020692,0.298936,0.445856,-0.035283,0.311087,0.395531,-0.046870,0.317328,0.352788,-0.054782,0.243468,0.525498,-0.023846,0.242813,0.446472,-0.039780,0.243501,0.396387,-0.050714,0.244928,0.352145,-0.057580,0.210101,0.539033,-0.029275,0.202996,0.477849,-0.044743,0.199394,0.437929,-0.052095,0.198564,0.399267,-0.056125
652,0,0.015304,0.020987,0.034760,0.064607,0.037484,0.223460,0.714013,0.000000,0.283018,0.703281,-0.024553,0.335539,0.666346,-0.035661,0.372746,0.622039,-0.045068,0.404076,0.586510,-0.054044,0.308681,0.551764,-0.020290,0.338314,0.485768,-0.036503,0.353020,0.442962,-0.048995,0.363315,0.403873,-0.058120,0.276688,0.528449,-0.020421,0.298578,0.446663,-0.035119,0.310727,0.396298,-0.047050,0.317083,0.353085,-0.055315,0.243188,0.525400,-0.023768,0.242794,0.447022,-0.039832,0.243523,0.397106,-0.050977,0.244968,0.352690,-0.058046,0.209594,0.539065,-0.029397,0.202799,0.477919,-0.045030,0.199294,0.437969,-0.052585,0.198624,0.399306,-0.056774
702,0,0.021977,0.027549,0.040638,0.052003,0.023431,0.223927,0.713709,0.000000,0.283499,0.702992,-0.024941,0.336118,0.666083,-0.036216,0.373026,0.621508,-0.045700,0.404401,0.586195,-0.054810,0.308740,0.551961,-0.021282,0.338171,0.486051,-0.037691,0.352903,0.443185,-0.050143,0.363310,0.404140,-0.059253,0.276601,0.528561,-0.021188,0.298612,0.446818,-0.036029,0.310500,0.396145,-0.047865,0.316843,0.353017,-0.056042,0.243390,0.525467,-0.024325,0.242880,0.447050,-0.040435,0.243567,0.396959,-0.051561,0.245077,0.352598,-0.058655,0.210039,0.539059,-0.029757,0.202936,0.477902,-0.045438,0.199325,0.437887,-0.053055,0.198708,0.399259,-0.057311
734,0,0.020344,0.019690,0.055997,0.060262,0.028051,0.223966,0.713866,0.000000,0.283414,0.703363,-0.024811,0.335553,0.666572,-0.036099,0.372755,0.622224,-0.045599,0.404228,0.587018,-0.054614,0.308410,0.552447,-0.020993,0.338360,0.486445,-0.037273,0.353126,0.443617,-0.049697,0.363492,0.404480,-0.058750,0.276478,0.528594,-0.020899,0.298555,0.446584,-0.035596,0.310826,0.396072,-0.047313,0.317186,0.352689,-0.055359,0.243157,0.525335,-0.023992,0.242570,0.446944,-0.039936,0.243533,0.397060,-0.050852,0.245160,0.352805,-0.057744,0.209678,0.538874,-0.029375,0.202663,0.477957,-0.044854,0.199277,0.438184,-0.052156,0.198768,0.399729,-0.056179
766,0,0.015698,0.018559,0.046547,0.069889,0.040033,0.223740,0.713544,0.000000,0.283131,0.702842,-0.024765,0.335420,0.666306,-0.035954,0.372833,0.621941,-0.045352,0.404118,0.586362,-0.054304,0.308414,0.551929,-0.020494,0.338342,0.486140,-0.036644,0.353118,0.443511,-0.049082,0.363406,0.404456,-0.058182,0.276442,0.528474,-0.020420,0.298400,0.446470,-0.035021,0.310403,0.396187,-0.046882,0.316753,0.353058,-0.055087,0.243301,0.525399,-0.023534,0.242685,0.447125,-0.039460,0.243609,0.397108,-0.050574,0.245192,0.352548,-0.057623,0.210067,0.538992,-0.028961,0.202981,0.478199,-0.044457,0.199388,0.438479,-0.051917,0.198664,0.399896,-0.056056
794,0,0.020328,0.019972,0.050617,0.060332,0.036460,0.223729,0.713334,0.000000,0.282706,0.703263,-0.025030,0.335324,0.666696,-0.036361,0.372819,0.622301,-0.045848,0.404179,0.586672,-0.054794,0.308134,0.551792,-0.021023,0.338556,0.485991,-0.037331,0.353494,0.443481,-0.049724,0.363786,0.404623,-0.058708,0.276256,0.528123,-0.020762,0.298624,0.446040,-0.035392,0.310848,0.396154,-0.047003,0.317182,0.353753,-0.054943,0.243139,0.524968,-0.023707,0.242941,0.446557,-0.039586,0.243959,0.396926,-0.050321,0.245584,0.352898,-0.057068,0.210171,0.538438,-0.028981,0.203161,0.477486,-0.044431,0.199600,0.437427,-0.051663,0.198776,0.398955,-0.055539
829,0,0.019012,0.017939,0.024666,0.058005,0.036098,0.224088,0.713315,0.000000,0.283233,0.703175,-0.024760,0.335870,0.666466,-0.035936,0.373051,0.622131,-0.045340,0.404322,0.586698,-0.054259,0.308723,0.551244,-0.020562,0.338954,0.485402,-0.036571,0.353798,0.443038,-0.048848,0.364017,0.404264,-0.057804,0.276586,0.527850,-0.020450,0.298847,0.445779,-0.034985,0.310984,0.395533,-0.046684,0.317265,0.352680,-0.054744,0.243274,0.524846,-0.023528,0.242879,0.446289,-0.039407,0.243887,0.396451,-0.050378,0.245699,0.352234,-0.057282,0.209862,0.538520,-0.028921,0.203100,0.477507,-0.044444,0.199715,0.437524,-0.051833,0.199169,0.399005,-0.055863
862,0,0.015819,0.015731,0.037981,0.054020,0.031245,0.223932,0.713029,0.000000,0.283303,0.702596,-0.024848,0.336090,0.666235,-0.036087,0.372963,0.622026,-0.045552,0.404012,0.586433,-0.054588,0.308608,0.551004,-0.020685,0.338602,0.484985,-0.036927,0.353500,0.442362,-0.049361,0.363750,0.403409,-0.058434,0.276554,0.527680,-0.020592,0.298660,0.445991,-0.035359,0.310713,0.395500,-0.047233,0.317020,0.352469,-0.055410,0.243289,0.524908,-0.023728,0.242927,0.446513,-0.039765,0.244024,0.396704,-0.050817,0.245550,0.352493,-0.057762,0.209908,0.538469,-0.029180,0.203170,0.477455,-0.044843,0.199764,0.437453,-0.052311,0.198990,0.398975,-0.056343
892,0,0.013516,0.017392,0.041255,0.047651,0.029304,0.224516,0.713126,0.000000,0.283486,0.702973,-0.024956,0.335767,0.666516,-0.036287,0.372921,0.622251,-0.045811,0.403988,0.586612,-0.054869,0.308798,0.551466,-0.021098,0.338921,0.485155,-0.037350,0.353737,0.442492,-0.049688,0.364021,0.403545,-0.058671,0.276815,0.528138,-0.020911,0.298854,0.446057,-0.035598,0.311058,0.395651,-0.047302,0.317302,0.352998,-0.055353,0.243498,0.525267,-0.023949,0.243060,0.446593,-0.039884,0.243993,0.396680,-0.050880,0.245516,0.352443,-0.057814,0.210120,0.538908,-0.029280,0.203063,0.477964,-0.044842,0.199583,0.437967,-0.052297,0.198827,0.399376,-0.056397
924,0,0.010616,0.012137,0.023282,0.051888,0.033173,0.224258,0.712789,0.000000,0.283295,0.702569,-0.024849,0.335725,0.666131,-0.036193,0.372718,0.622104,-0.045749,0.404032,0.586234,-0.054802,0.308585,0.551350,-0.020863,0.338790,0.485271,-0.037087,0.353767,0.442713,-0.049400,0.363976,0.403838,-0.058341,0.276788,0.527865,-0.020751,0.298867,0.445689,-0.035411,0.311092,0.395414,-0.047128,0.317290,0.352734,-0.055100,0.243527,0.524921,-0.023843,0.243104,0.446347,-0.039751,0.243996,0.396385,-0.050741,0.245451,0.351992,-0.057634,0.210295,0.538685,-0.029227,0.203223,0.477818,-0.044743,0.199652,0.437998,-0.052083,0.198849,0.399430,-0.056069
958,0,0.016327,0.030204,0.038047,0.043953,0.029987,0.223803,0.713373,0.000000,0.282969,0.702965,-0.024900,0.335640,0.666014,-0.036232,0.372966,0.622002,-0.045774,0.404071,0.586206,-0.054869,0.308814,0.551737,-0.020986,0.338593,0.485245,-0.037350,0.353424,0.442504,-0.049800,0.363724,0.403479,-0.058858,0.277025,0.528178,-0.020930,0.299094,0.445942,-0.035672,0.311179,0.395475,-0.047489,0.317423,0.352355,-0.055615,0.243793,0.525020,-0.024080,0.243565,0.446460,-0.039996,0.244512,0.396472,-0.050993,0.246037,0.351984,-0.057926,0.210280,0.538258,-0.029541,0.203492,0.477460,-0.045028,0.200117,0.437521,-0.052372,0.199411,0.398958,-0.056435
986,0,0.025994,0.020964,0.067477,0.053721,0.046154,0.223911,0.712881,0.000000,0.283434,0.702520,-0.025048,0.336018,0.665945,-0.036292,0.372707,0.621418,-0.045725,0.404164,0.585971,-0.054690,0.308869,0.551137,-0.020378,0.338889,0.485158,-0.036554,0.353878,0.442402,-0.048975,0.364537,0.403462,-0.058052,0.277104,0.527715,-0.020135,0.299153,0.445596,-0.034760,0.311258,0.395173,-0.046546,0.317623,0.352495,-0.054653,0.243988,0.524642,-0.023180,0.243836,0.446000,-0.039187,0.244777,0.395999,-0.050245,0.246392,0.351570,-0.057230,0.210654,0.538056,-0.028559,0.203919,0.477032,-0.044230,0.200387,0.437021,-0.051776,0.199471,0.398374,-0.055923
