t,missing,delta_l1,delta_l1_wrist,delta_angles,delta_base_l1,delta_base_l1_wrist,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
31,0,,,,0.000000,0.000000,0.163684,0.697508,0.000000,0.223908,0.677923,-0.024876,0.275189,0.628653,-0.033756,0.308362,0.574771,-0.040798,0.336146,0.532088,-0.047151,0.241635,0.522148,-0.011983,0.261975,0.452405,-0.024895,0.268287,0.408267,-0.037249,0.271069,0.367467,-0.046594,0.207837,0.504796,-0.010524,0.220091,0.422848,-0.021179,0.224073,0.372745,-0.032939,0.224163,0.330150,-0.041764,0.174402,0.504384,-0.012642,0.178537,0.428832,-0.024189,0.180492,0.382034,-0.033032,0.181633,0.340794,-0.039125,0.140377,0.517021,-0.017482,0.141116,0.457163,-0.028703,0.141897,0.418764,-0.033366,0.143498,0.382703,-0.035856
73,0,0.032988,0.019136,0.030288,0.032988,0.019136,0.162958,0.698337,0.000000,0.223261,0.678572,-0.025031,0.274493,0.629396,-0.033871,0.307877,0.575435,-0.040906,0.335879,0.532706,-0.047233,0.241517,0.522115,-0.011520,0.261691,0.452656,-0.024287,0.267884,0.408729,-0.036718,0.270544,0.368155,-0.046154,0.207602,0.504966,-0.010022,0.219851,0.423546,-0.020509,0.223623,0.373451,-0.032364,0.223523,0.330810,-0.041315,0.174072,0.504785,-0.012153,0.178119,0.429594,-0.023635,0.179925,0.383088,-0.032624,0.180731,0.341906,-0.038859,0.139593,0.517686,-0.017010,0.140352,0.458097,-0.028251,0.141331,0.419899,-0.032996,0.143133,0.384042,-0.035565
123,0,0.020953,0.022326,0.036018,0.048977,0.030229,0.162658,0.698344,0.000000,0.223510,0.678927,-0.024759,0.274505,0.630362,-0.033552,0.307822,0.576195,-0.040613,0.335888,0.533656,-0.047059,0.241189,0.523335,-0.011280,0.261307,0.453616,-0.024107,0.267597,0.409587,-0.036533,0.270231,0.368854,-0.045941,0.207530,0.506013,-0.009883,0.220261,0.424185,-0.020456,0.224006,0.374002,-0.032379,0.223959,0.331392,-0.041321,0.173966,0.505733,-0.012081,0.178099,0.430125,-0.023660,0.180056,0.383273,-0.032751,0.180913,0.342127,-0.039011,0.139615,0.518291,-0.016981,0.140246,0.458546,-0.028224,0.141082,0.420392,-0.032956,0.142725,0.384910,-0.035527
157,0,0.015356,0.010807,0.028999,0.052444,0.024788,0.162832,0.698884,0.000000,0.223608,0.679353,-0.024878,0.274410,0.630927,-0.033828,0.307530,0.576997,-0.041048,0.335944,0.534401,-0.047635,0.241715,0.523405,-0.011434,0.261682,0.453895,-0.024283,0.267769,0.410071,-0.036750,0.270481,0.369397,-0.046221,0.207868,0.506041,-0.010048,0.220403,0.424212,-0.020561,0.224188,0.374329,-0.032433,0.223970,0.331788,-0.041383,0.174195,0.505748,-0.012272,0.178322,0.430349,-0.023817,0.180182,0.383815,-0.032823,0.181119,0.342721,-0.039038,0.139639,0.518577,-0.017202,0.140252,0.458683,-0.028413,0.141183,0.420753,-0.033065,0.143007,0.385368,-0.035540
203,0,0.020173,0.017071,0.037379,0.063799,0.031117,0.162433,0.699516,0.000000,0.223202,0.679936,-0.025292,0.274030,0.631760,-0.034443,0.307257,0.577607,-0.041750,0.335350,0.534459,-0.048385,0.241427,0.524090,-0.011817,0.261939,0.454518,-0.024752,0.268050,0.410625,-0.037239,0.270873,0.370008,-0.046707,0.207601,0.506377,-0.010251,0.220409,0.424516,-0.020838,0.224233,0.374476,-0.032710,0.224038,0.331826,-0.041638,0.173986,0.506113,-0.012320,0.178256,0.430639,-0.023931,0.180211,0.384229,-0.032952,0.181089,0.343371,-0.039140,0.139596,0.519042,-0.017129,0.140192,0.459200,-0.028330,0.141250,0.421256,-0.032971,0.143108,0.385989,-0.035431
238,0,0.019155,0.019886,0.043279,0.070205,0.018086,0.162832,0.699820,0.000000,0.223442,0.679808,-0.025054,0.274449,0.631290,-0.034071,0.307683,0.577377,-0.041333,0.335769,0.534484,-0.047942,0.241394,0.524229,-0.011603,0.261294,0.454771,-0.024587,0.267416,0.410886,-0.037133,0.270359,0.370329,-0.046635,0.207562,0.506811,-0.010147,0.220092,0.425183,-0.020872,0.223717,0.374967,-0.032820,0.223672,0.332219,-0.041781,0.174005,0.506568,-0.012331,0.177866,0.431283,-0.024102,0.179732,0.384749,-0.033119,0.180744,0.343872,-0.039280,0.139744,0.519739,-0.017232,0.140275,0.459927,-0.028545,0.141181,0.421848,-0.033212,0.142944,0.386476,-0.035714
286,0,0.013086,0.011612,0.024330,0.081958,0.025027,0.162582,0.699847,0.000000,0.222951,0.679970,-0.025131,0.273909,0.631778,-0.034203,0.307157,0.578112,-0.041506,0.335135,0.535061,-0.048175,0.241123,0.524399,-0.011606,0.261143,0.454813,-0.024590,0.267394,0.411097,-0.037147,0.270322,0.370314,-0.046685,0.207329,0.507136,-0.010144,0.219821,0.425536,-0.020827,0.223472,0.375387,-0.032825,0.223371,0.332616,-0.041841,0.173843,0.507011,-0.012314,0.177926,0.431866,-0.023994,0.179846,0.385321,-0.033011,0.180829,0.344301,-0.039196,0.139490,0.520025,-0.017232,0.140315,0.460180,-0.028521,0.141259,0.422228,-0.033179,0.143021,0.386621,-0.035656
330,0,0.014227,0.016296,0.027856,0.089049,0.034154,0.162147,0.699797,0.000000,0.222910,0.680183,-0.025270,0.273832,0.632086,-0.034443,0.307103,0.578357,-0.041794,0.334841,0.535281,-0.048492,0.240982,0.524907,-0.012011,0.260742,0.454969,-0.025102,0.266964,0.410957,-0.037718,0.269980,0.369920,-0.047264,0.207157,0.507437,-0.010476,0.219558,0.425891,-0.021232,0.223228,0.375802,-0.033234,0.223155,0.333042,-0.042240,0.173632,0.507085,-0.012551,0.177893,0.431925,-0.024209,0.179999,0.385257,-0.033197,0.181036,0.344132,-0.039374,0.139311,0.520057,-0.017380,0.140163,0.460281,-0.028638,0.141215,0.422245,-0.033252,0.142934,0.386656,-0.035671
365,0,0.018804,0.021852,0.045742,0.089678,0.031397,0.161584,0.700023,0.000000,0.222420,0.680660,-0.025091,0.273805,0.631961,-0.034012,0.306744,0.577899,-0.041112,0.334902,0.535452,-0.047542,0.241023,0.524916,-0.012016,0.260798,0.454921,-0.024942,0.266818,0.410533,-0.037376,0.269409,0.369512,-0.046762,0.206968,0.507573,-0.010445,0.219336,0.425763,-0.021076,0.222911,0.375421,-0.032897,0.222674,0.332654,-0.041744,0.173484,0.507123,-0.012434,0.177597,0.431619,-0.023976,0.179533,0.384991,-0.032804,0.180356,0.344049,-0.038807,0.139106,0.519779,-0.017164,0.139922,0.459853,-0.028306,0.140866,0.421793,-0.032822,0.142606,0.386404,-0.035146
453,0,0.014391,0.018234,0.034366,0.089796,0.028408,0.161846,0.699601,0.000000,0.222435,0.679922,-0.024851,0.273469,0.631433,-0.033712,0.306757,0.577649,-0.040804,0.335195,0.535633,-0.047282,0.240962,0.524656,-0.011690,0.260756,0.454722,-0.024609,0.266554,0.410566,-0.037025,0.269042,0.369742,-0.046389,0.206888,0.507167,-0.010173,0.219172,0.425325,-0.020867,0.222815,0.375068,-0.032688,0.222624,0.332384,-0.041474,0.173165,0.506854,-0.012221,0.177246,0.431499,-0.023846,0.179050,0.384707,-0.032725,0.179918,0.343855,-0.038719,0.139049,0.519557,-0.016968,0.139890,0.459666,-0.028165,0.140780,0.421827,-0.032707,0.142462,0.386666,-0.034996
