t,missing,delta_l1,delta_l1_wrist,delta_angles,delta_base_l1,delta_base_l1_wrist,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
31,0,,,,0.000000,0.000000,0.186567,0.774263,0.000000,0.246626,0.770787,-0.027802,0.301706,0.734475,-0.038985,0.341286,0.692816,-0.047865,0.374754,0.661823,-0.055972,0.277107,0.613775,-0.019603,0.305165,0.549692,-0.033992,0.318956,0.508057,-0.046539,0.328429,0.468950,-0.056303,0.246152,0.589704,-0.017770,0.267113,0.513191,-0.030013,0.276605,0.464299,-0.041785,0.281080,0.421604,-0.050776,0.213507,0.584746,-0.019474,0.221899,0.509597,-0.032942,0.226188,0.463570,-0.043223,0.229551,0.421896,-0.050297,0.178674,0.595342,-0.024062,0.173910,0.534617,-0.038064,0.171339,0.495293,-0.045139,0.171093,0.457509,-0.049155
75,0,0.029772,0.026267,0.042430,0.029772,0.026267,0.186741,0.774159,0.000000,0.246668,0.770006,-0.027702,0.301589,0.734031,-0.038868,0.341114,0.692317,-0.047801,0.375016,0.661416,-0.055884,0.277209,0.613310,-0.018973,0.305321,0.549441,-0.033221,0.319145,0.507825,-0.045734,0.328649,0.468755,-0.055441,0.246360,0.589071,-0.017109,0.267280,0.512567,-0.029179,0.276784,0.463694,-0.040861,0.281130,0.421091,-0.049757,0.213684,0.583713,-0.018807,0.222029,0.508967,-0.032058,0.226015,0.463144,-0.042227,0.229167,0.421820,-0.049166,0.178797,0.594088,-0.023347,0.174253,0.533815,-0.037059,0.171721,0.494670,-0.043888,0.171372,0.457317,-0.047727
110,0,0.022053,0.020707,0.047082,0.036217,0.021147,0.187115,0.773481,0.000000,0.247032,0.769162,-0.028175,0.302135,0.733453,-0.039489,0.341859,0.691876,-0.048437,0.375622,0.660597,-0.056571,0.277402,0.612792,-0.019319,0.305410,0.549058,-0.033573,0.319088,0.507359,-0.046070,0.328609,0.468487,-0.055795,0.246696,0.588688,-0.017276,0.267440,0.512453,-0.029376,0.276917,0.463483,-0.041153,0.281472,0.420854,-0.050174,0.214020,0.583581,-0.018848,0.222109,0.508920,-0.032260,0.226193,0.463004,-0.042669,0.229539,0.421306,-0.049842,0.179083,0.594029,-0.023331,0.174172,0.534000,-0.037344,0.171431,0.494521,-0.044517,0.171075,0.456433,-0.048658
144,0,0.032849,0.039837,0.059628,0.037500,0.032696,0.187505,0.772816,0.000000,0.247518,0.769000,-0.027743,0.302504,0.733385,-0.039068,0.341713,0.691659,-0.048144,0.375526,0.660874,-0.056444,0.277736,0.612925,-0.019774,0.305738,0.549196,-0.034309,0.319500,0.507657,-0.046889,0.329006,0.468875,-0.056629,0.246791,0.589028,-0.018031,0.267703,0.512744,-0.030546,0.277345,0.463733,-0.042389,0.281944,0.421056,-0.051390,0.214203,0.584275,-0.019829,0.222318,0.509288,-0.033590,0.226518,0.463115,-0.044012,0.229958,0.421223,-0.051132,0.179511,0.594961,-0.024478,0.174593,0.534362,-0.038773,0.171912,0.494826,-0.046004,0.171663,0.456710,-0.050173
177,0,0.044158,0.047115,0.053481,0.057971,0.026803,0.187672,0.773393,0.000000,0.247796,0.769493,-0.027943,0.302712,0.733770,-0.039231,0.342030,0.692352,-0.048202,0.375722,0.661006,-0.056328,0.278060,0.612637,-0.019119,0.306270,0.549136,-0.033311,0.320010,0.507751,-0.045812,0.329531,0.469038,-0.055482,0.247376,0.588357,-0.017134,0.268311,0.512209,-0.029065,0.277926,0.463444,-0.040702,0.282392,0.420962,-0.049563,0.214779,0.583172,-0.018742,0.223081,0.508716,-0.031969,0.227045,0.463070,-0.042172,0.230141,0.421628,-0.049195,0.179922,0.593453,-0.023219,0.175118,0.533259,-0.036970,0.172529,0.494060,-0.043937,0.172312,0.456247,-0.047908
210,0,0.022374,0.031461,0.054543,0.052228,0.027917,0.186941,0.773103,0.000000,0.247440,0.769217,-0.028272,0.302713,0.733720,-0.039665,0.341978,0.691969,-0.048677,0.375980,0.660736,-0.056838,0.278300,0.612456,-0.019482,0.306366,0.549025,-0.033774,0.319976,0.507601,-0.046313,0.329481,0.468854,-0.056100,0.247424,0.588228,-0.017460,0.268551,0.512143,-0.029656,0.278015,0.463308,-0.041475,0.282368,0.420606,-0.050486,0.214680,0.583037,-0.019057,0.223273,0.508577,-0.032666,0.227266,0.462653,-0.043211,0.230434,0.420807,-0.050412,0.179622,0.593526,-0.023563,0.175056,0.533400,-0.037782,0.172282,0.493932,-0.045094,0.171781,0.455792,-0.049341
244,0,0.024160,0.035258,0.056598,0.041149,0.019264,0.187419,0.772834,0.000000,0.247345,0.768979,-0.027635,0.302067,0.733734,-0.038966,0.341581,0.692070,-0.048060,0.375427,0.661202,-0.056378,0.277814,0.613045,-0.019649,0.305867,0.549057,-0.034049,0.319676,0.507614,-0.046507,0.329342,0.468894,-0.056193,0.247062,0.588787,-0.017930,0.268002,0.511956,-0.030186,0.277378,0.463226,-0.041775,0.281806,0.420800,-0.050611,0.214473,0.583636,-0.019760,0.222862,0.508345,-0.033328,0.227025,0.462050,-0.043587,0.230336,0.420257,-0.050648,0.179628,0.594581,-0.024400,0.174859,0.534107,-0.038559,0.172237,0.494581,-0.045657,0.172046,0.456495,-0.049724
277,0,0.029578,0.038965,0.046310,0.040692,0.023530,0.186776,0.773626,0.000000,0.246970,0.769057,-0.027649,0.302106,0.733317,-0.038771,0.341598,0.691833,-0.047699,0.375123,0.660606,-0.055815,0.277632,0.612502,-0.018814,0.305460,0.548524,-0.033109,0.319289,0.507026,-0.045744,0.328954,0.467986,-0.055520,0.246680,0.588660,-0.017108,0.267595,0.512026,-0.029180,0.277066,0.463414,-0.040874,0.281651,0.421005,-0.049765,0.214040,0.583606,-0.019035,0.222278,0.508646,-0.032445,0.226290,0.462504,-0.042756,0.229619,0.420777,-0.049802,0.178866,0.594432,-0.023813,0.174527,0.533931,-0.037849,0.171965,0.494421,-0.044895,0.171773,0.456131,-0.048953
311,0,0.025999,0.021162,0.059973,0.037873,0.024992,0.186315,0.773493,0.000000,0.246797,0.769312,-0.028152,0.301432,0.733075,-0.039657,0.340737,0.690777,-0.048868,0.375049,0.659691,-0.057265,0.277365,0.612391,-0.019551,0.305322,0.548435,-0.034034,0.318919,0.506835,-0.046722,0.328341,0.467700,-0.056600,0.246419,0.588203,-0.017627,0.267346,0.511846,-0.029872,0.276656,0.463248,-0.041654,0.281127,0.420692,-0.050607,0.213735,0.582998,-0.019310,0.221950,0.508323,-0.032831,0.226111,0.462395,-0.043060,0.229503,0.420759,-0.050089,0.178837,0.593910,-0.023898,0.174063,0.533516,-0.037955,0.171602,0.494136,-0.044984,0.171470,0.456123,-0.049016
344,0,0.028403,0.024848,0.037753,0.050796,0.017756,0.186058,0.772790,0.000000,0.246263,0.768816,-0.027612,0.301161,0.732731,-0.038753,0.340627,0.690858,-0.047673,0.374660,0.659944,-0.055779,0.276835,0.612477,-0.019154,0.305088,0.548138,-0.033331,0.318675,0.506246,-0.045637,0.328023,0.467386,-0.055224,0.245943,0.588458,-0.017369,0.266734,0.511452,-0.029426,0.276167,0.462546,-0.040974,0.280661,0.420360,-0.049820,0.213352,0.583288,-0.019136,0.221580,0.507874,-0.032516,0.225619,0.461581,-0.042824,0.228876,0.420005,-0.049894,0.178370,0.593971,-0.023726,0.173566,0.533508,-0.037809,0.170899,0.493801,-0.045008,0.170628,0.455848,-0.049154
379,0,0.017130,0.018951,0.035278,0.058095,0.020716,0.186049,0.772923,0.000000,0.245926,0.768525,-0.027732,0.300938,0.731968,-0.038946,0.340357,0.690197,-0.047888,0.374298,0.659507,-0.056017,0.276816,0.611961,-0.019381,0.304570,0.547643,-0.033625,0.318044,0.505769,-0.046152,0.327250,0.466639,-0.055907,0.245784,0.588183,-0.017542,0.266466,0.511259,-0.029616,0.275749,0.462524,-0.041311,0.280302,0.420269,-0.050253,0.213094,0.583076,-0.019270,0.221450,0.507859,-0.032628,0.225323,0.461800,-0.042937,0.228437,0.420378,-0.050068,0.178058,0.593648,-0.023833,0.173554,0.533267,-0.037801,0.170861,0.493769,-0.044895,0.170446,0.455784,-0.048997
413,0,0.016722,0.012581,0.049901,0.068513,0.020533,0.185555,0.772772,0.000000,0.245678,0.768354,-0.028026,0.300484,0.732220,-0.039339,0.339870,0.690329,-0.048398,0.373885,0.659250,-0.056569,0.276376,0.611620,-0.019263,0.304506,0.547803,-0.033516,0.317968,0.506152,-0.046069,0.327079,0.467120,-0.055829,0.245340,0.587759,-0.017313,0.266173,0.511571,-0.029505,0.275312,0.462648,-0.041336,0.279533,0.420021,-0.050357,0.212576,0.582872,-0.018967,0.221017,0.508213,-0.032481,0.225047,0.462244,-0.042889,0.228287,0.420636,-0.050062,0.177472,0.593327,-0.023496,0.173107,0.533223,-0.037639,0.170467,0.493771,-0.044848,0.170054,0.455796,-0.048989
444,0,0.026684,0.030550,0.047897,0.090343,0.043325,0.185410,0.773169,0.000000,0.245141,0.768550,-0.027810,0.300166,0.731575,-0.039000,0.339549,0.689577,-0.047938,0.373475,0.658667,-0.056026,0.276079,0.611468,-0.019038,0.303844,0.547525,-0.033165,0.317296,0.505492,-0.045574,0.326569,0.466348,-0.055287,0.244918,0.587723,-0.017210,0.265535,0.510991,-0.029139,0.274680,0.462048,-0.040699,0.278890,0.419467,-0.049489,0.212190,0.582850,-0.018983,0.220645,0.507776,-0.032223,0.224495,0.461585,-0.042398,0.227448,0.419688,-0.049415,0.177079,0.593447,-0.023637,0.172541,0.533140,-0.037505,0.169898,0.493733,-0.044503,0.169426,0.455768,-0.048529
479,0,0.050706,0.037194,0.041204,0.114331,0.047111,0.184723,0.772907,0.000000,0.244582,0.768085,-0.028188,0.299070,0.731882,-0.039904,0.338468,0.689661,-0.049306,0.372415,0.658572,-0.057857,0.274929,0.611704,-0.020100,0.302737,0.547235,-0.034777,0.315988,0.505144,-0.047530,0.325259,0.465737,-0.057450,0.244013,0.587695,-0.018212,0.264492,0.510866,-0.030705,0.273583,0.462135,-0.042532,0.277884,0.419750,-0.051490,0.211405,0.582690,-0.019878,0.219852,0.507480,-0.033593,0.223845,0.461298,-0.043865,0.227139,0.419620,-0.050861,0.176606,0.593468,-0.024431,0.171833,0.532798,-0.038609,0.169167,0.493341,-0.045642,0.168789,0.455386,-0.049677
512,0,0.035193,0.022177,0.054063,0.145713,0.042493,0.183703,0.772109,0.000000,0.243521,0.767917,-0.028675,0.298140,0.731807,-0.040637,0.337076,0.689183,-0.050214,0.371105,0.657648,-0.058866,0.274449,0.611402,-0.020633,0.302442,0.546948,-0.035405,0.315609,0.504605,-0.048069,0.324275,0.464986,-0.057905,0.243535,0.587108,-0.018470,0.264150,0.510462,-0.031097,0.272978,0.461646,-0.042893,0.276761,0.419195,-0.051767,0.210741,0.582026,-0.019875,0.219123,0.506887,-0.033612,0.222982,0.461039,-0.043743,0.226124,0.419764,-0.050658,0.175710,0.592506,-0.024220,0.171073,0.532355,-0.038345,0.168334,0.493089,-0.045333,0.167786,0.455610,-0.049253
