t,missing,delta_l1,delta_l1_wrist,delta_angles,delta_base_l1,delta_base_l1_wrist,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
34,0,,,,0.000000,0.000000,0.197936,0.688503,0.000000,0.250949,0.685020,-0.027958,0.298649,0.651614,-0.040764,0.335442,0.613497,-0.050921,0.369098,0.589355,-0.060538,0.274955,0.542701,-0.026996,0.304057,0.485630,-0.043329,0.319572,0.447401,-0.055544,0.329513,0.411618,-0.064790,0.245868,0.518865,-0.025039,0.266587,0.446806,-0.039785,0.275829,0.401474,-0.050685,0.278797,0.361392,-0.058278,0.214778,0.515457,-0.026152,0.214615,0.445113,-0.042181,0.213170,0.399893,-0.052980,0.211426,0.358688,-0.059897,0.183126,0.529517,-0.029746,0.170094,0.474757,-0.045286,0.162020,0.439391,-0.052980,0.156736,0.404387,-0.057366
62,0,0.025029,0.022901,0.053189,0.025029,0.022901,0.198589,0.688652,0.000000,0.251987,0.685116,-0.027735,0.299369,0.650995,-0.040360,0.336344,0.612777,-0.050365,0.369726,0.588631,-0.059897,0.275526,0.542362,-0.026704,0.304756,0.485186,-0.042861,0.320157,0.447036,-0.054996,0.329797,0.411186,-0.064190,0.246222,0.519000,-0.024760,0.266464,0.447175,-0.039447,0.275504,0.401747,-0.050331,0.278439,0.361418,-0.058038,0.215134,0.515892,-0.025859,0.214844,0.445750,-0.041779,0.213361,0.400646,-0.052664,0.211677,0.359456,-0.059593,0.183537,0.529827,-0.029459,0.170466,0.475076,-0.045058,0.162112,0.439738,-0.052900,0.156414,0.404835,-0.057362
114,0,0.013277,0.012978,0.044766,0.029334,0.028027,0.198714,0.689147,0.000000,0.251888,0.685437,-0.027690,0.299242,0.651648,-0.040371,0.335881,0.613321,-0.050489,0.369358,0.589249,-0.060068,0.275813,0.542341,-0.026577,0.304937,0.485087,-0.042732,0.320051,0.446880,-0.054908,0.329620,0.411086,-0.064115,0.246541,0.519103,-0.024688,0.266717,0.447119,-0.039326,0.275717,0.402023,-0.050220,0.278672,0.361895,-0.057842,0.215278,0.516109,-0.025869,0.214868,0.445804,-0.041720,0.213346,0.400736,-0.052412,0.211547,0.359456,-0.059225,0.183593,0.530309,-0.029511,0.170413,0.475525,-0.044891,0.162130,0.440338,-0.052446,0.156586,0.405468,-0.056729
144,0,0.014159,0.017384,0.041597,0.033717,0.026623,0.198510,0.688858,0.000000,0.251500,0.685000,-0.027684,0.299090,0.651520,-0.040394,0.335942,0.613490,-0.050501,0.369496,0.589374,-0.060101,0.275586,0.542098,-0.026332,0.305150,0.485064,-0.042456,0.320486,0.446947,-0.054692,0.329879,0.410973,-0.063954,0.246316,0.518986,-0.024388,0.266874,0.447323,-0.039042,0.275882,0.402196,-0.050027,0.278830,0.362046,-0.057768,0.215162,0.515760,-0.025504,0.215011,0.446042,-0.041306,0.213694,0.400977,-0.052089,0.212030,0.359749,-0.059019,0.183581,0.529764,-0.029104,0.170568,0.475414,-0.044518,0.162500,0.439953,-0.052225,0.157140,0.404947,-0.056585
173,0,0.022994,0.023790,0.049294,0.020818,0.016046,0.198446,0.688640,0.000000,0.251424,0.685442,-0.028075,0.298889,0.652281,-0.040956,0.335705,0.614304,-0.051187,0.369101,0.589852,-0.060844,0.275327,0.542924,-0.027079,0.304805,0.485776,-0.043354,0.320389,0.447607,-0.055576,0.329979,0.411778,-0.064794,0.246146,0.519240,-0.024986,0.266568,0.447290,-0.039741,0.275751,0.401998,-0.050647,0.278692,0.361928,-0.058311,0.215066,0.515874,-0.025931,0.214802,0.445862,-0.041868,0.213431,0.400661,-0.052639,0.211876,0.359530,-0.059527,0.183519,0.529854,-0.029409,0.170478,0.475535,-0.044941,0.162363,0.439926,-0.052673,0.157103,0.404849,-0.057096
207,0,0.023490,0.027087,0.054153,0.032784,0.029259,0.197497,0.688895,0.000000,0.250797,0.685615,-0.027622,0.298497,0.652352,-0.040270,0.335438,0.613899,-0.050320,0.368929,0.589865,-0.059899,0.274957,0.543238,-0.026543,0.304698,0.486004,-0.042799,0.320314,0.447752,-0.054975,0.330184,0.411803,-0.064216,0.245676,0.519648,-0.024654,0.266376,0.447624,-0.039325,0.275481,0.402269,-0.050185,0.278561,0.362196,-0.057774,0.214531,0.516217,-0.025784,0.214529,0.446252,-0.041551,0.213255,0.401219,-0.052108,0.211764,0.360159,-0.058820,0.182876,0.530248,-0.029410,0.170056,0.475925,-0.044722,0.162112,0.440428,-0.052209,0.156919,0.405413,-0.056459
238,0,0.014964,0.025923,0.035997,0.037590,0.021233,0.197767,0.689467,0.000000,0.250507,0.685812,-0.027838,0.298228,0.652374,-0.040517,0.335036,0.614225,-0.050578,0.368630,0.590328,-0.060066,0.274683,0.543189,-0.026353,0.304095,0.486234,-0.042509,0.319353,0.448077,-0.054731,0.329092,0.412167,-0.063983,0.245598,0.519668,-0.024411,0.266139,0.447779,-0.039031,0.275178,0.402316,-0.049971,0.278168,0.361722,-0.057601,0.214452,0.516401,-0.025576,0.214340,0.446204,-0.041428,0.212890,0.401347,-0.052098,0.211298,0.359970,-0.058918,0.182723,0.530292,-0.029256,0.169887,0.475769,-0.044636,0.161904,0.440437,-0.052233,0.156701,0.405306,-0.056521
270,0,0.009607,0.011681,0.019710,0.040890,0.025605,0.197512,0.689151,0.000000,0.250497,0.685645,-0.027703,0.298351,0.652044,-0.040304,0.335030,0.613817,-0.050338,0.368295,0.589899,-0.059831,0.274576,0.542970,-0.026334,0.303939,0.485881,-0.042466,0.319278,0.447794,-0.054628,0.329101,0.411983,-0.063885,0.245367,0.519720,-0.024426,0.265912,0.447787,-0.039020,0.274867,0.402504,-0.049899,0.277682,0.362073,-0.057534,0.214332,0.516530,-0.025591,0.214218,0.446396,-0.041385,0.212776,0.401437,-0.052061,0.211215,0.360122,-0.058885,0.182765,0.530510,-0.029257,0.169865,0.476073,-0.044662,0.161824,0.440788,-0.052297,0.156555,0.405529,-0.056655
300,0,0.017040,0.017010,0.043846,0.054299,0.033715,0.196827,0.688924,0.000000,0.250058,0.685663,-0.027739,0.297687,0.652074,-0.040394,0.334725,0.614292,-0.050484,0.368377,0.590662,-0.060034,0.274039,0.543084,-0.026237,0.303383,0.486242,-0.042317,0.319000,0.448124,-0.054466,0.328604,0.412401,-0.063678,0.244923,0.519678,-0.024314,0.265489,0.447539,-0.038808,0.274634,0.402171,-0.049640,0.277684,0.361894,-0.057233,0.213888,0.516575,-0.025461,0.213815,0.446199,-0.041204,0.212498,0.401408,-0.051867,0.210917,0.360338,-0.058684,0.182203,0.530570,-0.029123,0.169418,0.476200,-0.044477,0.161381,0.441076,-0.052103,0.156022,0.406091,-0.056423
331,0,0.017677,0.023751,0.076458,0.064366,0.033107,0.196935,0.689412,0.000000,0.249729,0.685125,-0.027653,0.297280,0.652185,-0.040348,0.334155,0.614513,-0.050545,0.367537,0.590486,-0.060134,0.273545,0.543102,-0.025965,0.302590,0.486100,-0.042205,0.318052,0.447967,-0.054597,0.327814,0.411915,-0.063983,0.244589,0.519521,-0.024091,0.265182,0.448122,-0.038728,0.274282,0.402770,-0.049735,0.277272,0.362106,-0.057433,0.213642,0.516384,-0.025323,0.213482,0.446641,-0.041091,0.212132,0.401770,-0.051693,0.210583,0.360580,-0.058480,0.182160,0.530270,-0.029071,0.169183,0.476160,-0.044332,0.161183,0.440834,-0.051828,0.156065,0.405759,-0.056082
365,0,0.024387,0.024788,0.059623,0.058962,0.024344,0.196768,0.689142,0.000000,0.249460,0.685453,-0.027353,0.296925,0.651996,-0.040068,0.334036,0.614351,-0.050220,0.367147,0.590687,-0.059900,0.273873,0.543233,-0.026442,0.302832,0.486037,-0.042766,0.318169,0.447787,-0.055111,0.327721,0.411985,-0.064420,0.244528,0.519832,-0.024773,0.264772,0.447883,-0.039562,0.273810,0.402577,-0.050524,0.276727,0.362513,-0.058247,0.213403,0.516781,-0.026139,0.213162,0.446578,-0.041957,0.211840,0.401546,-0.052649,0.210287,0.360555,-0.059529,0.181901,0.530789,-0.029984,0.169011,0.476329,-0.045296,0.160940,0.440956,-0.052885,0.155620,0.406059,-0.057202
398,0,0.018288,0.027452,0.065481,0.071312,0.037054,0.196164,0.688956,0.000000,0.249436,0.685737,-0.027691,0.297410,0.652379,-0.040180,0.334076,0.614154,-0.050090,0.367005,0.590500,-0.059495,0.273610,0.543279,-0.026141,0.302587,0.486017,-0.042304,0.317979,0.447835,-0.054472,0.327587,0.412082,-0.063675,0.244422,0.519855,-0.024202,0.264915,0.447925,-0.038866,0.273981,0.402420,-0.049854,0.276782,0.362217,-0.057506,0.213320,0.516713,-0.025332,0.213198,0.446549,-0.041225,0.211732,0.401503,-0.052012,0.210089,0.360681,-0.058821,0.181673,0.530700,-0.028955,0.168932,0.476259,-0.044360,0.160887,0.441017,-0.052012,0.155579,0.406098,-0.056360
427,0,0.014600,0.014501,0.045907,0.072494,0.034209,0.196065,0.689028,0.000000,0.249129,0.685324,-0.028077,0.296941,0.652348,-0.040775,0.333849,0.613880,-0.050792,0.367582,0.590285,-0.060269,0.273189,0.543103,-0.026205,0.302339,0.485953,-0.042360,0.317825,0.447893,-0.054603,0.327576,0.412033,-0.063911,0.244251,0.519628,-0.024047,0.264775,0.447976,-0.038617,0.273812,0.402640,-0.049611,0.276794,0.362195,-0.057335,0.213242,0.516383,-0.025025,0.213095,0.446531,-0.040809,0.211695,0.401656,-0.051601,0.210083,0.360685,-0.058515,0.181679,0.530141,-0.028533,0.168814,0.475932,-0.043844,0.160671,0.440688,-0.051568,0.155368,0.405832,-0.055986
461,0,0.015645,0.014824,0.059847,0.067232,0.025547,0.195968,0.689102,0.000000,0.249074,0.685937,-0.028128,0.296728,0.652497,-0.040910,0.333796,0.614062,-0.051028,0.367102,0.590196,-0.060573,0.273160,0.543453,-0.026644,0.302149,0.486195,-0.042900,0.317653,0.447903,-0.055244,0.327404,0.411891,-0.064587,0.244135,0.519846,-0.024502,0.264621,0.448020,-0.039224,0.273611,0.402667,-0.050219,0.276588,0.362082,-0.057976,0.213060,0.516474,-0.025464,0.213119,0.446458,-0.041315,0.211809,0.401502,-0.052074,0.210282,0.360291,-0.058954,0.181412,0.530240,-0.028971,0.168729,0.476026,-0.044317,0.160827,0.440631,-0.051973,0.155626,0.405703,-0.056357
514,0,0.013750,0.019156,0.064323,0.068063,0.026828,0.196370,0.689124,0.000000,0.249274,0.685869,-0.028364,0.297057,0.652815,-0.041248,0.333527,0.614079,-0.051366,0.367115,0.590057,-0.060944,0.273421,0.543258,-0.026931,0.302140,0.486172,-0.043339,0.317429,0.447848,-0.055750,0.327224,0.411704,-0.065160,0.244261,0.519726,-0.024705,0.264439,0.448204,-0.039528,0.273435,0.402853,-0.050590,0.276448,0.362168,-0.058347,0.213108,0.516613,-0.025582,0.212859,0.446896,-0.041585,0.211657,0.401992,-0.052377,0.210245,0.360606,-0.059258,0.181457,0.530371,-0.029039,0.168744,0.476287,-0.044519,0.160820,0.441185,-0.052243,0.155574,0.406230,-0.056661
542,0,0.012693,0.012361,0.051328,0.068123,0.026903,0.195908,0.689010,0.000000,0.249123,0.685824,-0.028418,0.296852,0.652426,-0.041247,0.333326,0.614026,-0.051382,0.366621,0.589850,-0.060877,0.273204,0.542713,-0.026785,0.301989,0.485747,-0.043099,0.317376,0.447615,-0.055489,0.327080,0.411572,-0.064850,0.243956,0.519247,-0.024546,0.264332,0.447811,-0.039294,0.273344,0.402562,-0.050338,0.276232,0.362137,-0.058116,0.212850,0.516225,-0.025438,0.212874,0.446511,-0.041415,0.211644,0.401550,-0.052223,0.210012,0.360386,-0.059126,0.181296,0.530366,-0.028906,0.168548,0.476112,-0.044479,0.160611,0.440796,-0.052223,0.155270,0.405887,-0.056600
582,0,0.013822,0.014695,0.048788,0.070334,0.032831,0.196068,0.688907,0.000000,0.249016,0.686192,-0.028752,0.296639,0.652674,-0.041821,0.333231,0.614106,-0.052108,0.366670,0.589648,-0.061788,0.273304,0.542914,-0.027268,0.302102,0.485690,-0.043676,0.317310,0.447471,-0.056088,0.326808,0.411406,-0.065532,0.244118,0.519437,-0.024857,0.264360,0.447794,-0.039629,0.273187,0.402441,-0.050759,0.275949,0.362067,-0.058584,0.213063,0.516436,-0.025582,0.213359,0.446574,-0.041552,0.211907,0.401569,-0.052445,0.210272,0.360402,-0.059461,0.181527,0.530306,-0.028904,0.168693,0.476060,-0.044452,0.160481,0.440843,-0.052311,0.155108,0.406006,-0.056796
