t,missing,delta_l1,delta_l1_wrist,delta_angles,delta_base_l1,delta_base_l1_wrist,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
37,0,,,,0.000000,0.000000,0.157735,0.704449,0.000000,0.218731,0.686070,-0.030075,0.271059,0.638453,-0.041843,0.299303,0.582607,-0.051035,0.320507,0.533936,-0.059111,0.233298,0.519722,-0.019547,0.252864,0.448051,-0.035671,0.259465,0.402337,-0.049497,0.262015,0.360956,-0.059842,0.197571,0.501576,-0.017287,0.208854,0.418467,-0.031709,0.210224,0.365796,-0.045497,0.206701,0.321023,-0.055535,0.162293,0.503461,-0.019008,0.160575,0.424217,-0.034690,0.157774,0.374564,-0.046612,0.154260,0.329751,-0.054419,0.126348,0.521412,-0.023691,0.116497,0.458296,-0.039651,0.109796,0.416680,-0.048035,0.105107,0.376460,-0.052689
67,0,0.014957,0.015489,0.042965,0.014957,0.015489,0.158034,0.704353,0.000000,0.218548,0.685994,-0.030075,0.270684,0.638474,-0.041817,0.299240,0.582831,-0.050965,0.320306,0.534009,-0.058959,0.233435,0.520151,-0.019544,0.253171,0.448265,-0.035706,0.260010,0.402404,-0.049543,0.262793,0.360861,-0.059843,0.197554,0.501668,-0.017219,0.208794,0.418241,-0.031594,0.210250,0.365608,-0.045276,0.207025,0.321017,-0.055231,0.162209,0.503247,-0.018881,0.160471,0.424163,-0.034380,0.158127,0.374581,-0.046045,0.155013,0.330072,-0.053694,0.126439,0.520807,-0.023522,0.116520,0.457638,-0.039261,0.110010,0.416071,-0.047429,0.105629,0.375948,-0.051926
100,0,0.023629,0.021123,0.036390,0.032277,0.026481,0.158175,0.704539,0.000000,0.219081,0.686536,-0.029865,0.271163,0.638903,-0.041435,0.299923,0.583122,-0.050468,0.321343,0.534740,-0.058386,0.233778,0.519978,-0.019017,0.253397,0.448205,-0.034901,0.260150,0.402485,-0.048623,0.262787,0.361410,-0.058808,0.197993,0.501613,-0.016758,0.209045,0.417957,-0.030865,0.210557,0.365361,-0.044471,0.207128,0.320891,-0.054388,0.162528,0.503225,-0.018479,0.160846,0.424025,-0.033824,0.158394,0.374683,-0.045548,0.155330,0.330301,-0.053235,0.126540,0.520778,-0.023139,0.116601,0.457986,-0.038802,0.110127,0.416632,-0.046970,0.105757,0.376537,-0.051467
132,0,0.020151,0.034976,0.026371,0.029099,0.040863,0.157003,0.704595,0.000000,0.218383,0.686789,-0.030126,0.270766,0.639564,-0.041888,0.299656,0.583579,-0.051012,0.321219,0.534834,-0.058982,0.233579,0.520268,-0.019702,0.253532,0.448494,-0.035689,0.260456,0.402753,-0.049395,0.263334,0.361260,-0.059598,0.197783,0.501657,-0.017258,0.209222,0.418327,-0.031416,0.210601,0.365921,-0.044929,0.207079,0.321370,-0.054785,0.162442,0.502940,-0.018759,0.160733,0.424084,-0.034034,0.158155,0.374852,-0.045584,0.154855,0.330466,-0.053207,0.126379,0.520464,-0.023254,0.116512,0.457394,-0.038789,0.109974,0.416100,-0.046854,0.105541,0.376069,-0.051320
162,0,0.020715,0.030866,0.027509,0.030110,0.040327,0.157343,0.704857,0.000000,0.218549,0.686426,-0.030157,0.270827,0.638808,-0.041789,0.299308,0.582621,-0.050763,0.320360,0.533933,-0.058581,0.233759,0.519346,-0.019450,0.253546,0.447695,-0.035414,0.260177,0.401978,-0.049184,0.262537,0.360232,-0.059467,0.197787,0.501023,-0.016947,0.209164,0.418101,-0.031043,0.210651,0.365723,-0.044562,0.207090,0.321078,-0.054422,0.162177,0.502604,-0.018420,0.160412,0.423890,-0.033701,0.157792,0.374691,-0.045216,0.154497,0.330613,-0.052765,0.126278,0.520442,-0.022897,0.116311,0.457295,-0.038476,0.109725,0.415844,-0.046565,0.105266,0.375855,-0.050955
195,0,0.012904,0.018781,0.041013,0.036326,0.039742,0.157730,0.704792,0.000000,0.218661,0.686293,-0.029885,0.270752,0.639016,-0.041570,0.299092,0.582791,-0.050670,0.320251,0.534194,-0.058614,0.233367,0.519418,-0.019213,0.253623,0.447647,-0.035053,0.260503,0.401974,-0.048781,0.263100,0.360376,-0.059000,0.197456,0.501120,-0.016852,0.208905,0.417973,-0.030772,0.210397,0.365488,-0.044269,0.206742,0.320687,-0.054179,0.161958,0.502749,-0.018423,0.160110,0.423990,-0.033414,0.157615,0.374750,-0.044886,0.154491,0.330481,-0.052483,0.126006,0.520410,-0.022964,0.115926,0.457253,-0.038253,0.109405,0.415846,-0.046159,0.105077,0.375915,-0.050478
228,0,0.025652,0.021846,0.047817,0.038081,0.030438,0.157028,0.704338,0.000000,0.217627,0.686099,-0.030085,0.269959,0.639039,-0.041976,0.298935,0.583655,-0.051227,0.320202,0.534887,-0.059360,0.232731,0.519036,-0.019330,0.252688,0.447501,-0.035346,0.259287,0.401847,-0.049222,0.261585,0.360448,-0.059552,0.196961,0.500671,-0.016979,0.208501,0.417625,-0.030990,0.209795,0.365314,-0.044597,0.206088,0.320754,-0.054580,0.161516,0.502339,-0.018608,0.159810,0.423595,-0.033708,0.157384,0.374554,-0.045291,0.154153,0.330164,-0.052961,0.125516,0.520152,-0.023243,0.115627,0.457387,-0.038642,0.109038,0.416056,-0.046640,0.104558,0.375987,-0.051072
260,0,0.022870,0.019297,0.053524,0.049525,0.034876,0.157081,0.703812,0.000000,0.217932,0.685756,-0.029717,0.269892,0.638292,-0.041319,0.298505,0.582469,-0.050377,0.319989,0.534140,-0.058240,0.232549,0.519346,-0.019127,0.252635,0.447528,-0.034998,0.259695,0.401696,-0.048642,0.262404,0.360351,-0.058780,0.196829,0.500766,-0.016786,0.208270,0.417338,-0.030777,0.209777,0.364835,-0.044133,0.206245,0.320233,-0.053884,0.161567,0.502102,-0.018376,0.159725,0.423113,-0.033456,0.157256,0.373869,-0.044827,0.154018,0.329713,-0.052304,0.125704,0.519740,-0.022934,0.115752,0.456919,-0.038313,0.109201,0.415578,-0.046214,0.104785,0.375684,-0.050531
291,0,0.019565,0.019675,0.053495,0.038278,0.029214,0.157275,0.704017,0.000000,0.217882,0.685563,-0.029877,0.270080,0.637906,-0.041543,0.298890,0.582222,-0.050667,0.320375,0.533782,-0.058637,0.233149,0.519071,-0.018846,0.252780,0.447516,-0.034882,0.259556,0.401807,-0.048704,0.262105,0.360623,-0.059061,0.197228,0.500436,-0.016623,0.208373,0.417171,-0.030916,0.209935,0.364408,-0.044700,0.206551,0.319741,-0.054710,0.161941,0.502097,-0.018394,0.160003,0.422995,-0.033939,0.157561,0.373648,-0.045739,0.154248,0.329261,-0.053440,0.126088,0.519884,-0.023120,0.116230,0.456998,-0.038905,0.109561,0.415662,-0.047125,0.105056,0.375612,-0.051669
324,0,0.018932,0.019674,0.046240,0.037115,0.028500,0.157189,0.703782,0.000000,0.218059,0.685113,-0.029986,0.270349,0.637475,-0.041781,0.298724,0.581756,-0.050954,0.320062,0.533048,-0.059009,0.233133,0.518852,-0.019243,0.253045,0.447490,-0.035402,0.260149,0.401588,-0.049335,0.262962,0.359850,-0.059742,0.197392,0.500393,-0.016988,0.209089,0.417223,-0.031374,0.210541,0.364522,-0.045172,0.207005,0.319438,-0.055271,0.162098,0.501850,-0.018703,0.160542,0.422947,-0.034226,0.157848,0.373695,-0.045943,0.154446,0.329213,-0.053613,0.126280,0.519810,-0.023376,0.116637,0.456907,-0.039083,0.110170,0.415582,-0.047177,0.105599,0.375619,-0.051609
