t,missing,delta_l1,delta_l1_wrist,delta_angles,delta_base_l1,delta_base_l1_wrist,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
35,0,,,,0.000000,0.000000,0.196124,0.761805,0.000000,0.252376,0.748225,-0.026618,0.300102,0.703134,-0.036172,0.325679,0.648635,-0.043294,0.349314,0.605490,-0.049604,0.272856,0.598310,-0.016359,0.293775,0.532643,-0.030937,0.302122,0.489637,-0.043541,0.307470,0.450911,-0.052918,0.241646,0.580981,-0.014155,0.255516,0.504174,-0.027111,0.260784,0.455482,-0.039521,0.263131,0.414045,-0.048582,0.210965,0.580734,-0.015486,0.215574,0.508467,-0.029403,0.219417,0.463497,-0.039310,0.222824,0.423971,-0.045762,0.178868,0.593985,-0.019461,0.177526,0.535703,-0.033158,0.177840,0.498031,-0.039698,0.179176,0.462888,-0.043258
72,0,0.032713,0.039815,0.048984,0.032713,0.039815,0.196488,0.762417,0.000000,0.252678,0.748498,-0.026265,0.299947,0.703128,-0.035460,0.325429,0.648857,-0.042313,0.348758,0.605679,-0.048337,0.272983,0.598034,-0.015229,0.293988,0.532482,-0.029330,0.302146,0.489406,-0.041749,0.307382,0.450710,-0.051050,0.241813,0.580684,-0.013106,0.255556,0.504479,-0.025666,0.260814,0.456015,-0.037979,0.263118,0.414819,-0.047034,0.211044,0.580690,-0.014542,0.215948,0.508690,-0.028220,0.219787,0.463867,-0.038190,0.223156,0.424552,-0.044708,0.179033,0.593800,-0.018620,0.177734,0.535644,-0.032272,0.177847,0.497853,-0.038966,0.179118,0.462502,-0.042630
106,0,0.013230,0.013848,0.052556,0.034123,0.047300,0.196347,0.762798,0.000000,0.252329,0.748547,-0.025912,0.299526,0.702958,-0.035131,0.325330,0.648743,-0.042058,0.348754,0.605683,-0.048157,0.272732,0.598573,-0.015186,0.293746,0.532800,-0.029349,0.302025,0.489759,-0.041706,0.307266,0.451138,-0.050978,0.241645,0.581242,-0.013282,0.255548,0.504603,-0.025877,0.260486,0.455988,-0.038110,0.262423,0.414909,-0.047100,0.211109,0.580852,-0.014886,0.215890,0.508642,-0.028486,0.219542,0.463655,-0.038286,0.222770,0.424514,-0.044703,0.178823,0.593810,-0.019108,0.177178,0.535524,-0.032540,0.177223,0.497874,-0.038956,0.178378,0.462638,-0.042482
141,0,0.017798,0.015375,0.030622,0.037771,0.041611,0.195673,0.762937,0.000000,0.252006,0.748497,-0.026294,0.299190,0.703155,-0.035664,0.325066,0.648744,-0.042635,0.348632,0.605215,-0.048811,0.272204,0.598407,-0.015388,0.293249,0.533043,-0.029664,0.301507,0.490100,-0.042140,0.306778,0.451365,-0.051493,0.241229,0.580955,-0.013288,0.255156,0.504710,-0.026011,0.260284,0.456283,-0.038293,0.262345,0.415172,-0.047258,0.210515,0.580650,-0.014753,0.215276,0.508504,-0.028552,0.219028,0.463588,-0.038399,0.222176,0.424284,-0.044823,0.178619,0.593809,-0.018864,0.176731,0.535502,-0.032541,0.176728,0.497787,-0.039140,0.178016,0.462251,-0.042740
173,0,0.029122,0.030116,0.050615,0.041341,0.045087,0.195739,0.762776,0.000000,0.251394,0.748366,-0.026414,0.298551,0.703322,-0.036019,0.323892,0.649278,-0.043258,0.347667,0.605985,-0.049614,0.271670,0.598211,-0.015917,0.292616,0.532446,-0.030351,0.300935,0.489344,-0.042869,0.306226,0.450592,-0.052192,0.240543,0.580819,-0.013798,0.254335,0.504304,-0.026537,0.259470,0.455926,-0.038738,0.261629,0.414950,-0.047672,0.209884,0.580680,-0.015220,0.214643,0.508642,-0.028921,0.218240,0.463464,-0.038738,0.221408,0.424142,-0.045094,0.177821,0.593914,-0.019298,0.176279,0.535721,-0.032858,0.176276,0.497819,-0.039338,0.177347,0.462476,-0.042834
207,0,0.023543,0.019956,0.049109,0.056774,0.037311,0.195250,0.762683,0.000000,0.251188,0.748414,-0.026085,0.298669,0.703006,-0.035369,0.324313,0.648734,-0.042323,0.347356,0.605691,-0.048465,0.271005,0.598863,-0.015840,0.292286,0.533094,-0.030198,0.300720,0.489840,-0.042640,0.305963,0.451192,-0.051889,0.239867,0.581527,-0.013828,0.253924,0.504723,-0.026544,0.259087,0.456025,-0.038793,0.261050,0.414790,-0.047759,0.209399,0.581340,-0.015293,0.214086,0.509065,-0.028945,0.217934,0.464147,-0.038722,0.221250,0.425109,-0.045111,0.177360,0.594433,-0.019379,0.175653,0.536131,-0.032845,0.175697,0.498482,-0.039252,0.176770,0.463363,-0.042711
243,0,0.015084,0.021131,0.029210,0.064059,0.056290,0.195327,0.763162,0.000000,0.251354,0.748710,-0.025936,0.298556,0.703308,-0.035151,0.323995,0.648903,-0.042040,0.347262,0.605899,-0.048101,0.271043,0.598566,-0.015470,0.291808,0.533012,-0.029689,0.300080,0.490001,-0.042075,0.305238,0.451301,-0.051308,0.240140,0.581481,-0.013523,0.253841,0.504812,-0.026077,0.259134,0.456176,-0.038199,0.261268,0.414846,-0.047079,0.209510,0.581182,-0.015082,0.214104,0.508983,-0.028667,0.217871,0.464024,-0.038446,0.221158,0.424720,-0.044789,0.177521,0.594235,-0.019258,0.175764,0.535840,-0.032702,0.175872,0.498279,-0.039115,0.176990,0.463077,-0.042604
281,0,0.032382,0.026897,0.024958,0.068018,0.044393,0.194695,0.763958,0.000000,0.250888,0.749508,-0.026353,0.297915,0.703933,-0.035861,0.323367,0.649453,-0.042969,0.346898,0.606341,-0.049249,0.270768,0.599280,-0.016078,0.291573,0.533498,-0.030569,0.299877,0.490292,-0.043075,0.305118,0.451665,-0.052424,0.239790,0.581859,-0.013997,0.253554,0.505287,-0.026847,0.258731,0.456545,-0.039089,0.260739,0.415155,-0.048049,0.209125,0.581576,-0.015452,0.213810,0.509341,-0.029264,0.217549,0.464400,-0.039124,0.220828,0.425051,-0.045545,0.177068,0.594804,-0.019562,0.175362,0.536534,-0.033215,0.175425,0.498598,-0.039794,0.176659,0.463094,-0.043428
314,0,0.018132,0.015521,0.034661,0.080544,0.042565,0.194572,0.764030,0.000000,0.250371,0.749754,-0.026060,0.297809,0.704004,-0.035318,0.323752,0.649819,-0.042227,0.347257,0.607109,-0.048340,0.270547,0.599843,-0.016272,0.291491,0.533850,-0.030725,0.299855,0.490589,-0.043181,0.305199,0.451695,-0.052474,0.239501,0.582479,-0.014293,0.253297,0.505616,-0.027103,0.258552,0.456733,-0.039329,0.260643,0.415136,-0.048269,0.208856,0.582328,-0.015795,0.213447,0.509745,-0.029541,0.217169,0.464547,-0.039435,0.220495,0.425140,-0.045866,0.176877,0.595424,-0.019894,0.175124,0.536531,-0.033463,0.175154,0.498818,-0.040000,0.176158,0.463615,-0.043569
347,0,0.031686,0.034369,0.060741,0.090250,0.048032,0.194593,0.763530,0.000000,0.250829,0.749178,-0.026314,0.298070,0.704050,-0.035685,0.323592,0.649590,-0.042709,0.347002,0.606260,-0.048886,0.270769,0.599338,-0.015354,0.291296,0.533559,-0.029596,0.299382,0.490464,-0.042109,0.304702,0.451684,-0.051427,0.239828,0.582184,-0.013174,0.253286,0.505739,-0.025784,0.258267,0.457028,-0.038156,0.260338,0.415549,-0.047192,0.209111,0.581986,-0.014569,0.213731,0.509817,-0.028220,0.217306,0.464764,-0.038156,0.220503,0.425423,-0.044650,0.176990,0.594827,-0.018619,0.175237,0.536476,-0.032102,0.175374,0.498854,-0.038650,0.176520,0.463595,-0.042250
380,0,0.021230,0.024848,0.052871,0.084867,0.050080,0.194517,0.763941,0.000000,0.250467,0.750008,-0.026693,0.297599,0.704444,-0.036166,0.323253,0.649751,-0.043174,0.346924,0.606538,-0.049302,0.270414,0.599376,-0.016041,0.291279,0.533616,-0.030356,0.299591,0.490405,-0.042822,0.304869,0.451610,-0.052189,0.239500,0.581988,-0.013734,0.253151,0.505328,-0.026394,0.258194,0.456742,-0.038631,0.260170,0.415493,-0.047611,0.208817,0.581850,-0.014993,0.213538,0.509385,-0.028718,0.217066,0.464396,-0.038667,0.220226,0.425035,-0.045111,0.176678,0.594860,-0.018911,0.174910,0.536590,-0.032574,0.174713,0.498719,-0.039195,0.175714,0.463614,-0.042787
415,0,0.022407,0.020292,0.056972,0.098243,0.061535,0.194497,0.764695,0.000000,0.250117,0.750000,-0.026082,0.297365,0.704809,-0.035547,0.322877,0.650298,-0.042663,0.346282,0.606925,-0.048914,0.270359,0.600061,-0.015813,0.291012,0.534133,-0.030214,0.299227,0.490912,-0.042733,0.304533,0.452107,-0.052057,0.239215,0.582682,-0.013862,0.252969,0.505851,-0.026594,0.258039,0.457156,-0.038849,0.259976,0.415639,-0.047854,0.208517,0.582365,-0.015425,0.213072,0.509818,-0.029136,0.216629,0.464736,-0.038990,0.219793,0.425441,-0.045453,0.176453,0.595430,-0.019619,0.174603,0.536856,-0.033163,0.174438,0.498925,-0.039661,0.175302,0.463524,-0.043228
448,0,0.024156,0.024477,0.037146,0.104355,0.059370,0.194282,0.764090,0.000000,0.250168,0.749697,-0.026522,0.297604,0.704473,-0.035975,0.323031,0.650016,-0.043007,0.346397,0.606567,-0.049191,0.269920,0.599478,-0.015628,0.290720,0.533563,-0.029967,0.299084,0.490465,-0.042512,0.304347,0.451625,-0.051842,0.238843,0.582204,-0.013376,0.252655,0.505678,-0.025974,0.257812,0.456848,-0.038236,0.259915,0.415397,-0.047212,0.208233,0.582000,-0.014710,0.212846,0.509781,-0.028324,0.216618,0.465023,-0.038166,0.219932,0.425865,-0.044562,0.176058,0.595094,-0.018729,0.174565,0.536681,-0.032176,0.174657,0.499180,-0.038625,0.175675,0.464163,-0.042123
481,0,0.018240,0.012667,0.029689,0.109429,0.056958,0.194411,0.764592,0.000000,0.250446,0.750592,-0.026725,0.297634,0.705011,-0.036198,0.323130,0.650046,-0.043218,0.346467,0.606500,-0.049392,0.270003,0.600410,-0.016035,0.290766,0.534437,-0.030482,0.299037,0.491140,-0.043042,0.304285,0.452287,-0.052356,0.238825,0.582816,-0.013689,0.252533,0.506068,-0.026354,0.257795,0.457218,-0.038561,0.260022,0.415703,-0.047487,0.208158,0.582598,-0.014932,0.212649,0.510302,-0.028612,0.216424,0.465471,-0.038420,0.219816,0.426422,-0.044806,0.175973,0.595514,-0.018857,0.174483,0.537055,-0.032334,0.174589,0.499474,-0.038773,0.175797,0.464609,-0.042266
514,0,0.027501,0.026112,0.039921,0.107303,0.046975,0.194408,0.764718,0.000000,0.250331,0.750625,-0.026549,0.297928,0.705195,-0.036110,0.323541,0.650590,-0.043219,0.346823,0.607168,-0.049570,0.270285,0.600472,-0.016529,0.290660,0.534481,-0.031153,0.298876,0.491320,-0.043784,0.304214,0.452509,-0.053168,0.239026,0.583188,-0.014395,0.252700,0.506428,-0.027325,0.257869,0.457383,-0.039726,0.260121,0.415687,-0.048829,0.208323,0.583138,-0.015806,0.212817,0.510694,-0.029742,0.216518,0.465597,-0.039867,0.219857,0.426212,-0.046430,0.176107,0.596223,-0.019863,0.174520,0.537574,-0.033640,0.174483,0.499777,-0.040397,0.175480,0.464506,-0.044136
547,0,0.016029,0.020198,0.037889,0.102984,0.034988,0.194041,0.764680,0.000000,0.250020,0.750445,-0.026480,0.297507,0.704778,-0.035947,0.323429,0.650222,-0.042981,0.347183,0.607074,-0.049257,0.270201,0.600767,-0.016228,0.290832,0.534629,-0.030746,0.299156,0.491299,-0.043263,0.304454,0.452406,-0.052571,0.239092,0.583466,-0.014095,0.252648,0.506215,-0.027009,0.257738,0.457306,-0.039385,0.259866,0.415879,-0.048446,0.208336,0.583151,-0.015496,0.212998,0.510478,-0.029371,0.216545,0.465321,-0.039314,0.219828,0.425920,-0.045766,0.176230,0.596198,-0.019534,0.174544,0.537818,-0.033214,0.174666,0.500093,-0.039772,0.175870,0.464918,-0.043369
