t,missing,delta_l1,delta_l1_wrist,delta_angles,delta_base_l1,delta_base_l1_wrist,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
36,0,,,,0.000000,0.000000,0.204657,0.730069,0.000000,0.256828,0.728483,-0.029882,0.302732,0.699688,-0.044319,0.339088,0.667449,-0.056381,0.372058,0.647062,-0.067863,0.283571,0.574664,-0.025696,0.303407,0.508916,-0.041893,0.310101,0.464185,-0.055766,0.312280,0.422154,-0.066906,0.253208,0.553158,-0.022775,0.259205,0.478510,-0.037895,0.255710,0.432583,-0.050880,0.248430,0.392535,-0.060550,0.222758,0.550798,-0.022963,0.221987,0.482229,-0.037758,0.216599,0.440880,-0.047634,0.209499,0.402249,-0.054263,0.192463,0.564275,-0.026140,0.184034,0.510226,-0.040458,0.177000,0.476075,-0.047292,0.171011,0.442767,-0.051017
63,0,0.025030,0.023982,0.059680,0.025030,0.023982,0.204510,0.730742,0.000000,0.257045,0.729060,-0.030201,0.303074,0.700771,-0.044934,0.338849,0.668276,-0.057226,0.371842,0.647305,-0.068972,0.283354,0.575716,-0.026325,0.303497,0.509239,-0.042783,0.310180,0.464419,-0.056850,0.312111,0.421965,-0.068050,0.253059,0.553994,-0.023269,0.259243,0.478653,-0.038515,0.255735,0.432305,-0.051660,0.248483,0.391784,-0.061392,0.222740,0.551404,-0.023321,0.221963,0.482535,-0.038208,0.216502,0.441044,-0.048109,0.209313,0.402578,-0.054699,0.192564,0.564449,-0.026377,0.184259,0.510483,-0.040734,0.177029,0.476510,-0.047495,0.170655,0.443433,-0.051080
95,0,0.034030,0.039048,0.080717,0.025333,0.024167,0.205197,0.730587,0.000000,0.257335,0.728672,-0.029155,0.303218,0.699593,-0.043322,0.339337,0.667798,-0.055230,0.372345,0.647858,-0.066660,0.283888,0.574919,-0.025100,0.303659,0.509024,-0.041235,0.310133,0.464536,-0.055093,0.311985,0.422331,-0.066215,0.253482,0.553732,-0.022619,0.259381,0.478535,-0.037573,0.255539,0.432459,-0.050508,0.248104,0.392067,-0.060192,0.222981,0.551530,-0.023184,0.222248,0.482833,-0.037813,0.216691,0.441590,-0.047462,0.209472,0.402711,-0.053998,0.192786,0.565237,-0.026708,0.184415,0.510960,-0.040824,0.177191,0.477070,-0.047360,0.170993,0.443695,-0.050884
129,0,0.025876,0.038094,0.079407,0.023656,0.020633,0.204220,0.730848,0.000000,0.256818,0.729038,-0.030068,0.302790,0.700877,-0.044785,0.338734,0.668495,-0.057127,0.371869,0.647794,-0.068922,0.283646,0.575472,-0.025504,0.303738,0.509649,-0.041845,0.310517,0.465064,-0.055999,0.312663,0.422842,-0.067349,0.253424,0.553710,-0.022649,0.259400,0.478669,-0.037845,0.255506,0.432579,-0.051144,0.248011,0.392247,-0.061059,0.223166,0.551240,-0.022923,0.222284,0.482747,-0.037811,0.216581,0.441439,-0.047725,0.209248,0.402823,-0.054392,0.192958,0.564835,-0.026222,0.184416,0.510744,-0.040580,0.177042,0.476856,-0.047315,0.170654,0.443616,-0.050973
161,0,0.027303,0.033412,0.061572,0.030228,0.027605,0.204938,0.730087,0.000000,0.257408,0.728261,-0.029967,0.302971,0.700103,-0.044694,0.338800,0.668255,-0.057091,0.371881,0.647676,-0.068941,0.283450,0.575432,-0.026165,0.303564,0.509496,-0.042810,0.310349,0.464783,-0.056954,0.312443,0.422536,-0.068188,0.253297,0.553717,-0.023323,0.259554,0.478404,-0.038837,0.256083,0.432237,-0.052091,0.248916,0.391622,-0.061920,0.222958,0.551139,-0.023563,0.222277,0.482467,-0.038700,0.216953,0.441146,-0.048598,0.209862,0.402524,-0.055208,0.192778,0.564434,-0.026799,0.184372,0.510291,-0.041337,0.177226,0.476175,-0.048118,0.171026,0.442852,-0.051749
192,0,0.018691,0.028670,0.027216,0.022078,0.019211,0.204505,0.730618,0.000000,0.256866,0.728801,-0.029860,0.302990,0.700195,-0.044380,0.339109,0.668138,-0.056577,0.371962,0.647680,-0.068261,0.283588,0.575417,-0.025641,0.303568,0.509435,-0.042057,0.310304,0.464772,-0.056099,0.312350,0.422666,-0.067305,0.253332,0.553888,-0.022908,0.259469,0.478174,-0.038128,0.256046,0.431851,-0.051282,0.248879,0.391362,-0.061053,0.222955,0.551451,-0.023283,0.222296,0.482455,-0.038128,0.216882,0.441131,-0.047968,0.209855,0.402424,-0.054561,0.192753,0.564982,-0.026666,0.184412,0.510826,-0.040930,0.177307,0.476752,-0.047592,0.171239,0.443352,-0.051145
223,0,0.030368,0.042002,0.046784,0.020835,0.041369,0.203395,0.729870,0.000000,0.256285,0.727784,-0.029560,0.302532,0.699521,-0.043937,0.338788,0.667624,-0.056070,0.371949,0.647456,-0.067654,0.283310,0.574285,-0.024865,0.303403,0.508437,-0.041161,0.310375,0.464034,-0.055247,0.312778,0.422095,-0.066488,0.253026,0.552909,-0.022157,0.259365,0.478090,-0.037288,0.255988,0.432141,-0.050518,0.249024,0.391808,-0.060319,0.222686,0.550736,-0.022603,0.222414,0.482275,-0.037425,0.217126,0.440991,-0.047262,0.210082,0.402181,-0.053876,0.192427,0.564395,-0.026013,0.184241,0.510391,-0.040304,0.177295,0.476399,-0.046987,0.171284,0.443036,-0.050552
271,0,0.019502,0.043425,0.063453,0.019007,0.014835,0.204958,0.729857,0.000000,0.257191,0.727822,-0.029617,0.302684,0.699484,-0.044101,0.338171,0.667584,-0.056290,0.371252,0.647286,-0.067932,0.283477,0.574300,-0.025355,0.303333,0.508255,-0.041738,0.310285,0.463770,-0.055742,0.312604,0.421919,-0.066870,0.253021,0.552905,-0.022598,0.259518,0.477824,-0.037835,0.256404,0.432016,-0.050949,0.249606,0.392068,-0.060604,0.222577,0.550609,-0.022975,0.222341,0.481783,-0.037869,0.217117,0.440449,-0.047696,0.210335,0.402074,-0.054236,0.192358,0.564236,-0.026296,0.184250,0.509688,-0.040643,0.177277,0.475440,-0.047388,0.171440,0.441931,-0.050983
304,0,0.049444,0.075760,0.099946,0.056133,0.074218,0.203344,0.729804,0.000000,0.256312,0.728367,-0.029063,0.302363,0.699823,-0.043004,0.338463,0.667587,-0.054807,0.371484,0.647218,-0.066063,0.283580,0.574621,-0.023794,0.303307,0.508559,-0.039514,0.309985,0.464135,-0.053165,0.312138,0.422527,-0.064113,0.253313,0.552902,-0.021263,0.259467,0.477301,-0.035785,0.256512,0.430977,-0.048683,0.249968,0.390815,-0.058228,0.222928,0.550438,-0.021861,0.222187,0.481539,-0.036264,0.217140,0.439784,-0.046049,0.210700,0.400920,-0.052583,0.192817,0.564153,-0.025402,0.184594,0.509919,-0.039412,0.177689,0.475653,-0.046015,0.172041,0.442322,-0.049538
334,0,0.040111,0.058522,0.095709,0.041075,0.048571,0.204486,0.730518,0.000000,0.256759,0.728587,-0.029439,0.302503,0.700041,-0.043772,0.338628,0.668104,-0.055823,0.371755,0.648128,-0.067324,0.283479,0.574000,-0.024873,0.303834,0.508326,-0.041060,0.310719,0.463895,-0.055033,0.313180,0.422130,-0.066156,0.253184,0.552559,-0.022212,0.259789,0.477435,-0.037181,0.256684,0.431306,-0.050192,0.250080,0.391146,-0.059839,0.222726,0.550353,-0.022659,0.222649,0.481206,-0.037352,0.217707,0.439783,-0.047034,0.211238,0.401185,-0.053488,0.192401,0.563922,-0.026075,0.184265,0.509151,-0.040236,0.177606,0.474459,-0.046794,0.172238,0.440592,-0.050261
368,0,0.026398,0.052415,0.082661,0.054322,0.085079,0.202904,0.730480,0.000000,0.256187,0.728589,-0.029120,0.302227,0.700210,-0.043353,0.338441,0.668331,-0.055455,0.371826,0.648198,-0.067041,0.283324,0.575161,-0.024358,0.303771,0.509089,-0.040362,0.310496,0.464671,-0.054114,0.312915,0.423036,-0.065081,0.253086,0.553162,-0.021849,0.260075,0.477703,-0.036580,0.257792,0.431057,-0.049439,0.251996,0.390645,-0.059031,0.222761,0.550701,-0.022450,0.222476,0.481477,-0.037027,0.217942,0.439502,-0.046791,0.212081,0.400780,-0.053289,0.192620,0.564309,-0.025974,0.184445,0.509785,-0.040190,0.177588,0.475030,-0.046860,0.172044,0.441244,-0.050367
397,0,0.019069,0.041130,0.095525,0.058288,0.071617,0.204188,0.730640,0.000000,0.256302,0.728600,-0.028903,0.302352,0.699475,-0.042863,0.338765,0.667730,-0.054672,0.371672,0.648037,-0.065965,0.283585,0.574281,-0.024341,0.303832,0.508336,-0.040350,0.311052,0.464015,-0.054122,0.313711,0.422377,-0.065070,0.253178,0.552884,-0.021931,0.260086,0.476732,-0.036666,0.257613,0.430392,-0.049508,0.251588,0.390172,-0.059045,0.222635,0.550638,-0.022602,0.222639,0.481158,-0.037079,0.217970,0.439118,-0.046823,0.211863,0.400195,-0.053330,0.192279,0.564403,-0.026183,0.184102,0.509441,-0.040247,0.177393,0.474618,-0.046823,0.172082,0.440675,-0.050334
434,0,0.036688,0.061209,0.083640,0.047253,0.063966,0.203212,0.729645,0.000000,0.255641,0.728326,-0.029490,0.302114,0.700088,-0.043933,0.338730,0.668307,-0.056150,0.371993,0.648373,-0.067780,0.283283,0.574778,-0.025245,0.303848,0.508793,-0.041483,0.310742,0.464417,-0.055218,0.313328,0.422752,-0.066089,0.252891,0.552875,-0.022639,0.260557,0.477410,-0.037479,0.258989,0.430822,-0.050214,0.253876,0.390083,-0.059705,0.222377,0.550584,-0.023140,0.222343,0.481475,-0.037859,0.217684,0.439548,-0.047626,0.211986,0.400876,-0.054148,0.192097,0.564149,-0.026608,0.183406,0.509570,-0.040896,0.176532,0.474634,-0.047626,0.171079,0.440728,-0.051180
