t,missing,delta_l1,delta_l1_wrist,delta_angles,delta_base_l1,delta_base_l1_wrist,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
30,0,,,,0.000000,0.000000,0.147065,0.733522,0.000000,0.199105,0.731947,-0.026858,0.250350,0.701069,-0.036176,0.282607,0.657846,-0.043066,0.306928,0.618920,-0.048923,0.239327,0.595728,-0.015426,0.262483,0.538474,-0.028305,0.271522,0.500106,-0.039604,0.277113,0.465257,-0.048257,0.213657,0.573458,-0.012514,0.233797,0.507734,-0.023829,0.241627,0.464135,-0.035012,0.245649,0.426637,-0.043432,0.185564,0.567302,-0.013287,0.199193,0.502220,-0.026658,0.203969,0.461212,-0.037008,0.207153,0.425692,-0.043864,0.153857,0.573428,-0.016699,0.152376,0.519472,-0.031267,0.150603,0.483236,-0.039405,0.149612,0.449056,-0.043997
76,0,0.024256,0.019305,0.030723,0.024256,0.019305,0.147440,0.733284,0.000000,0.199370,0.731730,-0.027002,0.250398,0.700918,-0.036500,0.282637,0.658090,-0.043529,0.307077,0.619305,-0.049463,0.239696,0.595765,-0.015780,0.262977,0.538409,-0.028859,0.272129,0.500065,-0.040346,0.277822,0.465292,-0.049065,0.214125,0.573293,-0.012871,0.234344,0.507626,-0.024400,0.242130,0.463871,-0.035804,0.245904,0.426437,-0.044324,0.186096,0.566998,-0.013642,0.199819,0.502293,-0.027218,0.204327,0.461107,-0.037793,0.207214,0.425767,-0.044788,0.154423,0.573064,-0.017040,0.152922,0.519161,-0.031809,0.151008,0.482647,-0.040114,0.149769,0.448426,-0.044822
105,0,0.021696,0.022297,0.026543,0.044362,0.037002,0.147461,0.732455,0.000000,0.199471,0.731341,-0.026985,0.250516,0.700584,-0.036599,0.282831,0.657668,-0.043726,0.307478,0.619049,-0.049826,0.240218,0.595193,-0.016087,0.263572,0.538056,-0.029305,0.272772,0.499661,-0.040842,0.278367,0.464887,-0.049594,0.214516,0.572748,-0.013252,0.234773,0.507105,-0.024847,0.242533,0.463482,-0.036234,0.246250,0.426238,-0.044787,0.186255,0.566407,-0.014064,0.200056,0.501912,-0.027565,0.204614,0.460671,-0.038057,0.207641,0.425343,-0.045019,0.154527,0.572564,-0.017504,0.153092,0.519011,-0.032140,0.151292,0.482566,-0.040345,0.150258,0.448484,-0.044953
152,0,0.029450,0.027669,0.035697,0.054015,0.023254,0.147977,0.732651,0.000000,0.200193,0.731251,-0.026799,0.251116,0.700559,-0.036329,0.282917,0.657480,-0.043456,0.307462,0.618823,-0.049489,0.240801,0.594299,-0.015496,0.264056,0.536928,-0.028573,0.273104,0.498557,-0.040075,0.278578,0.463985,-0.048793,0.214903,0.572054,-0.012712,0.235067,0.506481,-0.024231,0.242870,0.463018,-0.035699,0.246617,0.425916,-0.044251,0.186699,0.565795,-0.013607,0.200405,0.501345,-0.027048,0.205028,0.460188,-0.037622,0.208173,0.425069,-0.044583,0.154988,0.572334,-0.017104,0.153547,0.518361,-0.031722,0.151789,0.481721,-0.039942,0.150732,0.447727,-0.044583
206,0,0.015313,0.021631,0.033993,0.049154,0.024814,0.147568,0.732799,0.000000,0.199626,0.730981,-0.026696,0.250785,0.700155,-0.036116,0.283121,0.657268,-0.043126,0.307772,0.618686,-0.049107,0.240703,0.594545,-0.015259,0.263965,0.537333,-0.028158,0.272989,0.499030,-0.039538,0.278519,0.464363,-0.048210,0.214943,0.572049,-0.012518,0.235194,0.506382,-0.023806,0.242986,0.462917,-0.035019,0.246712,0.425589,-0.043459,0.186857,0.565710,-0.013456,0.200597,0.501000,-0.026763,0.205246,0.460053,-0.037212,0.208201,0.424831,-0.044123,0.155150,0.571949,-0.017028,0.153574,0.518171,-0.031547,0.151718,0.481768,-0.039704,0.150439,0.447752,-0.044322
235,0,0.020535,0.022342,0.075775,0.052964,0.027424,0.147179,0.731982,0.000000,0.199338,0.730654,-0.026087,0.250401,0.699410,-0.035260,0.282755,0.656278,-0.042119,0.307692,0.618473,-0.047980,0.240143,0.594087,-0.015233,0.263936,0.537115,-0.028118,0.273093,0.498954,-0.039323,0.278476,0.464471,-0.047813,0.214267,0.571703,-0.012736,0.234873,0.506106,-0.024056,0.242619,0.462628,-0.035161,0.246320,0.425481,-0.043451,0.186173,0.565448,-0.013826,0.200146,0.501035,-0.027103,0.204818,0.459884,-0.037358,0.207940,0.424668,-0.044117,0.154467,0.571979,-0.017464,0.152891,0.518170,-0.031848,0.151102,0.481683,-0.039822,0.150268,0.447555,-0.044284
282,0,0.022128,0.019164,0.040766,0.050007,0.027103,0.147007,0.731982,0.000000,0.199265,0.730770,-0.025828,0.250234,0.699550,-0.034836,0.282627,0.656226,-0.041584,0.307141,0.618191,-0.047335,0.239830,0.594145,-0.014900,0.263381,0.537114,-0.027656,0.272419,0.498942,-0.038759,0.277889,0.464838,-0.047169,0.213897,0.571741,-0.012415,0.234409,0.506048,-0.023584,0.242222,0.462709,-0.034570,0.245946,0.425815,-0.042748,0.185808,0.565318,-0.013496,0.199606,0.500741,-0.026526,0.204284,0.459594,-0.036631,0.207365,0.424497,-0.043346,0.154024,0.571592,-0.017119,0.152481,0.517908,-0.031230,0.150921,0.481499,-0.039091,0.150356,0.447637,-0.043512
313,0,0.026311,0.024580,0.050130,0.053998,0.038863,0.146533,0.732732,0.000000,0.198868,0.731191,-0.025832,0.249888,0.699661,-0.034752,0.281960,0.655781,-0.041397,0.306428,0.617727,-0.047012,0.239408,0.594009,-0.014635,0.263041,0.536916,-0.027277,0.272014,0.498811,-0.038340,0.277162,0.464823,-0.046713,0.213324,0.571710,-0.012102,0.234004,0.506036,-0.023107,0.241616,0.462505,-0.034054,0.245160,0.425677,-0.042194,0.185283,0.565528,-0.013132,0.198965,0.501086,-0.026047,0.203432,0.460069,-0.036114,0.206376,0.425231,-0.042759,0.153469,0.571973,-0.016712,0.151978,0.518230,-0.030699,0.150485,0.481754,-0.038440,0.149745,0.447964,-0.042792
361,0,0.025340,0.020453,0.032570,0.061394,0.054646,0.145299,0.733242,0.000000,0.197596,0.731391,-0.025756,0.248892,0.699748,-0.034652,0.281165,0.655781,-0.041316,0.305822,0.617679,-0.047014,0.238647,0.594492,-0.014369,0.262248,0.537160,-0.026972,0.271191,0.498600,-0.038018,0.276345,0.464374,-0.046381,0.212780,0.572297,-0.011937,0.233299,0.506616,-0.022891,0.240974,0.462943,-0.033869,0.244660,0.425820,-0.042049,0.184647,0.566185,-0.013095,0.198440,0.501654,-0.025973,0.203164,0.460334,-0.036085,0.206330,0.425023,-0.042816,0.152805,0.572625,-0.016801,0.151209,0.518891,-0.030804,0.149792,0.482261,-0.038617,0.149281,0.448268,-0.043016
412,0,0.025660,0.034006,0.080632,0.084762,0.047154,0.144890,0.732081,0.000000,0.197205,0.731470,-0.025781,0.248648,0.700080,-0.034452,0.280637,0.655579,-0.040822,0.305701,0.618106,-0.046192,0.238018,0.594298,-0.014516,0.261540,0.536831,-0.026848,0.270413,0.498460,-0.037621,0.275652,0.464292,-0.045858,0.211851,0.572170,-0.011890,0.232460,0.506275,-0.022729,0.240199,0.462789,-0.033568,0.243859,0.425704,-0.041690,0.183843,0.566162,-0.012832,0.197624,0.501310,-0.025731,0.202256,0.460216,-0.035886,0.205217,0.425057,-0.042590,0.152189,0.572448,-0.016292,0.150526,0.518479,-0.030400,0.148924,0.482071,-0.038321,0.148273,0.448185,-0.042823
