t,missing,delta_l1,delta_l1_wrist,delta_angles,delta_base_l1,delta_base_l1_wrist,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
32,0,,,,0.000000,0.000000,0.171513,0.759254,0.000000,0.234474,0.743503,-0.027601,0.289055,0.699562,-0.039130,0.325806,0.649056,-0.048619,0.358563,0.611669,-0.057473,0.252787,0.581104,-0.018372,0.275696,0.509357,-0.033433,0.284868,0.463502,-0.046656,0.290781,0.420893,-0.056780,0.218500,0.561317,-0.016784,0.233684,0.477735,-0.029756,0.239828,0.425203,-0.042190,0.242516,0.379891,-0.051545,0.184020,0.560282,-0.018824,0.187422,0.481412,-0.032894,0.188849,0.432785,-0.043499,0.189988,0.389563,-0.050698,0.148633,0.574575,-0.023694,0.143072,0.513225,-0.037917,0.139489,0.472610,-0.044962,0.137608,0.433774,-0.048927
66,0,0.029961,0.022630,0.055992,0.029961,0.022630,0.171215,0.759607,0.000000,0.234095,0.744084,-0.027971,0.288330,0.700392,-0.039827,0.325359,0.649959,-0.049649,0.358118,0.611793,-0.058743,0.252317,0.582455,-0.018878,0.275501,0.510384,-0.034321,0.284795,0.464151,-0.047846,0.290363,0.421040,-0.058206,0.218018,0.562137,-0.017208,0.233440,0.478455,-0.030427,0.239645,0.425811,-0.043050,0.241887,0.380448,-0.052527,0.183801,0.560612,-0.019175,0.187333,0.481777,-0.033323,0.188925,0.433249,-0.043856,0.189931,0.390320,-0.050992,0.148518,0.574630,-0.024019,0.142980,0.513215,-0.038158,0.139323,0.472746,-0.045007,0.137232,0.434330,-0.048844
98,0,0.020722,0.017427,0.057717,0.031927,0.025614,0.170902,0.759265,0.000000,0.233711,0.743759,-0.028457,0.288503,0.699696,-0.040319,0.325295,0.649063,-0.049977,0.358018,0.610939,-0.058907,0.252682,0.581268,-0.019297,0.275219,0.509181,-0.034570,0.284367,0.463027,-0.048023,0.290180,0.419987,-0.058332,0.218191,0.561389,-0.017352,0.233287,0.478011,-0.030354,0.239368,0.425375,-0.043040,0.241772,0.379918,-0.052583,0.183590,0.560543,-0.019067,0.187118,0.481795,-0.033171,0.188670,0.433478,-0.043960,0.189750,0.390285,-0.051280,0.147962,0.575067,-0.023666,0.142564,0.513435,-0.037981,0.139027,0.473061,-0.045072,0.137131,0.434427,-0.049096
131,0,0.018516,0.024109,0.028977,0.021494,0.020051,0.170769,0.759690,0.000000,0.233905,0.743790,-0.027877,0.288330,0.699664,-0.039572,0.324992,0.649013,-0.049159,0.357794,0.610967,-0.058055,0.252496,0.581331,-0.018741,0.275125,0.509431,-0.033955,0.284298,0.463514,-0.047356,0.290128,0.420703,-0.057633,0.218175,0.561236,-0.017064,0.233262,0.477966,-0.029967,0.239163,0.425376,-0.042487,0.241274,0.379829,-0.051919,0.183713,0.560182,-0.019010,0.187181,0.481667,-0.032919,0.188581,0.433228,-0.043445,0.189617,0.389966,-0.050616,0.148277,0.574710,-0.023812,0.142823,0.513136,-0.037866,0.139236,0.472681,-0.044749,0.137403,0.434023,-0.048583
163,0,0.010571,0.007591,0.032090,0.022221,0.022053,0.170913,0.759890,0.000000,0.234075,0.744258,-0.027847,0.288428,0.699630,-0.039485,0.325105,0.649040,-0.049011,0.357919,0.611077,-0.057845,0.252752,0.581728,-0.018926,0.275409,0.509701,-0.034146,0.284492,0.463576,-0.047436,0.290171,0.420797,-0.057653,0.218216,0.561714,-0.017236,0.233313,0.477781,-0.030171,0.239275,0.425386,-0.042596,0.241512,0.380292,-0.051891,0.183850,0.560562,-0.019147,0.187272,0.481551,-0.033052,0.188900,0.433133,-0.043480,0.190108,0.390133,-0.050586,0.148395,0.574968,-0.023910,0.142885,0.513448,-0.037910,0.139461,0.473002,-0.044709,0.137698,0.434486,-0.048511
197,0,0.023809,0.022587,0.036229,0.030560,0.034790,0.171028,0.759733,0.000000,0.234029,0.743999,-0.028243,0.288607,0.699749,-0.040029,0.325800,0.649317,-0.049642,0.358618,0.611477,-0.058563,0.253142,0.581809,-0.019313,0.275719,0.509657,-0.034703,0.284780,0.463639,-0.048142,0.290355,0.420763,-0.058486,0.218609,0.561607,-0.017505,0.233698,0.477742,-0.030704,0.239849,0.425107,-0.043336,0.242095,0.379963,-0.052833,0.184168,0.560601,-0.019351,0.187567,0.481659,-0.033569,0.189262,0.432953,-0.044297,0.190477,0.389907,-0.051641,0.148750,0.575220,-0.024071,0.143263,0.513812,-0.038375,0.139744,0.473451,-0.045451,0.137927,0.434866,-0.049488
233,0,0.025414,0.028239,0.043895,0.020795,0.028902,0.170833,0.759786,0.000000,0.234163,0.743996,-0.028146,0.288798,0.699880,-0.039758,0.325824,0.649438,-0.049216,0.358496,0.611421,-0.057983,0.253145,0.581707,-0.018735,0.276092,0.510079,-0.033836,0.285235,0.464007,-0.047102,0.290965,0.421276,-0.057329,0.218758,0.561474,-0.016880,0.234234,0.478114,-0.029799,0.240339,0.425446,-0.042295,0.242685,0.380154,-0.051716,0.184320,0.560384,-0.018706,0.188022,0.481713,-0.032760,0.189336,0.433250,-0.043487,0.190338,0.390262,-0.050793,0.148650,0.574814,-0.023397,0.143598,0.513550,-0.037720,0.139997,0.472950,-0.044872,0.138037,0.434104,-0.048947
265,0,0.014196,0.015020,0.050297,0.024970,0.031215,0.170958,0.759979,0.000000,0.234070,0.744223,-0.028317,0.288990,0.700329,-0.040064,0.325608,0.649763,-0.049637,0.358245,0.611092,-0.058480,0.253480,0.581566,-0.018763,0.275889,0.509370,-0.033873,0.284912,0.463502,-0.047215,0.290713,0.420707,-0.057481,0.218925,0.561520,-0.016879,0.233917,0.477940,-0.029702,0.239970,0.425755,-0.042217,0.242391,0.380911,-0.051714,0.184412,0.560668,-0.018705,0.187782,0.482166,-0.032605,0.189271,0.433759,-0.043293,0.190344,0.390697,-0.050637,0.148960,0.575124,-0.023434,0.143592,0.513334,-0.037584,0.139944,0.472858,-0.044677,0.138069,0.433854,-0.048753
301,0,0.020278,0.030872,0.031243,0.035979,0.032968,0.171580,0.760045,0.000000,0.233951,0.744300,-0.028468,0.288596,0.700606,-0.040470,0.325515,0.649969,-0.050203,0.358176,0.611285,-0.059205,0.253590,0.581299,-0.019485,0.275945,0.509381,-0.034719,0.284864,0.463438,-0.048087,0.290674,0.420622,-0.058397,0.218981,0.561388,-0.017590,0.233838,0.477871,-0.030526,0.239902,0.425658,-0.043048,0.242243,0.380622,-0.052550,0.184566,0.560578,-0.019370,0.187638,0.482242,-0.033315,0.189019,0.433758,-0.044010,0.190138,0.390516,-0.051396,0.149171,0.575240,-0.024063,0.143439,0.513597,-0.038220,0.139912,0.473150,-0.045318,0.138120,0.434331,-0.049434
336,0,0.029283,0.028356,0.033436,0.022974,0.017141,0.171693,0.760578,0.000000,0.234848,0.744220,-0.027628,0.289116,0.700180,-0.039203,0.325842,0.649544,-0.048720,0.358502,0.611290,-0.057564,0.253026,0.581621,-0.018275,0.275722,0.510038,-0.033358,0.284863,0.464226,-0.046759,0.290789,0.421503,-0.057064,0.218805,0.561728,-0.016775,0.233858,0.478536,-0.029628,0.239952,0.426134,-0.042183,0.242256,0.380756,-0.051681,0.184287,0.561033,-0.018928,0.187610,0.482402,-0.032819,0.189131,0.433879,-0.043452,0.190287,0.390547,-0.050758,0.148868,0.575652,-0.023937,0.143479,0.514112,-0.038030,0.139940,0.473570,-0.045028,0.138120,0.434465,-0.049066
